,rpm_value,blade_60,blade_45,blade_30,blade_15,orientation_heading,orientation_roll,orientation_pitch,temperature_value,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value,speed_value,direction_value,pressure_value,humidity_value,altitude_value,alignment_0,alignment_45
2024-11-29 18:39:45.375000+00:00,59.91961335,0,1,0,0,317.125,-2.125,1,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:46.288000+00:00,60.66871666,0,1,0,0,317.125,-2.125,1,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:46.978000+00:00,61.41764568,0,1,0,0,317.125,-2.125,1,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:50.957000+00:00,59.18940785,0,1,0,0,317.125,-2.125,1,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:51.682000+00:00,59.93846867,0,1,0,0,317.125,-2.125,1,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:53.983000+00:00,58.51717134,0,1,0,0,317.125,-2.125,1,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:54.784000+00:00,59.26655819,0,1,0,0,317.125,-2.125,1,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:55.584000+00:00,61.58581722,0,1,0,0,317.125,-2.125,1,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:56.426000+00:00,62.0025557,0,1,0,0,317.125,-2.125,1,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:57.386000+00:00,62.00249657,0,1,0,0,317.125,-2.125,1,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:57.987000+00:00,62.00275761,0,1,0,0,317.125,-2.125,1,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:40:01.089000+00:00,59.22339974,0,1,0,0,317.125,-2.125,1,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:31.893000+00:00,59.22339974,0,1,0,0,317.125,-2.125,1,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:32.898000+00:00,59.22339974,0,1,0,0,317.25,-2.188,1,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:33.887000+00:00,59.22339974,0,1,0,0,316.938,-2.625,1,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:34.898000+00:00,59.22339974,0,1,0,0,316.938,-2.75,1.062,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:35.898000+00:00,59.22339974,0,1,0,0,316.75,-2.812,0.938,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:36.957000+00:00,59.22339974,0,1,0,0,316.875,-2.75,1.062,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:37.912000+00:00,59.22339974,0,1,0,0,316.75,-2.438,0.875,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:38.923000+00:00,59.22339974,0,1,0,0,316.875,-2.188,0.938,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:39.930000+00:00,59.22339974,0,1,0,0,317.125,-2.375,1.062,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:40.937000+00:00,59.22339974,0,1,0,0,316.812,-2.875,1,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:41.945000+00:00,59.22339974,0,1,0,0,316.688,-2.812,1,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:42.955000+00:00,59.22339974,0,1,0,0,316.5,-2.812,1.125,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:43.974000+00:00,59.22339974,0,1,0,0,316.375,-2.688,0.875,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:44.976000+00:00,59.22339974,0,1,0,0,316.688,-2.5,1,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:45.984000+00:00,59.22339974,0,1,0,0,316.875,-2.562,1.062,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:47.028000+00:00,59.22339974,0,1,0,0,316.812,-2.562,1.062,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:47.998000+00:00,59.22339974,0,1,0,0,317,-2.812,1.062,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:49.007000+00:00,59.22339974,0,1,0,0,316.812,-2.875,1.125,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:50.017000+00:00,59.22339974,0,1,0,0,316.5,-3,1.062,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:51.027000+00:00,59.22339974,0,1,0,0,316.5,-2.875,1.062,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:52.037000+00:00,59.22339974,0,1,0,0,316.5,-2.75,1,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:53.045000+00:00,59.22339974,0,1,0,0,316.625,-2.5,0.938,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:54.052000+00:00,59.22339974,0,1,0,0,316.812,-2.562,1.062,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:55.060000+00:00,59.22339974,0,1,0,0,316.938,-2.812,1.062,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:56.071000+00:00,59.22339974,0,1,0,0,316.812,-2.938,1.125,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:57.081000+00:00,59.22339974,0,1,0,0,316.562,-3.188,1,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:58.092000+00:00,59.22339974,0,1,0,0,316.188,-2.938,1,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:59.099000+00:00,59.22339974,0,1,0,0,316.312,-2.812,1,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:40:00.106000+00:00,59.22339974,0,1,0,0,316.562,-2.625,1.062,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:40:01.142000+00:00,59.22339974,0,1,0,0,316.562,-2.875,1.062,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:31.949000+00:00,59.22339974,0,1,0,0,316.562,-2.875,1.062,,-89.562,-24.562,-41.188,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:32.949000+00:00,59.22339974,0,1,0,0,316.562,-2.875,1.062,,-158.062,-33.562,-8.5,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:33.939000+00:00,59.22339974,0,1,0,0,316.562,-2.875,1.062,,-125.562,-18.188,-16.688,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:34.948000+00:00,59.22339974,0,1,0,0,316.562,-2.875,1.062,,-69.5,-15.562,-19.875,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:35.947000+00:00,59.22339974,0,1,0,0,316.562,-2.875,1.062,,-111.5,-7.25,-20.875,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:37.008000+00:00,59.22339974,0,1,0,0,316.562,-2.875,1.062,,-132.562,-0.188,19.875,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:37.968000+00:00,59.22339974,0,1,0,0,316.562,-2.875,1.062,,-89.188,-17,-14.688,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:38.978000+00:00,59.22339974,0,1,0,0,316.562,-2.875,1.062,,-83.5,-12.75,-27.25,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:39.978000+00:00,59.22339974,0,1,0,0,316.562,-2.875,1.062,,-148.5,-19.5,-1.562,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:40.989000+00:00,59.22339974,0,1,0,0,316.562,-2.875,1.062,,-115.5,-7.875,-6.5,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
2024-11-29 18:39:41.998000+00:00,59.22339974,0,1,0,0,316.562,-2.875,1.062,,-92.25,-23.75,-17.062,0.063,-0.011,0.09,2.6,0.41,9.49,1.33,0.59,-0.3,-0.38,-0.18,9.79,2.09625,15,30,0,12,-1,,,,0,1
