Unnamed: 0,rpm_value,blade_60,blade_45,blade_30,blade_15,orientation_heading,orientation_roll,orientation_pitch,temperature_value,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value,speed_value,direction_value,pressure_value,humidity_value,altitude_value,alignment_0,alignment_1,alignment_2,fan_mode_no_fan,fan_mode_low_fan,fan_mode_high_fan
2024-11-27 23:02:06.226000+00:00,56.21997062,0,1,0,0,270,-2,0,22.0,-80.25,3.688,1.875,-0.009,0.061,-0.012,-0.46,-0.55,9.49,-0.12,-0.78,-0.32,-0.23,0.04,9.8,1.1325,0.0,0,90,5.8,2,1016.4,44.3,-11.72,1,0,0,0,0,1
2024-11-27 23:02:06.275000+00:00,56.21997062,0,1,0,0,270,-2,0,22.0,-80.25,3.688,1.875,-0.009,0.061,-0.012,-0.46,-0.55,9.49,-0.12,-0.78,-0.32,-0.23,0.04,9.8,1.1325,0.0,0,90,5.8,2,1016.4,44.3,-11.72,1,0,0,0,0,1
2024-11-27 23:02:06.340000+00:00,56.21997062,0,1,0,0,270,-2,0,22.0,-80.25,3.688,1.875,-0.009,0.061,-0.012,-0.46,-0.55,9.49,-0.12,-0.78,-0.32,-0.23,0.04,9.8,1.1325,0.0,0,90,5.8,2,1016.4,44.3,-11.72,1,0,0,0,0,1
2024-11-27 23:02:09.443000+00:00,56.21997062,0,1,0,0,270,-2,0,21.05,-80.25,3.688,1.875,-0.009,0.061,-0.012,-0.46,-0.55,9.49,-0.12,-0.78,-0.32,-0.23,0.04,9.8,1.1325,0.0,0,90,5.8,2,1016.4,44.3,-11.72,1,0,0,0,0,1
2024-11-27 23:02:09.542000+00:00,56.21997062,0,1,0,0,270,-2,0,21.05,-80.25,3.688,1.875,-0.009,0.061,-0.012,-0.46,-0.55,9.49,-0.12,-0.78,-0.32,-0.23,0.04,9.8,1.1325,0.0,0,90,5.8,2,1016.4,44.3,-11.72,1,0,0,0,0,1
2024-11-27 23:02:09.643000+00:00,56.21997062,0,1,0,0,270,-2,0,21.05,-80.25,3.688,1.875,-0.009,0.061,-0.012,-0.46,-0.55,9.49,-0.12,-0.78,-0.32,-0.23,0.04,9.8,1.1325,0.0,0,90,5.8,2,1016.4,44.3,-11.72,1,0,0,0,0,1
2024-11-27 23:02:12.994000+00:00,56.21997062,0,1,0,0,270,-2,0,21.05,-80.25,3.688,1.875,-0.009,0.061,-0.012,-0.46,-0.55,9.49,-0.12,-0.78,-0.32,-0.23,0.04,9.8,1.1325,0.0,0,90,5.8,2,1016.4,44.3,-11.72,1,0,0,0,0,1
2024-11-27 23:02:13.054000+00:00,56.21997062,0,1,0,0,270,-2,0,21.05,-80.25,3.688,1.875,-0.009,0.061,-0.012,-0.46,-0.55,9.49,-0.12,-0.78,-0.32,-0.23,0.04,9.8,1.1325,0.0,0,90,5.8,2,1016.4,44.3,-11.72,1,0,0,0,0,1
2024-11-27 23:02:13.105000+00:00,56.21997062,0,1,0,0,270,-2,0,21.05,-80.25,3.688,1.875,-0.009,0.061,-0.012,-0.46,-0.55,9.49,-0.12,-0.78,-0.32,-0.23,0.04,9.8,1.1325,0.0,0,90,5.8,2,1016.4,44.3,-11.72,1,0,0,0,0,1
2024-11-27 23:02:16.048000+00:00,56.21997062,0,1,0,0,270,-2,0,21.05,-80.25,3.688,1.875,-0.009,0.061,-0.012,-0.46,-0.55,9.49,-0.12,-0.78,-0.32,-0.23,0.04,9.8,1.1325,0.0,0,90,5.8,2,1016.4,44.3,-11.72,1,0,0,0,0,1
2024-11-27 23:02:16.255000+00:00,56.21997062,0,1,0,0,270,-2,0,21.05,-80.25,3.688,1.875,-0.009,0.061,-0.012,-0.46,-0.55,9.49,-0.12,-0.78,-0.32,-0.23,0.04,9.8,1.1325,0.0,0,90,5.8,2,1016.4,44.3,-11.72,1,0,0,0,0,1
2024-11-27 23:02:16.306000+00:00,56.21997062,0,1,0,0,270,-2,0,21.05,-80.25,3.688,1.875,-0.009,0.061,-0.012,-0.46,-0.55,9.49,-0.12,-0.78,-0.32,-0.23,0.04,9.8,1.1325,0.0,0,90,5.8,2,1016.4,44.3,-11.72,1,0,0,0,0,1
2024-11-27 23:02:16.356000+00:00,56.21997062,0,1,0,0,270,-2,0,21.05,-80.25,3.688,1.875,-0.009,0.061,-0.012,-0.46,-0.55,9.49,-0.12,-0.78,-0.32,-0.23,0.04,9.8,1.1325,0.0,0,90,5.8,2,1016.4,44.3,-11.72,1,0,0,0,0,1
2024-11-27 23:02:19.351000+00:00,56.21997062,0,1,0,0,270,-2,0,22.0,-80.25,3.688,1.875,-0.009,0.061,-0.012,-0.46,-0.55,9.49,-0.12,-0.78,-0.32,-0.23,0.04,9.8,1.1325,0.0,0,90,5.8,2,1016.4,44.3,-11.72,1,0,0,0,0,1
2024-11-27 23:02:19.451000+00:00,56.21997062,0,1,0,0,270,-2,0,22.0,-80.25,3.688,1.875,-0.009,0.061,-0.012,-0.46,-0.55,9.49,-0.12,-0.78,-0.32,-0.23,0.04,9.8,1.1325,0.0,0,90,5.8,2,1016.4,44.3,-11.72,1,0,0,0,0,1
2024-11-27 23:02:19.551000+00:00,56.21997062,0,1,0,0,270,-2,0,22.0,-80.25,3.688,1.875,-0.009,0.061,-0.012,-0.46,-0.55,9.49,-0.12,-0.78,-0.32,-0.23,0.04,9.8,1.1325,0.0,0,90,5.8,2,1016.4,44.3,-11.72,1,0,0,0,0,1
