,rpm_value,blade_60,blade_45,blade_30,blade_15,orientation_heading,orientation_roll,orientation_pitch,temperature_value,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value,speed_value,direction_value,pressure_value,humidity_value,altitude_value,alignment_0,alignment_45
2024-11-29 18:22:07.557000+00:00,58.10947381,0,0,1,0,11.875,-1.688,0.75,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:09.459000+00:00,58.10938004,0,0,1,0,11.875,-1.688,0.75,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:10.460000+00:00,58.10927436,0,0,1,0,11.875,-1.688,0.75,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:11.369000+00:00,58.44208841,0,0,1,0,11.875,-1.688,0.75,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:12.361000+00:00,58.44205128,0,0,1,0,11.875,-1.688,0.75,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:13.362000+00:00,58.44192561,0,0,1,0,11.875,-1.688,0.75,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:14.350000+00:00,58.77470901,0,0,1,0,11.875,-1.688,0.75,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:15.360000+00:00,58.77470901,0,0,1,0,11.875,-1.688,0.75,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:45.873000+00:00,58.77470901,0,0,1,0,11.875,-1.688,0.75,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:46.892000+00:00,58.77470901,0,0,1,0,11.875,-1.75,0.812,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:47.952000+00:00,58.77470901,0,0,1,0,11.875,-1.875,0.812,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:48.910000+00:00,58.77470901,0,0,1,0,11.812,-1.875,0.75,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:49.890000+00:00,58.77470901,0,0,1,0,11.875,-1.938,0.875,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:50.909000+00:00,58.77470901,0,0,1,0,12,-1.812,0.688,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:51.909000+00:00,58.77470901,0,0,1,0,11.938,-1.812,0.75,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:52.919000+00:00,58.77470901,0,0,1,0,11.875,-1.938,0.875,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:53.912000+00:00,58.77470901,0,0,1,0,11.938,-1.562,0.5,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:54.922000+00:00,58.77470901,0,0,1,0,11.938,-1.688,0.5,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:55.959000+00:00,58.77470901,0,0,1,0,11.875,-1.688,0.438,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:56.982000+00:00,58.77470901,0,0,1,0,11.812,-1.812,0.688,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:57.963000+00:00,58.77470901,0,0,1,0,11.75,-2,1,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:58.952000+00:00,58.77470901,0,0,1,0,11.75,-2.062,1.188,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:59.972000+00:00,58.77470901,0,0,1,0,11.75,-2.125,1,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:00.949000+00:00,58.77470901,0,0,1,0,11.812,-2.062,0.75,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:01.940000+00:00,58.77470901,0,0,1,0,11.75,-2.125,0.812,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:02.948000+00:00,58.77470901,0,0,1,0,11.688,-2,0.688,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:03.955000+00:00,58.77470901,0,0,1,0,11.75,-1.875,0.5,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:04.963000+00:00,58.77470901,0,0,1,0,11.688,-1.938,0.562,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:05.974000+00:00,58.77470901,0,0,1,0,11.688,-2,0.812,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:06.985000+00:00,58.77470901,0,0,1,0,11.625,-2,0.562,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:07.995000+00:00,58.77470901,0,0,1,0,11.562,-2,0.625,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:09.002000+00:00,58.77470901,0,0,1,0,11.625,-2,0.812,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:10.010000+00:00,58.77470901,0,0,1,0,11.688,-1.938,0.812,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:11.018000+00:00,58.77470901,0,0,1,0,11.625,-2,0.938,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:12.028000+00:00,58.77470901,0,0,1,0,11.625,-1.875,0.75,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:13.039000+00:00,58.77470901,0,0,1,0,11.562,-1.875,0.75,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:14.050000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:15.057000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:45.924000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-82.25,-20,-44.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:46.944000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-90,-20.688,-44.25,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:48.003000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-95.375,-21.062,-45.688,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:48.963000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-105.5,-24.375,-44.25,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:49.942000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-109.5,-24.25,-46.062,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:50.965000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-117.25,-28.062,-44.25,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:51.959000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-134.062,-34.75,-34.5,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:52.970000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-131.375,-36.375,-39.5,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:53.960000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-133.375,-37.75,-40.75,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:54.972000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-140.062,-41.5,-35.562,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:56.010000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-153.688,-45.562,-21.375,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:57.029000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-159.25,-43.875,-11.875,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:58.013000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-145.562,-32.75,-11.5,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:59.001000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-136.875,-33.188,-23.688,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:00.021000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-134,-34.188,-26.562,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:01.002000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-129.562,-36.688,-34.875,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:01.993000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-127,-37.75,-38.25,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:03.002000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-127.875,-38.75,-42.75,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:04.012000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-106.75,-50.062,-55.688,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:05.015000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-103.75,-53.188,-59.375,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:06.026000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-102.062,-54.688,-60.75,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:07.036000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-102.062,-56.188,-61.562,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:08.053000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-102.75,-58.188,-62.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:09.057000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-100.875,-59.375,-63.75,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:10.059000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-95.188,-59.688,-69.562,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:11.073000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-93.188,-58,-74.5,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:12.079000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-93.25,-58.062,-77.875,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:13.093000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-95.188,-58.688,-81.25,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:14.105000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-98.5,-55.25,-81.188,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:22:15.109000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-104.062,-56.25,-81.875,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:45.971000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-104.062,-56.25,-81.875,-0.039,0.056,-0.022,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:46.992000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-104.062,-56.25,-81.875,-0.001,0.021,0.016,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:48.050000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-104.062,-56.25,-81.875,-0.004,0.006,-0.051,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:49.011000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-104.062,-56.25,-81.875,0.026,-0.029,0.006,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:49.990000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-104.062,-56.25,-81.875,0.047,-0.022,0.013,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:51.013000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-104.062,-56.25,-81.875,0.043,0,0.002,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:52.012000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-104.062,-56.25,-81.875,0.081,-0.032,0.062,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:53.021000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-104.062,-56.25,-81.875,0.051,-0.021,0.034,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:54.009000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-104.062,-56.25,-81.875,0.057,-0.036,0.008,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
2024-11-29 18:21:55.019000+00:00,58.77470901,0,0,1,0,11.375,-2,1,,-104.062,-56.25,-81.875,0.079,-0.024,-0.008,-0.36,-0.24,9.34,0.26,-0.09,-0.45,-0.3,-0.14,9.8,1.92,5,10,0,6,-1,,,,1,0
