Unnamed: 0,rpm_value,blade_60,blade_45,blade_30,blade_15,orientation_heading,orientation_roll,orientation_pitch,temperature_value,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value,speed_value,direction_value,pressure_value,humidity_value,altitude_value,alignment_0,alignment_1,alignment_2,fan_mode_no_fan,fan_mode_low_fan,fan_mode_high_fan
2024-11-27 23:02:35.063000+00:00,36.72859889,0,0,0,1,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.73,0.2,9.44,0,0.07,-0.38,-0.24,-0.21,9.8,1.355,0,0,45,4.8,1,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:36.073000+00:00,36.72859889,0,0,0,1,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.11,-0.08,9.42,0,0.07,-0.38,-0.24,-0.21,9.8,1.355,0,0,45,4.8,1,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:37.074000+00:00,36.72859889,0,0,0,1,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.46,-0.47,9.42,0,0.07,-0.38,-0.24,-0.21,9.8,1.355,0,0,45,4.8,1,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:38.135000+00:00,36.72859889,0,0,0,1,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.17,0.2,9.43,0,0.07,-0.38,-0.24,-0.21,9.8,1.355,0,0,45,4.8,1,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:12.843000+00:00,36.72859889,0,0,0,1,270,-2,1,21.06,-127,-13,15.688,-0.006,-0.016,0.02,-0.62,-0.07,9.45,0,0.07,-0.38,-0.24,-0.21,9.8,1.215,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:13.855000+00:00,36.72859889,0,0,0,1,270,-2,1,21.06,-127,-13,15.688,-0.006,-0.016,0.02,-0.81,-0.1,9.47,0,0.07,-0.38,-0.24,-0.21,9.8,1.23125,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:14.864000+00:00,36.72859889,0,0,0,1,270,-2,1,21.06,-127,-13,15.688,-0.006,-0.016,0.02,-0.7,0.25,9.43,0,0.07,-0.38,-0.24,-0.21,9.8,1.25,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:15.874000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,0.11,0,9.44,0,0.07,-0.38,-0.24,-0.21,9.8,1.31375,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:16.884000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,1.27,-0.71,9.33,0,0.07,-0.38,-0.24,-0.21,9.8,1.10125,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:17.894000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,0.26,0.47,9.4,0,0.07,-0.38,-0.24,-0.21,9.8,1.17,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:18.904000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,0.32,0.16,9.47,0,0.07,-0.38,-0.24,-0.21,9.8,1.17625,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:19.907000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.33,-0.29,9.43,0,0.07,-0.38,-0.24,-0.21,9.8,1.0625,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:20.924000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.44,-0.35,9.4,0,0.07,-0.38,-0.24,-0.21,9.8,1.185,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:21.934000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.46,-0.14,9.39,0,0.07,-0.38,-0.24,-0.21,9.8,1.3625,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:22.944000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.07,0,9.42,0,0.07,-0.38,-0.24,-0.21,9.8,1.295,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:23.954000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.29,-0.19,9.46,0,0.07,-0.38,-0.24,-0.21,9.8,1.2225,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:24.964000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.91,0.32,9.44,0,0.07,-0.38,-0.24,-0.21,9.8,1.2975,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:25.963000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,0.07,-0.17,9.46,0,0.07,-0.38,-0.24,-0.21,9.8,1.3525,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:26.975000+00:00,36.72859889,0,0,0,1,270,-2,1,21.06,-127,-13,15.688,-0.006,-0.016,0.02,0.4,-0.1,9.39,0,0.07,-0.38,-0.24,-0.21,9.8,1.4175,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:27.993000+00:00,36.72859889,0,0,0,1,270,-2,1,21.06,-127,-13,15.688,-0.006,-0.016,0.02,0.33,-0.17,9.42,0,0.07,-0.38,-0.24,-0.21,9.8,1.24875,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:28.994000+00:00,36.72859889,0,0,0,1,270,-2,1,21.06,-127,-13,15.688,-0.006,-0.016,0.02,-0.62,0.42,9.46,0,0.07,-0.38,-0.24,-0.21,9.8,1.24125,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:30.004000+00:00,36.72859889,0,0,0,1,270,-2,1,21.06,-127,-13,15.688,-0.006,-0.016,0.02,-0.56,0.03,9.46,0,0.07,-0.38,-0.24,-0.21,9.8,1.4475,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:31.014000+00:00,36.72859889,0,0,0,1,270,-2,1,21.06,-127,-13,15.688,-0.006,-0.016,0.02,0.7,-0.45,9.43,0,0.07,-0.38,-0.24,-0.21,9.8,1.13875,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:32.065000+00:00,36.72859889,0,0,0,1,270,-2,1,21.06,-127,-13,15.688,-0.006,-0.016,0.02,-0.29,-0.39,9.4,0,0.07,-0.38,-0.24,-0.21,9.8,1.2125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:33.063000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.61,-0.04,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,1.29125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:34.064000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.88,0.02,9.4,0,0.07,-0.38,-0.24,-0.21,9.8,1.32125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:35.063000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.73,0.2,9.44,0,0.07,-0.38,-0.24,-0.21,9.8,1.1125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:36.073000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.11,-0.08,9.42,0,0.07,-0.38,-0.24,-0.21,9.8,1.21125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:37.074000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.46,-0.47,9.42,0,0.07,-0.38,-0.24,-0.21,9.8,1.27125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:38.135000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.17,0.2,9.43,0,0.07,-0.38,-0.24,-0.21,9.8,1.27125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:39.093000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.72,-0.1,9.46,0,0.07,-0.38,-0.24,-0.21,9.8,1.27125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:40.103000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.18,0.15,9.43,0,0.07,-0.38,-0.24,-0.21,9.8,1.27125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:41.114000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.47,-0.14,9.4,0,0.07,-0.38,-0.24,-0.21,9.8,1.27125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:42.123000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.73,0.12,9.43,0,0.07,-0.38,-0.24,-0.21,9.8,1.27125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:43.184000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-1.24,-0.14,9.45,0,0.07,-0.38,-0.24,-0.21,9.8,1.27125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:44.183000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.39,-0.06,9.45,0,0.07,-0.38,-0.24,-0.21,9.8,1.27125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:45.182000+00:00,36.72859889,0,0,0,1,270,-2,1,21.06,-127,-13,15.688,-0.006,-0.016,0.02,-0.6,0.02,9.42,0,0.07,-0.38,-0.24,-0.21,9.8,1.27125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:46.182000+00:00,36.72859889,0,0,0,1,270,-2,1,21.06,-127,-13,15.688,-0.006,-0.016,0.02,-0.01,-0.06,9.42,0,0.07,-0.38,-0.24,-0.21,9.8,1.27125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:47.184000+00:00,36.72859889,0,0,0,1,270,-2,1,21.06,-127,-13,15.688,-0.006,-0.016,0.02,-0.64,-0.29,9.44,0,0.07,-0.38,-0.24,-0.21,9.8,1.27125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:48.193000+00:00,36.72859889,0,0,0,1,270,-2,1,21.06,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0,0.07,-0.38,-0.24,-0.21,9.8,1.27125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:01:49.665000+00:00,36.72859889,0,0,0,1,270,-2,1,21.06,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0,0.07,-0.38,-0.24,-0.21,9.8,1.27125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:01:50.686000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,-0.08,-0.34,-0.24,-0.21,9.8,1.27125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:01:51.695000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,-0.06,-0.03,-0.36,-0.24,-0.21,9.8,1.27125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:01:52.706000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.25,0.31,-0.44,-0.24,-0.21,9.8,1.27125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:01:53.714000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,-0.42,0.27,-0.32,-0.24,-0.21,9.8,1.27125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:01:54.725000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,-0.88,0.61,-0.4,-0.24,-0.21,9.8,1.27125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:01:55.726000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,-0.67,0.97,-0.29,-0.24,-0.21,9.8,1.27125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:01:56.745000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,-0.58,0.14,-0.37,-0.24,-0.21,9.8,1.27125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:01:57.745000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,-0.39,0.58,-0.35,-0.24,-0.21,9.8,1.27125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:01:58.895000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,-0.47,0.09,-0.36,-0.24,-0.21,9.8,1.27125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:01:59.777000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.63,-0.11,-0.36,-0.24,-0.21,9.8,1.27125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:00.774000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.38,-0.13,-0.42,-0.24,-0.21,9.8,1.27125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:01.806000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.06,0.19,-0.39,-0.24,-0.21,9.8,1.27125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:02.794000+00:00,36.72859889,0,0,0,1,270,-2,1,21.06,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,-0.27,-0.08,-0.38,-0.24,-0.21,9.8,1.27125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:03.805000+00:00,36.72859889,0,0,0,1,270,-2,1,21.06,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,-0.31,-0.42,-0.31,-0.24,-0.21,9.8,1.27125,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:04.814000+00:00,36.72859889,0,0,0,1,270,-2,1,21.06,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.5,-0.11,-0.35,-0.24,-0.21,9.8,1.27125,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:05.827000+00:00,36.72859889,0,0,0,1,270,-2,1,21.06,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.58,-0.03,-0.38,-0.24,-0.21,9.8,1.27125,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:06.844000+00:00,36.72859889,0,0,0,1,270,-2,1,21.06,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.16,0.15,-0.35,-0.24,-0.21,9.8,1.27125,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:07.856000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.07,0.66,-0.38,-0.24,-0.21,9.8,1.27125,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:08.854000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,-0.24,0.4,-0.34,-0.24,-0.21,9.8,1.27125,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:09.905000+00:00,36.72859889,0,0,0,1,270,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,-0.28,0.59,-0.36,-0.24,-0.21,9.8,1.27125,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0,0,0,1
