timestamp,rpm_value,orientation_heading,orientation_roll,orientation_pitch,temperature_temp_c,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,weatherstation_speed,weatherstation_direction,weatherstation_humidity,weatherstation_pressure,weatherstation_altitude
2025-04-10 19:06:53.186934+00:00,0,337.8125,-3.5625,-1.3125,23,-11.6875,-18.6875,-42.1875,-0.002222222,0.011111111,-0.002222222,-0.38,0.23,9.45,0.11,-0.07,-0.32,-0.61,0.23,9.78,0,-1.25,0,4.6,1,65.13,1020.46,-45.62
2025-04-10 19:07:03.203058+00:00,0,338.6875,-3.5625,-1.3125,23,-10.875,-16.75,-41.5,0.002222222,0.002222222,0.001111111,-0.5,0.03,9.49,0.11,-0.19,-0.28,-0.61,0.22,9.78,0.16875,-1.25,0,4.7,1,65.13,1020.46,-45.62
2025-04-10 19:07:13.217082+00:00,0,339.6875,-3.625,-1.375,23,-10.0625,-16.5625,-41.25,-0.011111111,-0.002222222,-0.013333333,-0.45,0.04,9.45,0.16,-0.19,-0.32,-0.62,0.24,9.78,0.1,-1.25,0,4.5,1,65.13,1020.46,-45.62
2025-04-10 19:07:23.231257+00:00,0,340.5625,-3.625,-1.4375,23,-11.875,-17.5625,-42.875,-0.005555556,0.012222222,-0.006666667,-0.51,0.14,9.44,0.11,-0.09,-0.34,-0.63,0.24,9.78,0.04875,0,0,4.6,1,65.16,1020.46,-45.36
2025-04-10 19:07:33.245449+00:00,0,341.5625,-3.625,-1.375,23,-10.5625,-17.6875,-42.5,-0.006666667,-0.004444444,0.022222222,-0.8,0.28,9.39,-0.17,0.03,-0.38,-0.62,0.24,9.78,0.13875,0,0,4.7,1,65.16,1020.46,-45.36
2025-04-10 19:07:43.265241+00:00,0,342.4375,-3.6875,-1.4375,23,-11.375,-16.75,-43.0625,-0.006666667,-0.008888889,-0.001111111,-0.6,0.36,9.36,0.14,0.21,-0.3,-0.64,0.25,9.78,0.15125,1.25,0,4.6,1,65.16,1020.46,-45.36
