,rpm_value,orientation_heading,orientation_roll,orientation_pitch,temperature_temp_c,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,weatherstation_speed,weatherstation_direction,weatherstation_humidity,weatherstation_pressure,weatherstation_altitude,low_fan,med_fan,high_fan
2025-04-10 19:04:12.962287+00:00,0,334.3125,-2.9375,-1.625,23,-12.875,-18.1875,-43.5,-0.007777778,0.037777778,0.001111111,-0.45,0.22,9.44,0.05,-0.05,-0.34,-0.52,0.28,9.78,0.02625,0,0,3.9,90,65.32,1020.59,-45.97,0,0,1
2025-04-10 19:04:22.978312+00:00,0,334.25,-3.0625,-1.6875,23,-11.75,-18.875,-42.6875,-0.001111111,-0.008888889,-0.01,-0.61,0.35,9.41,-0.08,0.06,-0.37,-0.53,0.28,9.78,0,0,0,3.8,90,65.32,1020.59,-45.97,0,0,1
2025-04-10 19:04:32.992734+00:00,0,334,-3.125,-1.6875,23,-12.5,-18.0625,-42.6875,0.002222222,-0.022222222,-0.006666667,-0.5,0.46,9.43,0.3,0.22,-0.43,-0.52,0.29,9.78,0.16625,1.25,0,4.1,90,65.32,1020.59,-45.97,0,0,1
2025-04-10 19:04:43.011745+00:00,0,333.875,-2.9375,-1.75,23,-11.6875,-17.6875,-43.0625,0.004444444,0.007777778,-0.012222222,-0.57,0.05,9.45,-0.06,-0.24,-0.33,-0.51,0.3,9.78,0,-1.25,0,4.2,90,65.32,1020.59,-45.97,0,0,1
2025-04-10 19:04:53.014858+00:00,0,333.8125,-3.0625,-1.75,23,-11.25,-18.0625,-41.875,-0.003333333,0.011111111111111112,-0.013333333,-0.34,0.23,9.53,0.18,-0.05,-0.25,-0.53,0.29,9.78,0.1575,-1.25,0,4.2,90,65.32,1020.59,-45.97,0,0,1
