,rpm_value,orientation_heading,orientation_roll,orientation_pitch,temperature_temp_c,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,weatherstation_speed,weatherstation_direction,weatherstation_humidity,weatherstation_pressure,weatherstation_altitude
2025-04-10 18:52:41.966354+00:00,0,342.5,-2.25,-1.5625,23,-3.75,-21.5625,-29.5,-0.004444444,-0.003333333,0.001111111,-0.55,0.57,9.47,-0.15,0.3,-0.31,-0.39,0.27,9.79,0.1575,0,0,4.1,1,65.12,1020.55,-46.18
2025-04-10 18:52:51.982473+00:00,0,342.25,-2.25,-1.4375,23,-3.0625,-21.5625,-29.5,0.004444444,0.021111111,0.013333333,-0.33,0.33,9.37,-0.04,-0.01,-0.4,-0.37,0.26,9.79,0.105,1.25,0,4.2,1,65.12,1020.55,-46.18
2025-04-10 18:53:01.996938+00:00,0,342.125,-2.3125,-1.5625,23,-2.5625,-21.1875,-29.1875,-0.013333333,-0.017777778,0.016666667,-0.04,-0.27,9.37,0.35,-0.54,-0.41,-0.39,0.27,9.79,0.15875,0,0,3.9,1,65.18,1020.53,-45.6
2025-04-10 18:53:12.001345+00:00,0,341.75,-2.375,-1.625,23,-12.375,-16.375,-43.1875,-0.007777778,-0.012222222,-0.004444444,-0.14,0.37,9.36,0.57,0,-0.32,-0.4,0.28,9.79,0,-1.25,0,3.9,1,65.18,1020.53,-45.6
2025-04-10 18:53:22.021022+00:00,0,341.6875,-2.3125,-1.5,23,-12.25,-15.375,-42.25,0,-0.011111111,-0.026666667,-0.48,0.03,9.46,-0.08,-0.22,-0.33,-0.4,0.25,9.79,0.18,1.25,0,4.1,1,65.18,1020.53,-45.6
2025-04-10 18:53:32.039076+00:00,0,341.4375,-2.25,-1.5,23,-12.375,-15.375,-44.375,-0.001111111,0.011111111,-0.002222222,-0.46,0.32,9.43,-0.14,0.21,-0.36,-0.39,0.26,9.79,0.06375,1.25,0,4.1,1,65.24,1020.54,-45.48
