timestamp,rpm_value,orientation_heading,orientation_roll,orientation_pitch,temperature_temp_c,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,weatherstation_speed,weatherstation_direction,weatherstation_humidity,weatherstation_pressure,weatherstation_altitude
2025-05-05 21:57:14.583302+00:00,35.45011508760462,35.5,-2.3125,2.125,23,-11.6875,-16.6875,-47.0625,-0.026666667,0.01,-0.02,-0.66,-0.48,9.61,-0.26,-0.13,,-0.39,-0.36,9.79,0.7375,13.75,10,2.9,315,66.14,1005.09,82.57
2025-05-05 21:57:16.228010+00:00,36.47907099045589,35.5625,-2.25,2.0625,23,-18.875,4.5625,-73.25,-0.008888889,-0.001111111,-0.066666667,-0.37,-0.56,9.64,0.01,-0.21,-0.14,-0.38,-0.36,9.79,0.5275,13.75,10,2.9,315,66.14,1005.09,82.57
2025-05-05 21:57:17.840549+00:00,37.20814811803017,35.75,-2.25,2.25,23,-27.875,-43.25,-72.1875,0.004444444,0.006666667,-0.044444444,-0.13,-0.58,9.27,0.68,-0.3,-0.38,-0.39,-0.38,9.79,0.77625,15,10,2.7,315,66.14,1005.09,82.57
2025-05-05 21:57:19.447998+00:00,37.32647096558409,35.75,-2.25,2.1875,23,-12.875,1.6875,-59.1875,0.011111111,0.02,0.021111111,-0.63,0.05,9.45,-0.24,0.43,-0.33,-0.39,-0.37,9.79,0.74625,12.5,10,2.7,315,66.14,1005.09,82.57
2025-05-05 21:57:21.055879+00:00,37.317935882278185,35.75,-2.375,2.125,23,-36.375,-35.0625,-87.25,-0.007777778,-0.008888889,0.014444444,-0.25,-0.15,9.29,0.14,0.2,-0.49,-0.4,-0.36,9.79,0.85125,16.25,10,2.9,315,66.14,1005.09,82.57
2025-05-05 21:57:22.672708+00:00,37.10792663649961,35.875,-2.3125,2.0625,23,-12.6875,-6.875,-52,0.021111111,0.004444444,-0.071111111,-0.27,-0.45,9.24,0.12,-0.1,-0.55,-0.4,-0.35,9.79,0.64375,15,10,2.9,315,66.14,1005.09,82.57
2025-05-05 21:57:24.382648+00:00,35.08937703022663,35.9375,-2.3125,2.0625,23,-29.0625,-0.75,-85,0.006666667,0.017777778,0.04,-0.75,0.02,9.44,-0.34,0.38,-0.34,-0.4,-0.35,9.79,0.66875,15,10,2.8,315,66.14,1005.09,82.57
2025-05-05 21:57:26.073113+00:00,35.49324331757381,36,-2.375,2.0625,23,-26.0625,-43.0625,-62,-0.014444444,0.012222222,-0.003333333,-0.42,-0.29,9.44,-0.26,0.04,-0.3,-0.41,-0.36,9.79,0.64375,15,0,2.8,315,66.14,1005.09,82.57
2025-05-05 21:57:27.713418+00:00,36.57768495616998,36.125,-2.3125,2,22,-12.75,0.5625,-61,-0.005555556,-0.003333333,-0.025555556,-0.64,-0.09,9.43,0.21,0.22,-0.17,-0.39,-0.34,9.79,0.62125,13.75,10,2.9,315,66.14,1005.09,82.57
2025-05-05 21:57:29.349382+00:00,36.67584467905788,36.1875,-2.25,2.125,22,-28,-43.25,-71.0625,-0.01,0.013333333,0.014444444,-0.54,-0.71,9.31,-0.15,-0.34,-0.47,-0.39,-0.36,9.79,0.745,15,10,2.9,315,66.05,1005.11,82.67
2025-05-05 21:57:30.989806+00:00,36.57612730430051,36.1875,-2.3125,2.125,23,-8,-3.25,-48.1875,-0.036666667,-0.02,-0.057777778,-0.18,-0.45,9.39,0.21,-0.06,-0.39,-0.39,-0.38,9.79,0.6725,15,10,3.2,315,66.05,1005.11,82.67
2025-05-05 21:57:32.711972+00:00,34.84013518609685,36.375,-2.375,2.1875,22,-30.25,-10.1875,-85.6875,0.003333333,-0.006666667,0.038888889,0.03,-0.12,9.46,0.44,0.25,-0.32,-0.4,-0.37,9.79,0.6725,12.5,10,3,315,66.05,1005.11,82.67
2025-05-05 21:57:34.471978+00:00,34.090863094411596,36.5,-2.125,2.0625,23,-21.375,-43.1875,-57.5,-0.006666667,0.003333333,0.061111111,-0.14,-0.42,9.29,0.06,0.17,-0.36,-0.37,-0.36,9.79,0.63625,15,10,3,315,66.05,1005.11,82.67
2025-05-05 21:57:36.194524+00:00,34.83234240074941,36.5625,-2.125,2.0625,22,-9.6875,0.25,-50.5625,0.001111111,0.014444444,0.022222222,-0.57,0.21,9.32,-0.33,0.4,-0.2,-0.38,-0.35,9.79,0.5975,12.5,10,3.1,315,66.05,1005.11,82.67
2025-05-05 21:57:37.900357+00:00,35.17520213372932,36.5,-2.1875,2.1875,23,-34.5625,-21.6875,-84.375,0.002222222,-0.008888889,0.014444444,-0.05,-0.97,9.27,0.31,-0.05,-0.64,-0.37,-0.38,9.79,0.70625,15,10,3.1,315,66.05,1005.11,82.67
2025-05-05 21:57:39.559642+00:00,36.15791259,36.5625,-2.25,2.1875,23,-9.0625,-13.375,-41.25,-0.011111111,0.001111111,-0.054444444,-0.7,-0.5,9.36,-0.13,-0.18,-0.44,-0.38,-0.38,9.79,0.6275,10,0,3,315,66.05,1005.11,82.67
2025-05-05 21:57:41.233563+00:00,35.84361046784315,36.8125,-2.1875,2.25,23,-24.25,0.375,-73.1875,-0.038888889,-0.003333333,0.075555556,-0.65,-0.36,9.28,-0.27,0.03,-0.5,-0.37,-0.4,9.79,0.655,16.25,10,2.9,315,66.05,1005.11,82.67
2025-05-05 21:57:42.868744+00:00,36.69338471940067,36.875,-2.1875,2.125,23,-21.5625,-44.375,-55.0625,-0.027777778,-0.01,0.028888889,-0.09,-0.45,9.27,0.28,-0.07,-0.51,-0.37,-0.37,9.79,0.67125,15,10,2.9,315,66.05,1005.11,82.67
2025-05-05 21:57:44.508115+00:00,36.59972957953938,36.8125,-2.1875,2.1875,23,-15.25,3.5,-56.6875,-0.007777778,0.017777778,0.021111111,-0.61,0.24,9.45,-0.23,0.62,-0.33,-0.37,-0.37,9.79,0.65875,16.25,10,3,315,66.05,1005.11,82.67
2025-05-05 21:57:46.094603+00:00,37.819037809383865,36.9375,-2.1875,2.1875,22,-28.25,-45.5625,-62.375,-0.006666667,-0.007777778,-0.006666667,-0.17,-0.74,9.48,0.2,-0.37,-0.31,-0.37,-0.37,9.79,0.70875,15,10,3,315,66.05,1005.11,82.67
2025-05-05 21:57:47.766449+00:00,35.888899647996546,37,-2.1875,2.1875,22,-12.5625,-3.375,-48.375,-0.003333333,0.007777778,0.02,-0.47,-0.05,9.13,-0.09,0.31,-0.66,-0.38,-0.37,9.79,0.67625,16.25,10,2.9,315,66.05,1005.11,82.67
2025-05-05 21:57:49.372118+00:00,37.36753483018337,37,-2.3125,2.1875,22,-35.6875,-37.25,-77.6875,0.034444444,-0.011111111,-0.036666667,-0.09,-0.45,9.31,0.3,-0.09,-0.47,-0.39,-0.36,9.79,0.67,13.75,10,2.9,315,66.05,1005.11,82.67
2025-05-05 21:57:51.041792+00:00,35.936099382302025,37,-2.25,2.125,22,-12.6875,-12.5,-40.875,0.012222222,-0.01,0.017777778,-0.29,-0.32,9.35,0.09,0.05,-0.43,-0.38,-0.36,9.79,0.7025,13.75,10,2.9,315,66.05,1005.11,82.67
2025-05-05 21:57:52.738545+00:00,35.362656655374124,37.0625,-2.1875,2.0625,22,-27.5,-0.5,-74.5,-0.027777778,0.008888889,-0.014444444,-0.62,-0.53,9.61,-0.24,-0.16,-0.17,-0.37,-0.37,9.79,0.8375,16.25,10,2.9,315,66.05,1005.11,82.67
2025-05-05 21:57:54.415665+00:00,35.77575837788512,37.25,-2.125,2.125,22,-28.0625,-47,-58,-0.011111111,-0.021111111,-0.025555556,0.15,-0.78,9.46,0.33,-0.43,-0.19,-0.35,-0.37,9.79,0.6925,12.5,10,2.8,315,66.05,1005.11,82.67
2025-05-05 21:57:56.091793+00:00,35.796128767965044,37.1875,-2.1875,2.125,22,-14.75,0.1875,-52.1875,-0.017777778,-0.027777778,-0.06,-0.08,-0.69,9.55,0.28,-0.31,-0.23,-0.37,-0.37,9.79,0.65125,15,10,2.8,315,66.05,1005.11,82.67
2025-05-05 21:57:57.790160+00:00,35.32647883,37.125,-2.25,2.125,22,-41.0625,-27.5,-83.375,0.003333333,-0.001111111,0.035555556,-0.81,-0.03,9.54,-0.43,0.32,-0.24,-0.38,-0.35,9.79,0.77125,13.75,10,2.8,315,66.05,1005.11,82.67
2025-05-05 21:57:59.482492+00:00,35.454165456840805,37.1875,-2.1875,2.0625,22,-14.6875,-13,-40.375,0.012222222,-0.012222222,-0.077777778,0.34,-0.85,9.62,0.14,-0.34,-0.47,-0.37,-0.36,9.79,0.65875,13.75,0,2.8,315,66.05,1005.14,82.42
2025-05-05 21:58:01.159603+00:00,35.77484294199604,37.5,-2.25,2.1875,22,-31.25,2.0625,-73.25,-0.022222222,0.002222222,0.035555556,-0.41,-0.45,9.59,-0.01,0.11,-0.48,-0.39,-0.38,9.79,0.73625,15,10,2.7,315,66,1005.14,82.42
2025-05-05 21:58:02.754691+00:00,37.61605289661776,37.5,-2.25,2.1875,22,-30.875,-45.25,-54.75,0.024444444,0.002222222,0.034444444,-0.24,0.04,9.47,-0.23,0.15,-0.35,-0.38,-0.36,9.79,0.78125,15,10,2.7,315,66,1005.14,82.42
2025-05-05 21:58:04.435785+00:00,35.69063550368028,37.5,-2.25,2.0625,22,-19.5,0.6875,-53,-0.005555556,-0.018888889,-0.02,0,-0.28,9.74,0.37,0.07,-0.04,-0.38,-0.35,9.79,0.53375,11.25,10,2.9,315,66,1005.14,82.42
2025-05-05 21:58:06.166787+00:00,34.66223709764059,37.5,-2.1875,2,23,-41.25,-14.375,-84.6875,0.003333333,-0.007777778,-0.037777778,-0.4,-0.15,9.42,0.1,0,-0.25,-0.38,-0.34,9.79,0.7825,15,10,2.8,315,66,1005.14,82.42
2025-05-05 21:58:07.910932+00:00,34.4026876,37.6875,-2.3125,2.0625,22,-29.6875,-45.0625,-54.25,-0.031111111,-0.016666667,0.007777778,-0.57,-0.32,9.16,0.09,-0.05,-0.47,-0.38,-0.35,9.79,0.72125,13.75,10,2.8,315,66,1005.14,82.42
2025-05-05 21:58:09.641123+00:00,34.67809952323136,37.75,-2.25,2.125,22,-20.875,0.25,-54,0.001111111,0.013333333,0.068888889,-0.74,-0.48,9.39,-0.35,-0.11,-0.39,-0.39,-0.36,9.79,0.62875,15,0,3,315,66,1005.14,82.42
2025-05-05 21:58:11.427818+00:00,33.58175411514809,37.75,-2.25,2.125,22,-38.6875,-5.875,-81.6875,-0.021111111,-0.001111111,0.003333333,-0.41,-0.88,9.66,0.05,-0.49,-0.09,-0.39,-0.36,9.79,0.59125,12.5,0,3,315,66,1005.14,82.42
