timestamp,rpm_value,orientation_heading,orientation_roll,orientation_pitch,temperature_temp_c,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,weatherstation_speed,weatherstation_direction,weatherstation_humidity,weatherstation_pressure,weatherstation_altitude
2025-05-05 21:31:53.543098+00:00,31.80598089580353,343.75,-2,1.9375,23,-28.5,-34.25,-67.0625,0.004444444,0.033333333,0.022222222,0.09,-0.15,9.3,0.43,0.17,-0.49,-0.34,-0.33,9.79,0.57375,8.75,10,3.9,30,65.33,1005.4,79.72
2025-05-05 21:31:55.341217+00:00,33.36830360250522,343.5625,-2,2,23,-4.375,-9.25,-30.5,-0.005555556,-0.015555556,0.028888889,0,-0.58,9.22,0.33,-0.23,-0.56,-0.34,-0.34,9.79,0.71375,16.25,10,3.9,30,65.33,1005.4,79.72
2025-05-05 21:31:57.237162+00:00,31.64628347,343.75,-2.3125,2,23,-9.5,6.75,-46.6875,-0.005555556,-0.005555556,-0.065555556,-0.39,-0.5,9.51,0.02,-0.11,-0.47,-0.39,-0.35,9.79,0.42375,13.75,0,3.9,30,65.33,1005.4,79.72
2025-05-05 21:31:59.188294+00:00,30.751382025602297,343.8125,-2.375,2,23,-18.5,6.875,-61.0625,-0.002222222,-0.033333333,-0.025555556,-0.45,-0.11,9.51,-0.05,0.23,-0.27,-0.39,-0.34,9.79,0.6275,13.75,10,3.9,30,65.35,1005.43,80.57
2025-05-05 21:32:01.145001+00:00,30.66408446122049,343.6875,-2.25,2.0625,23,-25.5,1,-69.0625,0.018888889,0.01,-0.013333333,-0.57,-0.73,9.44,0.05,-0.09,-0.41,-0.39,-0.36,9.79,0.63625,11.25,10,3.9,30,65.35,1005.43,80.57
2025-05-05 21:32:03.010492+00:00,32.16321430926695,343.5,-2.375,1.9375,23,-29.75,-26.25,-70,0.018888889,0.008888889,-0.043333333,-0.18,0.13,9.51,0.22,0.46,-0.27,-0.41,-0.33,9.79,0.4825,10,0,3.9,30,65.35,1005.43,80.57
2025-05-05 21:32:04.890591+00:00,31.913280892350574,343.5625,-2.3125,1.9375,23,-5.1875,-13.875,-27.375,0.014444444,0.04,0.012222222,-0.22,-0.4,9.29,0.18,-0.06,-0.49,-0.41,-0.33,9.79,0.56625,11.25,0,3.8,30,65.35,1005.43,80.57
2025-05-05 21:32:06.790727+00:00,31.57671101523738,343.4375,-2.375,2,23,-6.875,-1.25,-33.6875,0.003333333,-0.011111111,-0.114444444,0.21,-0.72,9.39,0.47,-0.39,-0.39,-0.41,-0.35,9.79,0.44375,10,10,3.8,30,65.35,1005.43,80.57
2025-05-05 21:32:08.735233+00:00,30.855781257145857,343.5625,-2.625,1.875,23,-10.5625,6,-40.6875,-0.006666667,-0.005555556,-0.028888889,-0.62,-0.37,9.31,-0.27,-0.21,-0.42,-0.44,-0.32,9.79,0.555,12.5,10,3.8,30,65.35,1005.43,80.57
2025-05-05 21:32:10.725523+00:00,30.148405804740808,343.75,-2.5625,1.875,23,-16.75,8.6875,-54.375,-0.012222222,-0.034444444,0.015555556,-0.52,-0.27,9.49,-0.09,0.05,-0.29,-0.42,-0.32,9.79,0.51875,11.25,10,3.8,30,65.35,1005.43,80.57
2025-05-05 21:32:12.728288+00:00,29.958618817777445,343.5625,-2.25,2,23,-22.1875,8.75,-61.0625,-0.007777778,-0.02,0.012222222,-0.05,0.06,9.4,0.33,0.4,-0.38,-0.38,-0.34,9.79,0.5625,12.5,10,3.8,30,65.35,1005.43,80.57
