timestamp,rpm_value,orientation_heading,orientation_roll,orientation_pitch,temperature_temp_c,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,weatherstation_speed,weatherstation_direction,weatherstation_humidity,weatherstation_pressure,weatherstation_altitude
2025-05-05 21:24:16.951033+00:00,50.373175646002565,350.6875,-1.625,1.75,23,-30.25,-19.5625,-85.75,-0.038888889,0.004444444,0.03,-0.21,-0.07,9.73,-0.56,0.09,-0.44,-0.27,-0.3,9.79,1.1475,20,30,4.3,15,64.71,1005.47,79.48
2025-05-05 21:24:18.174069+00:00,49.05962991554963,350.75,-1.5625,1.6875,23,-14.375,3.5,-66.5,-0.038888889,0.004444444,0.03,-0.21,-0.07,9.73,-0.56,0.09,-0.44,-0.27,-0.3,9.79,1.1475,20,30,4.3,15,64.71,1005.47,79.48
2025-05-05 21:24:19.407913+00:00,48.62833363219826,350.625,-1.5625,1.6875,23,-6.5625,-9.5625,-44.1875,-0.006666667,-0.001111111,0.018888889,-0.57,-0.63,9.37,-0.28,0.17,-0.27,-0.27,-0.29,9.79,1.13875,21.25,10,4.3,15,64.71,1005.47,79.48
2025-05-05 21:24:20.584347+00:00,51.00142937136235,350.625,-1.5625,1.75,23,-10.875,-19.75,-39.1875,-0.027777778,-0.012222222,-0.003333333,-0.35,-0.28,9.66,-0.28,-0.28,-0.35,-0.27,-0.31,9.79,1.165,25,30,4.1,15,64.71,1005.47,79.48
2025-05-05 21:24:21.780993+00:00,50.14042245683413,350.75,-1.625,1.75,23,-13.5,-23.5,-38.6875,0.018888889,0.003333333,0.062222222,-0.43,-0.32,9.53,-0.46,0.23,-0.56,-0.28,-0.29,9.79,1.0475,20,10,4.1,15,64.71,1005.47,79.48
2025-05-05 21:24:22.993332+00:00,49.49158768888638,350.6875,-1.75,1.75,23,-20.25,-43.0625,-51.1875,-0.011111111,0.007777778,-0.063333333,0.1,-0.49,9.38,-0.01,-0.23,-0.57,-0.3,-0.3,9.79,0.985,22.5,30,4.3,15,64.71,1005.47,79.48
2025-05-05 21:24:24.218808+00:00,48.95942308174934,350.5625,-1.8125,1.75,23,-33.75,-33.875,-80,0.014444444,0.004444444,-0.038888889,-0.69,-0.32,9.12,0.03,-0.6,-0.34,-0.32,-0.3,9.79,1.015,17.5,10,4.3,15,64.71,1005.47,79.48
2025-05-05 21:24:25.467196+00:00,48.06207051839448,350.5,-1.75,1.625,23,-26.0625,1.5,-75.5,-0.001111111,-0.011111111,0.003333333,0.03,-0.33,9.51,0.29,-0.23,-0.32,-0.3,-0.28,9.79,1.14,20,30,4.1,15,64.71,1005.47,79.48
2025-05-05 21:24:26.663722+00:00,50.14356949952119,350.625,-1.75,1.625,23,-12.25,-1,-48.0625,0.02,-0.006666667,0.021111111,0.02,-0.57,9.5,-0.08,0.05,-0.55,-0.3,-0.28,9.79,1.0525,25,30,4.1,15,64.71,1005.47,79.48
2025-05-05 21:24:27.813945+00:00,52.16517027074423,350.375,-1.6875,1.75,23,-9.375,-10.0625,-41,0.013333333,0.022222222,-0.105555556,-0.65,-0.28,9.46,-0.35,0.01,-0.33,-0.29,-0.29,9.79,1.0325,23.75,30,4.1,15,64.71,1005.47,79.48
2025-05-05 21:24:28.997538+00:00,50.69374326942485,350.4375,-1.625,1.8125,23,-13.75,-20.375,-37.375,-0.011111111,0.008888889,0.07,-0.4,-0.45,9.34,-0.11,-0.13,-0.45,-0.28,-0.32,9.79,1.1975,22.5,30,4.1,15,64.71,1005.47,79.48
