timestamp,rpm_value,orientation_heading,orientation_roll,orientation_pitch,temperature_temp_c,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,weatherstation_speed,weatherstation_direction,weatherstation_humidity,weatherstation_pressure,weatherstation_altitude
2025-05-05 21:29:48.857003+00:00,38.69832121061423,345.5625,-2.6875,2,23,-25,-36.75,-44.0625,0.014444444,0.007777778,0.051111111,-0.91,-0.37,9.27,-0.26,0.42,-0.51,-0.43,-0.35,9.79,0.8375,17.5,10,4.2,30,65.1,1005.44,80.39
2025-05-05 21:29:50.419196+00:00,38.40727286,345.4375,-2.5625,2.0625,23,-41.6875,-12.375,-83.375,-0.006666667,-0.016666667,0.02,0.21,-0.44,9.65,0.06,-0.03,-0.57,-0.43,-0.35,9.79,0.8375,17.5,10,4.2,30,65.1,1005.44,80.39
2025-05-05 21:29:51.908415+00:00,40.2896856,345.25,-2.4375,2.125,23,-17.0625,-13.1875,-42.375,0.011111111,0.032222222,-0.054444444,0.24,-0.8,9.59,0.66,-0.43,-0.19,-0.42,-0.37,9.79,0.78625,15,10,4.2,30,65.1,1005.44,80.39
2025-05-05 21:29:53.399030+00:00,40.253197357211796,345.5625,-2.375,2,23,-41.375,-37.875,-78.5625,-0.003333333,0.011111111,-0.052222222,-0.63,-0.72,9.15,-0.22,-0.37,-0.64,-0.4,-0.35,9.79,0.7725,16.25,10,4.2,30,65.1,1005.44,80.39
2025-05-05 21:29:55.026383+00:00,36.869199133159015,345.4375,-2.3125,2,23,-19.875,-8.1875,-45.6875,0.007777778,0.001111111,-0.063333333,-0.43,-0.45,9.46,-0.03,-0.1,-0.32,-0.39,-0.35,9.79,0.66625,11.25,10,4.2,30,65.1,1005.44,80.39
2025-05-05 21:29:56.588319+00:00,38.413504747762886,345.5,-2.375,2,23,-44.5625,-37.6875,-80.5625,0.008888889,-0.005555556,-0.083333333,-0.04,-0.67,9.18,0.36,-0.32,-0.6,-0.41,-0.34,9.79,0.8425,13.75,10,4.3,30,65.1,1005.44,80.39
2025-05-05 21:29:58.065354+00:00,40.62117287314406,345.5625,-2.4375,2,23,-22.375,-2.1875,-50.1875,-0.006666667,0.018888889,-0.072222222,-0.29,-0.51,9.36,0.15,-0.04,-0.35,-0.43,-0.35,9.79,0.78,13.75,10,4.3,30,65.1,1005.44,80.39
2025-05-05 21:29:59.510189+00:00,41.529194653743005,346.0625,-2.4375,2,23,-33.1875,-45,-55.375,0.003333333,0.001111111,0.046666667,-0.57,-0.33,9.55,0.29,0.13,-0.29,-0.42,-0.34,9.79,0.9175,18.75,10,4.3,30,65.22,1005.36,80.1
2025-05-05 21:30:00.995828+00:00,40.386335245837444,345.8125,-2.375,2.0625,23,-37.375,1.1875,-75,0.005555556,-0.008888889,0.003333333,-0.76,-0.56,9.33,0.03,0.02,-0.27,-0.4,-0.35,9.79,0.77375,15,10,4.3,30,65.22,1005.36,80.1
2025-05-05 21:30:02.467596+00:00,40.767020179864716,345.625,-2.3125,2,23,-24.0625,-17.25,-38.5,-0.027777778,-0.016666667,0.022222222,0.25,-0.67,9.54,0.42,-0.36,-0.33,-0.4,-0.35,9.79,0.95625,17.5,10,4.1,30,65.22,1005.36,80.1
