timestamp,rpm_value,orientation_heading,orientation_roll,orientation_pitch,temperature_temp_c,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,weatherstation_speed,weatherstation_direction,weatherstation_humidity,weatherstation_pressure,weatherstation_altitude
2025-05-05 21:44:35.831824+00:00,61.42097089549161,353.75,-2.1875,2,23,-30,-29.75,-72.5,-0.006666667,0.005555556,0.017777778,-0.83,-0.33,9.22,0.28,-0.02,-0.29,-0.37,-0.34,9.79,1.18,28.75,40,3.2,345,65.53,1005.2,82.22
2025-05-05 21:44:36.849746+00:00,58.942885242323094,353.875,-2.125,2,23,-27,-35.1875,-65.875,-0.004444444,0.038888889,0.014444444,-0.32,-0.19,9.32,-0.34,0.44,-0.41,-0.37,-0.34,9.79,1.18,28.75,40,3.2,345,65.53,1005.2,82.22
2025-05-05 21:44:37.864570+00:00,59.12262686163221,353.8125,-2.125,2.0625,23,-28.875,-34.1875,-70.5625,-0.001111111,0.01,0.055555556,-0.6,0.06,9.64,0.44,0.37,-0.41,-0.36,-0.35,9.79,1.32,28.75,40,3.2,345,65.53,1005.2,82.22
2025-05-05 21:44:38.894234+00:00,58.27167674761838,353.8125,-2.0625,1.9375,23,-25,-35.1875,-65,-0.002222222,0.035555556,0.036666667,-1.03,-0.06,9.3,-0.67,0.27,-0.48,-0.36,-0.33,9.79,1.44125,28.75,40,3.2,345,65.53,1005.2,82.22
2025-05-05 21:44:39.902143+00:00,59.53619357938613,353.6875,-2.0625,2.0625,23,-22.25,-36.875,-57.5,0.017777778,-0.027777778,-0.071111111,-0.37,-0.63,9.32,-0.02,-0.27,-0.47,-0.35,-0.35,9.79,1.26,26.25,40,3.2,345,65.53,1005.2,82.22
2025-05-05 21:44:40.899907+00:00,60.131623371642846,353.875,-1.9375,2,23,-21.6875,-37.6875,-56.6875,-0.011111111,0.026666667,0.004444444,-0.62,0.14,9.22,-0.32,0.33,-0.29,-0.34,-0.35,9.79,1.2325,28.75,40,3.3,345,65.53,1005.2,82.22
2025-05-05 21:44:41.928324+00:00,58.346076775034035,353.8125,-1.875,2.1875,23,-19.375,-36.0625,-52.375,0.036666667,-0.016666667,0.051111111,-0.31,-0.68,9.34,0.11,0.2,0.03,-0.31,-0.37,9.79,1.2,26.25,30,3.3,345,65.53,1005.2,82.22
2025-05-05 21:44:42.919419+00:00,60.54014523385556,353.875,-1.9375,2.0625,23,-16.375,-30.25,-45.6875,0.033333333,0.005555556,0.065555556,-0.76,-0.35,9.16,-0.43,0,-0.62,-0.33,-0.35,9.79,1.35625,26.25,30,3.3,345,65.53,1005.2,82.22
2025-05-05 21:44:43.926992+00:00,59.55067628564553,353.75,-1.9375,2.0625,23,-17.75,-32.1875,-47.875,-0.01,-0.017777778,0.047777778,-0.45,-0.24,9.32,0.61,0.11,-0.62,-0.33,-0.36,9.79,1.20375,28.75,40,3.3,345,65.53,1005.2,82.22
2025-05-05 21:44:44.967180+00:00,57.6799727,353.875,-2,2.125,23,-19,-32.5625,-47.75,-0.023333333,-0.011111111,0.02,-0.29,-0.42,9.5,0.13,0.1,-0.16,-0.34,-0.37,9.79,1.1625,21.25,30,3.3,345,65.53,1005.2,82.22
