timestamp,rpm_value,orientation_heading,orientation_roll,orientation_pitch,temperature_temp_c,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,weatherstation_speed,weatherstation_direction,weatherstation_humidity,weatherstation_pressure,weatherstation_altitude
2025-05-05 21:27:19.940761+00:00,29.925651490365183,347.75,-1.9375,,23,-10.1875,-31,-40.1875,0.02,0.001111111,0.017777778,-0.59,-0.28,9.47,0.26,0.23,-0.56,-0.33,-0.31,9.79,0.43125,11.25,0,3.2,15,65.03,1005.42,79.49
2025-05-05 21:27:22.084410+00:00,27.989082780020688,347.75,-1.875,1.875,23,-19.875,3.5625,-69.5625,0.001111111,0.006666667,0.007777778,-0.19,-0.56,9.36,0.13,-0.24,-0.42,-0.33,-0.32,9.79,0.55,8.75,0,3.4,15,65.03,1005.42,79.49
2025-05-05 21:27:24.180644+00:00,28.62497146,347.75,-1.8125,1.875,23,-19.5,3.5625,-69.6875,0.003333333,-0.003333333,0.001111111,-0.14,-0.45,9.52,0.16,-0.12,-0.26,-0.31,-0.32,9.79,0.45375,7.5,0,3.4,15,65.03,1005.42,79.49
2025-05-05 21:27:26.296857+00:00,28.35144638,347.6875,-1.8125,1.875,23,-18.25,2.6875,-69,0.01,0.013333333,-0.026666667,-0.75,-0.33,9.43,-0.43,0,-0.35,-0.31,-0.32,9.79,0.49625,11.25,0,3.4,15,65.03,1005.42,79.49
2025-05-05 21:27:28.382243+00:00,28.771736869959323,347.625,-1.875,1.8125,23,-19.875,1.6875,-70.875,0.001111111,-0.007777778,0,-0.14,-0.56,9.49,0.18,-0.24,-0.3,-0.32,-0.32,9.79,0.495,11.25,0,3.3,15,65.03,1005.42,79.49
2025-05-05 21:27:30.469213+00:00,28.748423829166956,347.5,-1.9375,1.75,23,-22.25,1.5,-70.75,0.01,-0.014444444,0.011111111,-0.45,-0.06,9.38,-0.11,0.23,-0.41,-0.33,-0.29,9.79,0.52375,10,0,3.3,15,64.92,1005.4,79.8
2025-05-05 21:27:32.538238+00:00,28.999075493881357,347.5,-1.9375,1.8125,23,-23.0625,-0.75,-73.75,0.003333333,0,-0.007777778,-0.27,-0.46,9.39,0.13,0.07,-0.37,-0.33,-0.31,9.79,0.6025,11.25,0,3.3,15,64.92,1005.4,79.8
2025-05-05 21:27:34.567022+00:00,29.57556429715764,347.375,-1.875,1.8125,23,-29.1875,-5.1875,-79.5,-0.006666667,0.015555556,0.036666667,-0.65,-0.01,9.43,-0.61,0.3,-0.34,-0.32,-0.31,9.79,0.50875,10,0,3.2,15,64.92,1005.4,79.8
2025-05-05 21:27:36.647520+00:00,28.839219596046412,347.4375,-1.8125,1.875,23,-28.0625,-2.5,-77.5,-0.008888889,0.011111111,0.034444444,-0.62,-0.29,9.41,-0.3,0.03,-0.37,-0.32,-0.32,9.79,0.4925,10,0,3.2,15,64.92,1005.4,79.8
2025-05-05 21:27:38.611870+00:00,30.545052021381444,347.375,-1.9375,1.875,23,-34.75,-15.5625,-84.0625,0.018888889,0.014444444,-0.027777778,-0.38,-0.47,9.34,0.05,0.22,-0.18,-0.33,-0.32,9.79,0.48875,12.5,0,3.2,15,64.92,1005.4,79.8
2025-05-05 21:27:40.630601+00:00,29.720646876777025,347.4375,-1.9375,1.875,23,-35.75,-24.6875,-85,0.013333333,-0.012222222,-0.01,-0.13,-0.34,9.38,0.19,-0.02,-0.41,-0.33,-0.32,9.79,0.56,8.75,0,3.2,15,64.92,1005.4,79.8
2025-05-05 21:27:42.660124+00:00,29.563424832651705,347.3125,-1.875,1.8125,23,-34.6875,-29.6875,-81.5625,0.006666667,-0.005555556,0.026666667,-0.58,-0.02,9.36,-0.05,0.27,-0.43,-0.33,-0.32,9.79,0.54875,10,10,3.3,15,64.92,1005.4,79.8
2025-05-05 21:27:44.623342+00:00,30.56212305621425,347.3125,-2,1.875,23,-29.25,-41.875,-69.75,0.003333333,-0.026666667,-0.058888889,-0.21,-0.6,9.36,0.12,-0.27,-0.42,-0.34,-0.32,9.79,0.58375,11.25,0,3.4,15,64.92,1005.4,79.8
2025-05-05 21:27:46.603276+00:00,30.30374885980836,347.375,-1.9375,1.8125,23,-12.875,-15.375,-38.0625,0.015555556,-0.005555556,0.028888889,-0.28,-0.36,9.69,0.04,-0.05,-0.09,-0.33,-0.31,9.79,0.575,11.25,10,3.3,15,64.92,1005.4,79.8
