timestamp,rpm_value,orientation_heading,orientation_roll,orientation_pitch,temperature_temp_c,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,weatherstation_speed,weatherstation_direction,weatherstation_humidity,weatherstation_pressure,weatherstation_altitude
2025-05-05 21:50:36.080393+00:00,44.485277207649915,348.0625,-2.1875,1.9375,23,-11.0625,-36.25,-41.6875,-0.002222222,0.018888889,0.023333333,-0.63,-0.57,9.48,-0.32,0,-0.38,-0.39,-0.34,9.79,0.95125,17.5,10,3.2,345,66.14,1005.14,82.24
2025-05-05 21:50:37.422413+00:00,44.706616771227395,347.9375,-2.0625,1.9375,22,-30.5,-24.1875,-78.875,0.023333333,0.047777778,0.055555556,-0.09,0.11,9.67,0.11,0.39,-0.54,-0.37,-0.32,9.79,0.95125,17.5,10,3.2,345,66.14,1005.14,82.24
2025-05-05 21:50:38.771495+00:00,44.475214075798554,347.875,-2.3125,2,22,-6.25,5.5625,-50.5,-0.001111111,-0.006666667,0.03,0.07,-0.53,9.63,0.04,-0.5,-0.43,-0.4,-0.34,9.79,0.725,17.5,10,3,345,66.14,1005.14,82.24
2025-05-05 21:50:40.131941+00:00,44.10519423526393,347.9375,-2.375,2,22,-4.0625,-15.6875,-34.875,0.011111111,-0.024444444,0.003333333,-0.2,-0.56,9.19,0.18,-0.1,-0.25,-0.4,-0.34,9.79,0.805,17.5,10,3,345,66.14,1005.14,82.24
2025-05-05 21:50:41.586170+00:00,41.25740383437838,347.9375,-2.125,1.875,22,-28.875,-20.875,-80.6875,-0.027777778,-0.035555556,-0.005555556,0.07,-0.29,9.49,0.26,0.03,-0.17,-0.35,-0.33,9.79,0.9375,17.5,10,2.9,345,66.14,1005.14,82.24
2025-05-05 21:50:42.974761+00:00,43.20870210047681,347.75,-2.125,2.0625,22,-7.5625,6.6875,-53.5,0.022222222,-0.002222222,-0.017777778,-0.38,-0.04,9.53,-0.01,0.3,-0.25,-0.36,-0.35,9.79,0.825,17.5,10,2.9,345,66.14,1005.14,82.24
2025-05-05 21:50:44.405625+00:00,41.93289224,347.875,-2.1875,1.9375,23,-4.75,-19.5,-36.375,-0.03,-0.012222222,0.044444444,-0.37,-0.67,9.34,0,-0.32,-0.45,-0.37,-0.34,9.79,0.90625,12.5,10,2.9,345,66.14,1005.14,82.24
2025-05-05 21:50:45.859159+00:00,41.28119240260648,347.9375,-1.9375,1.875,22,-26.75,-6.25,-82.0625,-0.02,0.014444444,0.017777778,-0.86,-0.29,9.16,-0.51,0.04,-0.62,-0.34,-0.34,9.79,0.84125,15,10,3,345,66.14,1005.14,82.24
2025-05-05 21:50:47.295356+00:00,41.774493842178096,347.8125,-1.9375,1.9375,22,-2.5625,-7.5,-39.6875,0.008888889,0.051111111,0.047777778,-0.71,0.47,9.32,-0.36,0.8,-0.47,-0.35,-0.33,9.79,0.85875,15,10,3,345,66.14,1005.14,82.24
2025-05-05 21:50:48.712587+00:00,42.33609536538816,347.75,-2,1.875,22,-15.25,-40.75,-54.6875,0.01,-0.014444444,0.03,-0.32,-0.46,9.25,0.21,0.16,-0.3,-0.33,-0.32,9.79,0.77625,18.75,10,3,345,66.14,1005.14,82.24
2025-05-05 21:50:50.109542+00:00,42.95041331059104,347.75,-1.875,1.9375,22,-24.5625,2.1875,-78.1875,0.008888889,0.011111111,0.004444444,-0.18,-0.24,9.57,0.14,0.08,-0.21,-0.32,-0.33,9.79,0.88125,20,10,3,345,66.14,1005.14,82.24
2025-05-05 21:50:51.453481+00:00,44.64918228937684,347.75,-1.9375,1.9375,22,-2.25,-4.1875,-42,-0.012222222,-0.001111111,0.063333333,-0.4,-0.41,9.48,0.14,-0.38,-0.22,-0.33,-0.34,9.79,0.96125,18.75,10,3,345,66.14,1005.14,82.24
2025-05-05 21:50:52.839124+00:00,43.29730762017986,347.6875,-1.875,2,23,-12.5625,-38.25,-49.75,0.016666667,0.004444444,-0.018888889,-0.23,-0.19,9.46,0.09,0.15,-0.33,-0.32,-0.34,9.79,0.59125,16.25,10,3,345,66.14,1005.14,82.24
2025-05-05 21:50:54.310503+00:00,40.78131624,347.6875,-2,1.9375,23,-18.5625,8.25,-73.25,0.024444444,-0.008888889,-0.072222222,-0.44,-0.94,9.23,0.13,-0.28,-0.26,-0.34,-0.32,9.79,0.88,13.75,10,3,345,66.14,1005.14,82.24
2025-05-05 21:50:55.765323+00:00,41.24004163034827,347.625,-2.0625,1.9375,23,-4.1875,-12.5,-38.875,0.001111111,0.001111111,0.001111111,-0.38,-0.58,9.57,-0.02,-0.25,-0.22,-0.35,-0.33,9.79,0.9325,18.75,10,3,345,66.14,1005.14,82.24
2025-05-05 21:50:57.189429+00:00,42.13203024366299,347.75,-2.125,1.875,22,-24.5,-35.375,-72.875,0.004444444,-0.014444444,0.072222222,-0.14,-0.54,9.43,0.31,-0.25,-0.43,-0.36,-0.33,9.79,0.77625,18.75,10,3.1,345,66.14,1005.14,82.24
2025-05-05 21:50:58.527973+00:00,44.82418948620853,347.8125,-2.25,1.75,23,-16.0625,9.5,-70.0625,0.004444444,0.007777778,-0.01,-0.21,-0.1,9.69,-0.15,0.19,-0.45,-0.39,-0.3,9.79,0.74875,17.5,10,3.1,345,66.14,1005.14,82.24
2025-05-05 21:50:59.885210+00:00,44.20763504889294,347.5625,-2.25,1.875,22,-2.75,-8.1875,-40.0625,-0.037777778,0.008888889,-0.011111111,-0.5,-0.72,9.49,-0.11,-0.39,-0.3,-0.39,-0.33,9.79,0.875,17.5,10,3,345,66.2,1005.11,82.22
2025-05-05 21:51:01.255575+00:00,43.78382892487905,347.6875,-2.125,1.875,23,-16.6875,-38.875,-56.6875,0.024444444,0.011111111,-0.017777778,0.01,-0.63,9.48,0.03,-0.47,-0.4,-0.37,-0.32,9.79,0.81875,21.25,10,3,345,66.2,1005.11,82.22
2025-05-05 21:51:02.645356+00:00,43.171321663076746,347.625,-2.125,1.9375,22,-20,7.375,-76.1875,-0.001111111,0.01,0.001111111,-0.56,-0.05,9.61,-0.35,0.45,-0.25,-0.37,-0.33,9.79,0.79125,18.75,10,3,345,66.2,1005.11,82.22
2025-05-05 21:51:04.007454+00:00,44.05306430539004,347.5,-2.0625,2,23,-2.25,-5.75,-39.6875,-0.017777778,0,-0.061111111,-0.36,-0.79,9.68,0,-0.44,-0.11,-0.35,-0.35,9.79,0.9675,17.5,10,3,345,66.2,1005.11,82.22
2025-05-05 21:51:05.350063+00:00,44.68896063433694,347.5,-2.0625,1.8125,22,-13,-35.5625,-49.5625,0.004444444,0.02,-0.068888889,-0.27,-0.03,9.3,0.26,0.35,-0.38,-0.34,-0.35,9.79,0.99125,17.5,10,3.1,345,66.2,1005.11,82.22
2025-05-05 21:51:06.701764+00:00,44.39122336724054,347.5,-2.25,1.9375,22,-30.875,-17.25,-85.6875,-0.002222222,-0.022222222,-0.025555556,-0.29,-0.98,9.38,0.26,-0.32,-0.32,-0.37,-0.34,9.79,0.9675,20,30,3.1,345,66.2,1005.11,82.22
2025-05-05 21:51:08.052078+00:00,44.431562979347284,347.4375,-2.25,2,22,-7.25,7.6875,-52.75,0.015555556,-0.021111111,0.004444444,-0.12,-0.57,9.19,0.25,-0.23,-0.59,-0.38,-0.34,9.79,0.84125,20,10,3,345,66.2,1005.11,82.22
2025-05-05 21:51:09.427970+00:00,43.608151866806196,347.5625,-2.125,1.8125,22,-6.0625,-14.6875,-37.875,0.054444444,0.025555556,0.03,-0.24,-0.17,9.54,0.36,0.18,-0.29,-0.37,-0.3,9.79,0.945,15,10,3,345,66.2,1005.11,82.22
2025-05-05 21:51:10.803096+00:00,43.63120400149102,347.4375,-2.3125,1.875,22,-29.5625,-25.6875,-80.75,0.025555556,0.012222222,-0.075555556,-0.56,0.05,9.59,-0.57,0.24,-0.26,-0.4,-0.32,9.79,0.97125,18.75,10,3,345,66.2,1005.11,82.22
2025-05-05 21:51:12.138525+00:00,44.93120474889341,347.375,-2.25,1.8125,22,-11.5,12.25,-62.5,-0.012222222,0.015555556,-0.113333333,-0.09,-0.42,9.52,0.29,-0.1,-0.26,-0.39,-0.32,9.79,0.82,17.5,10,3,345,66.2,1005.11,82.22
2025-05-05 21:51:13.470828+00:00,45.03533095276358,347.375,-2.1875,1.875,22,-8.1875,-11.25,-39.75,-0.002222222,0.006666667,-0.02,-0.3,-0.21,9.16,-0.06,0.08,-0.2,-0.37,-0.32,9.79,1.0275,18.75,10,3,345,66.2,1005.11,82.22
2025-05-05 21:51:14.796067+00:00,45.27391757232526,347.4375,-2,2,22,-21.6875,-37.25,-58.75,0.003333333,0.017777778,-0.088888889,-0.01,-0.75,9.38,0.15,-0.23,-0.24,-0.35,-0.34,9.79,1.0175,17.5,10,2.8,345,66.2,1005.11,82.22
2025-05-05 21:51:16.111897+00:00,45.59918244873997,347.375,-1.9375,2.0625,22,-31,-3,-85.1875,-0.015555556,-0.007777778,0.01,-0.14,-0.53,9.43,0.13,-0.26,-0.26,-0.33,-0.36,9.79,1.07,20,30,2.8,345,66.2,1005.11,82.22
2025-05-05 21:51:17.414035+00:00,46.07376834285597,347.375,-2.0625,1.875,23,-8.1875,8.0625,-51.1875,-0.017777778,-0.022222222,0.02,-0.44,-0.5,9.34,-0.08,-0.17,-0.44,-0.35,-0.33,9.79,0.8675,21.25,10,3,345,66.2,1005.11,82.22
2025-05-05 21:51:18.726373+00:00,45.71960095807269,347.3125,-2,1.875,22,-9.5625,-13.1875,-40.5625,-0.017777778,-0.012222222,-0.062222222,-0.15,-0.81,9.21,-0.02,-0.49,-0.54,-0.34,-0.34,9.79,0.99625,17.5,10,3,345,66.2,1005.11,82.22
2025-05-05 21:51:20.013531+00:00,46.6144962,347.4375,-2,1.6875,22,-18.875,-35.875,-55.75,-0.021111111,0.007777778,0.038888889,-0.53,-0.37,9.26,-0.04,-0.13,-0.41,-0.35,-0.3,9.79,0.82,17.5,10,3,345,66.2,1005.11,82.22
2025-05-05 21:51:21.378421+00:00,43.96195620369101,347.1875,-2,1.8125,22,-32,-1.75,-85.875,0.011111111,0.024444444,-0.062222222,-0.08,-0.55,9.62,0.04,-0.05,-0.47,-0.35,-0.31,9.79,0.88375,18.75,10,3,345,66.2,1005.11,82.22
2025-05-05 21:51:22.739426+00:00,44.08628752,347.3125,-2.0625,1.8125,22,-6.6875,1.6875,-45.875,-0.017777778,0.003333333,0.055555556,-0.48,-0.47,9.41,-0.13,-0.16,-0.37,-0.35,-0.31,9.79,0.78,18.75,10,3,345,66.2,1005.11,82.22
2025-05-05 21:51:24.118526+00:00,43.50827183334034,347.375,-2,1.9375,22,-14.375,-29.875,-46.75,0.034444444,-0.011111111,0.041111111,-0.63,0.08,9.46,-0.27,0.4,-0.32,-0.35,-0.32,9.79,0.82375,20,10,3,345,66.2,1005.11,82.22
2025-05-05 21:51:25.424173+00:00,45.948433906259496,347.25,-1.9375,1.875,22,-26.0625,-39.5625,-70,-0.017777778,0.007777778,0.056666667,-0.69,-0.48,9.3,-0.36,-0.15,-0.49,-0.33,-0.32,9.79,0.9225,13.75,10,3,345,66.2,1005.11,82.22
2025-05-05 21:51:26.791398+00:00,43.88439034606413,347.25,-2,1.8125,22,-12.25,7.25,-59.1875,0.011111111,0.025555556,-0.043333333,-0.49,0.08,9.61,-0.13,0.38,-0.18,-0.36,-0.3,9.79,0.925,16.25,10,3,345,66.2,1005.11,82.22
2025-05-05 21:51:28.189950+00:00,42.90212413540091,347.25,-2.125,1.875,22,-6.5,-16,-35.75,0.03,-0.024444444,0.036666667,-0.06,-0.3,9.3,0.29,0,-0.49,-0.35,-0.31,9.79,0.8175,18.75,30,3,345,66.2,1005.11,82.22
2025-05-05 21:51:29.587052+00:00,42.94565645,347.25,-2.125,1.875,23,-30.0625,-31.5,-75.875,0.043333333,-0.001111111,0.058888889,-0.58,-0.06,9.57,0.09,0.45,-0.24,-0.36,-0.31,9.79,0.7275,13.75,10,3,345,66.26,1005.16,81.76
2025-05-05 21:51:30.955060+00:00,43.85889905,347.125,-2.0625,1.8125,23,-10.6875,9.5,-55.875,-0.017777778,-0.006666667,-0.018888889,-0.07,-0.51,9.49,0.27,-0.2,-0.3,-0.35,-0.31,9.79,0.90125,18.75,10,3,345,66.26,1005.16,81.76
2025-05-05 21:51:32.296700+00:00,44.72627403503091,347.0625,-2.0625,1.8125,23,-7.25,-12.6875,-36.1875,-0.002222222,0.011111111,-0.004444444,-0.04,0,9.52,-0.06,0.09,-0.42,-0.35,-0.31,9.79,0.8475,13.75,10,3,345,66.26,1005.16,81.76
