timestamp,rpm_value,orientation_heading,orientation_roll,orientation_pitch,temperature_temp_c,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,weatherstation_speed,weatherstation_direction,weatherstation_humidity,weatherstation_pressure,weatherstation_altitude
2025-05-05 21:32:48.917906+00:00,19.749622383731584,342.875,-2.25,2,23,-32.5,-13.375,-84.25,-0.004444444,0.027777778,-0.042222222,-0.53,-0.43,9.57,-0.12,-0.08,-0.21,-0.4,-0.34,9.79,0.145,2.5,0,3.2,30,65.5,1005.42,80.08
2025-05-05 21:32:51.964484+00:00,19.69414619,342.875,-2.3125,1.9375,23,-33.375,-25.25,-81.875,0.001111111,0.014444444,-0.058888889,-0.33,-0.31,9.47,0.25,-0.13,-0.35,-0.39,-0.33,9.79,0.24125,5,0,3.2,30,65.5,1005.42,80.08
2025-05-05 21:32:54.766444+00:00,21.41373504235977,342.9375,-2.375,1.9375,23,-18,9.875,-66,-0.003333333,-0.014444444,0.024444444,-0.31,-0.5,9.41,-0.01,-0.04,-0.29,-0.4,-0.34,9.79,0.27,6.25,0,3.1,30,65.5,1005.42,80.08
2025-05-05 21:32:57.624876+00:00,20.990558436501907,342.8125,-2.1875,1.9375,23,-29.1875,4.25,-78.75,-0.003333333,0.006666667,-0.001111111,-0.42,0,9.52,-0.04,0.33,-0.26,-0.38,-0.33,9.79,0.3975,7.5,0,3.4,30,65.5,1005.42,80.08
2025-05-05 21:33:00.421367+00:00,21.455323235409665,342.75,-2.3125,1.9375,23,-35.75,-17.875,-84.0625,0.004444444,0.001111111,0.001111111,-0.17,-0.07,9.53,0.18,-0.14,-0.56,-0.4,-0.33,9.79,0.17,3.75,0,3.2,30,65.47,1005.4,80.3
2025-05-05 21:33:03.233926+00:00,21.333006009073245,342.875,-2.5,1.875,23,-15.5625,10.375,-54.75,0.008888889,-0.011111111,0.017777778,-0.2,-0.13,9.39,0.02,0.36,-0.3,-0.42,-0.32,9.79,0.2875,5,0,3.4,30,65.47,1005.4,80.3
2025-05-05 21:33:05.923669+00:00,22.30700705167309,342.8125,-2.375,2,23,-33.25,0.6875,-81.75,-0.005555556,0,0.034444444,-0.58,-0.02,9.57,0.07,0.05,-0.2,-0.4,-0.34,9.79,0.39625,8.75,0,3.3,30,65.47,1005.4,80.3
2025-05-05 21:33:08.683189+00:00,21.74277988819402,342.5625,-2.3125,1.875,23,-10.375,0.875,-44.75,0.004444444,0.028888889,0.053333333,-0.66,0,9.55,-0.25,0.32,-0.23,-0.41,-0.33,9.79,0.23125,3.75,0,3.3,30,65.47,1005.4,80.3
2025-05-05 21:33:11.803256+00:00,19.230426069322633,342.6875,-2.3125,1.75,23,-14.25,7.25,-50.5625,0.001111111,0.018888889,-0.013333333,-0.47,-0.52,9.47,-0.07,-0.21,-0.31,-0.4,-0.31,9.79,0.21,5,0,3.3,30,65.47,1005.4,80.3
2025-05-05 21:33:14.927036+00:00,19.208439743383952,342.625,-2.1875,1.875,23,-13.25,4,-50.5,0.005555556,0.007777778,-0.005555556,-0.37,-0.37,9.59,0,-0.04,-0.2,-0.38,-0.32,9.79,0.245,5,0,3.4,30,65.47,1005.4,80.3
