timestamp,rpm_value,orientation_heading,orientation_roll,orientation_pitch,temperature_temp_c,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,weatherstation_speed,weatherstation_direction,weatherstation_humidity,weatherstation_pressure,weatherstation_altitude
2025-05-05 21:47:18.418862+00:00,35.17462198827597,351.8125,-2.1875,2.0625,23,-17.75,1.5625,-47.25,-0.01,0.01,0.037777778,-0.5,-0.72,9.6,-0.12,-0.36,-0.19,-0.38,,,0.68375,15,10,2.8,345,65.86,1005.12,82.35
2025-05-05 21:47:20.112212+00:00,35.432555884174185,351.75,-2.125,2.0625,23,-35.0625,11.875,-81.5625,-0.003333333,-0.007777778,0.032222222,-0.39,-0.18,9.49,-0.06,0.28,-0.15,-0.36,-0.35,9.79,0.72,12.5,10,2.8,345,65.86,1005.12,82.35
2025-05-05 21:47:21.872232+00:00,34.09065989851842,351.6875,-2.0625,2.0625,23,-39.6875,-31,-78.0625,-0.003333333,0.014444444,0.021111111,-0.35,-0.17,9.39,0,0.18,-0.4,-0.35,-0.35,9.79,0.69125,15,10,2.8,345,65.86,1005.12,82.35
2025-05-05 21:47:23.606097+00:00,34.60531703977948,351.5625,-2.0625,1.9375,23,-18.25,3.5,-47.6875,-0.025555556,-0.007777778,0.001111111,-0.47,0,9.4,-0.2,0.35,-0.35,-0.36,-0.33,9.79,0.59625,13.75,10,2.8,345,65.86,1005.12,82.35
2025-05-05 21:47:25.293055+00:00,35.56688708981938,351.5,-2,2,23,-23.875,7.25,-78.6875,0.015555556,0.011111111,-0.036666667,-0.23,-0.18,9.49,0.28,0.17,-0.19,-0.34,-0.34,9.79,0.705,16.25,10,2.8,345,65.86,1005.12,82.35
2025-05-05 21:47:26.944249+00:00,36.336825058174554,351.375,-2,2,23,-18.5625,-36.5,-57.5,0.005555556,0.013333333,0.047777778,-0.45,-0.5,9.42,-0.1,-0.17,-0.37,-0.35,-0.33,9.79,0.645,12.5,10,2.7,345,65.86,1005.12,82.35
2025-05-05 21:47:28.597967+00:00,36.28221608239289,351.3125,-2.125,1.9375,23,-12.6875,12.5,-59,-0.016666667,-0.026666667,-0.026666667,-0.12,-0.79,9.43,0.23,-0.44,-0.36,-0.36,-0.34,9.79,0.59875,12.5,10,2.7,345,65.86,1005.12,82.33
2025-05-05 21:47:30.231814+00:00,36.72260363125263,351.375,-2.1875,2.0625,23,-27.875,-34.75,-73.6875,-0.01,-0.012222222,-0.018888889,-0.33,-0.93,9.39,-0.01,-0.33,-0.4,-0.37,-0.35,9.79,0.68875,12.5,10,2.7,345,65.89,1005.13,82.33
2025-05-05 21:47:31.894888+00:00,36.07832747697958,351.375,-2.25,2,23,-5.0625,3.875,-47.375,-0.013333333,-0.021111111,0.055555556,-0.6,-0.17,9.49,-0.21,0.16,-0.3,-0.38,-0.34,9.79,0.6775,13.75,10,2.8,345,65.89,1005.13,82.33
2025-05-05 21:47:33.535750+00:00,36.56573217992919,351.3125,-2.1875,2.0625,23,-32.25,-14.5,-87.5,0,0.004444444,0.046666667,-0.56,-0.54,9.5,-0.12,-0.09,-0.34,-0.38,-0.36,9.79,0.65875,16.25,10,2.8,345,65.89,1005.13,82.33
2025-05-05 21:47:35.229613+00:00,35.422601089401105,351.25,-2.125,2.0625,23,-6.25,-8.25,-41.25,-0.018888889,0.006666667,-0.007777778,-0.33,-0.41,9.34,-0.05,-0.36,-0.39,-0.36,-0.36,9.79,0.71625,13.75,10,2.6,345,65.89,1005.13,82.33
2025-05-05 21:47:36.938702+00:00,35.10648012457963,351.25,-2.125,2.1875,23,-17.25,12.75,-70,0.015555556,-0.013333333,-0.033333333,-0.38,-0.27,9.53,0.11,0.22,-0.32,-0.36,-0.37,9.79,0.6075,12.5,10,2.6,345,65.89,1005.13,82.33
2025-05-05 21:47:38.628319+00:00,35.51335831487753,351.25,-2.25,2.125,23,-26.1875,-34.875,-71.6875,0.004444444,-0.018888889,-0.017777778,-0.19,-0.51,9.44,0.14,0.25,-0.34,-0.38,-0.36,9.79,0.6775,16.25,10,2.7,345,65.89,1005.13,82.33
2025-05-05 21:47:40.285080+00:00,36.212741776710324,351.25,-2.25,2.0625,23,-5.1875,3.5,-48.1875,0.001111111,-0.007777778,0.012222222,-0.39,-0.27,9.41,0,0.07,-0.37,-0.39,-0.35,9.79,0.7375,10,10,2.7,345,65.89,1005.13,82.33
2025-05-05 21:47:41.901834+00:00,37.11105671250896,351.3125,-2.125,2.0625,23,-34.75,-22.1875,-86.6875,-0.012222222,-0.001111111,-0.004444444,-0.26,-0.55,9.43,0.1,-0.18,-0.35,-0.37,-0.36,9.79,0.80125,16.25,10,2.7,345,65.89,1005.13,82.33
2025-05-05 21:47:43.495193+00:00,37.655863461152585,351.25,-2.125,2.125,23,-6.75,0.0625,-45.75,0.015555556,-0.005555556,-0.006666667,-0.22,-0.6,9.57,0.13,-0.23,-0.22,-0.36,-0.36,9.79,0.7825,13.75,10,2.7,345,65.89,1005.13,82.33
2025-05-05 21:47:45.151668+00:00,36.22219158026065,351.1875,-2.1875,1.9375,23,-33.5,-5,-88.75,-0.031111111,0.002222222,-0.06,-0.24,-0.48,9.5,0.13,-0.13,-0.29,-0.37,-0.35,9.79,0.70875,13.75,10,2.8,345,65.89,1005.13,82.33
2025-05-05 21:47:46.802923+00:00,36.33551868716482,351.125,-2.1875,2.0625,23,-9.75,-9.1875,-41.75,-0.01,-0.014444444,-0.072222222,0.13,-0.63,9.41,0.5,-0.28,-0.37,-0.37,-0.35,9.79,0.67875,16.25,10,2.8,345,65.89,1005.13,82.33
2025-05-05 21:47:48.459936+00:00,36.20943316574758,351.1875,-2.125,2.0625,23,-17.875,13.5625,-66.25,-0.006666667,0,-0.025555556,-0.09,-0.47,9.54,0.27,-0.11,-0.24,-0.36,-0.36,9.79,0.6475,16.25,10,2.8,345,65.89,1005.13,82.33
2025-05-05 21:47:50.152626+00:00,35.447094144765614,351.1875,-2,2.125,23,-31.5625,-31.5,-76.25,-0.021111111,-0.003333333,0.017777778,-0.3,-0.24,9.49,0.05,0.11,-0.3,-0.35,-0.37,9.79,0.75125,13.75,10,2.8,345,65.89,1005.13,82.33
2025-05-05 21:47:51.866514+00:00,35.00871259240176,351.125,-2.0625,2,23,-8.1875,-3.1875,-42.75,-0.021111111,0.015555556,0.038888889,-0.46,-0.24,9.35,-0.46,-0.03,-0.29,-0.36,-0.34,9.79,0.76625,15,10,2.8,345,65.89,1005.13,82.33
2025-05-05 21:47:53.526099+00:00,36.153273944205246,351,-2.125,2.0625,23,-29.5625,8.0625,-84.5625,0.01,0.008888889,-0.015555556,-0.41,0.01,9.4,-0.14,0.34,-0.36,-0.36,-0.35,9.79,0.77375,13.75,10,2.8,345,65.89,1005.13,82.33
