timestamp,rpm_value,orientation_heading,orientation_roll,orientation_pitch,temperature_temp_c,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,weatherstation_speed,weatherstation_direction,weatherstation_humidity,weatherstation_pressure,weatherstation_altitude
2025-05-05 21:36:22.631467+00:00,23.604515147805948,348.375,-2.1875,1.8125,23,-10,12.25,-61.375,0.004444444,0.004444444,0.035555556,-0.6,-0.43,,0.33,-0.11,-0.48,-0.37,-0.31,9.79,0.43125,10,0,3.2,45,65.61,1005.36,80.33
2025-05-05 21:36:25.097579+00:00,24.329878568249235,348.3125,-2.125,1.8125,23,0.25,-0.25,-38.1875,0.015555556,0.031111111,0.003333333,-0.37,-0.22,9.54,0,0.08,-0.24,-0.38,-0.31,9.79,0.34125,8.75,0,3.2,45,65.61,1005.36,80.33
2025-05-05 21:36:27.615461+00:00,23.82965474787365,348.375,-2.375,1.8125,23,-24.75,-0.375,-77.0625,-0.014444444,-0.001111111,-0.075555556,-0.34,-0.42,9.39,0.19,-0.47,-0.4,-0.4,-0.31,9.79,0.39,7.5,0,3.1,45,65.61,1005.36,80.33
2025-05-05 21:36:30.238260+00:00,22.876191722843988,348.5625,-2.375,1.6875,23,-0.5,7.1875,-44,-0.004444444,0.022222222,0.033333333,-0.28,-0.08,9.39,0.12,0.21,-0.39,-0.41,-0.29,9.79,0.3,6.25,0,3.2,45,65.62,1005.34,80.58
2025-05-05 21:36:32.786165+00:00,23.548831697102603,348.75,-2.3125,1.8125,23,-25.0625,-3.75,-79.875,0.001111111,-0.016666667,0.008888889,-0.4,-0.77,9.25,-0.01,-0.46,-0.54,-0.39,-0.31,9.79,0.5175,10,0,3.2,45,65.62,1005.34,80.58
2025-05-05 21:36:35.235037+00:00,24.500953865430738,348.8125,-2.4375,1.75,23,-7.5625,12.0625,-56.25,-0.025555556,-0.012222222,0.068888889,-0.23,0.04,9.46,0.18,0.35,-0.32,-0.42,-0.3,9.79,0.35375,6.25,0,3.1,45,65.62,1005.34,80.58
2025-05-05 21:36:37.676642+00:00,24.57409214811936,348.875,-2.6875,1.75,23,-0.75,-4.6875,-35.375,-0.015555556,-0.011111111,0.013333333,-0.41,-0.43,9.5,0.09,0.03,-0.44,-0.46,-0.3,9.79,0.3975,7.5,0,3.2,45,65.62,1005.34,80.58
2025-05-05 21:36:40.108552+00:00,24.672250690486678,349,-2.4375,1.75,23,-25.875,-7.25,-79.375,0.004444444,-0.006666667,-0.02,-0.51,-0.16,9.37,0.25,-0.19,-0.55,-0.42,-0.3,9.79,0.405,7.5,0,3.2,45,65.62,1005.34,80.58
2025-05-05 21:36:42.628847+00:00,23.806487828864533,349.25,-2.5,1.75,23,-6.1875,10.25,-51.6875,0.017777778,-0.008888889,0.012222222,-0.68,0,9.38,-0.25,0.3,-0.41,-0.42,-0.3,9.79,0.34125,6.25,0,3.2,45,65.62,1005.34,80.58
2025-05-05 21:36:45.160172+00:00,23.704014046558566,349.375,-2.375,1.75,23,-28,-20.5625,-77.5625,0,-0.005555556,0.038888889,-0.6,-0.28,9.31,-0.19,0.01,-0.47,-0.41,-0.29,9.79,0.41625,7.5,0,3,45,65.62,1005.34,80.58
