timestamp,rpm_value,orientation_heading,orientation_roll,orientation_pitch,temperature_temp_c,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,weatherstation_speed,weatherstation_direction,weatherstation_humidity,weatherstation_pressure,weatherstation_altitude
2025-05-05 21:25:55.103169+00:00,42.459216697390175,349.375,-1.875,1.625,23,-42.25,-33.1875,-77.1875,0.012222222,-0.001111111,0.048888889,-0.33,0.1,9.38,-0.39,0.21,-0.48,-0.33,,,0.93625,16.25,10,3.8,15,64.78,1005.43,79.31
2025-05-05 21:25:56.519298+00:00,42.36985984,349.3125,-1.875,1.8125,23,-22.875,-0.75,-51.5,0.005555556,0.003333333,-0.055555556,0.23,-0.8,9.42,0.56,-0.49,-0.37,-0.32,-0.31,9.79,0.93625,16.25,10,3.8,15,64.78,1005.43,79.31
2025-05-05 21:25:57.967455+00:00,41.43247452,349.125,-1.8125,1.875,23,-28.6875,-43.875,-44.875,-0.011111111,-0.021111111,0.016666667,0.2,-0.13,9.58,-0.2,-0.15,-0.45,-0.3,-0.31,9.79,0.8275,17.5,10,3.8,15,64.78,1005.43,79.31
2025-05-05 21:25:59.470925+00:00,39.907226071592476,349.125,-1.6875,1.875,23,-36.6875,-2.5,-70.375,0.005555556,0.001111111,-0.043333333,-0.05,-0.2,9.5,0.09,-0.03,-0.24,-0.29,-0.32,9.79,0.7175,15,10,3.7,15,64.75,1005.41,80.02
2025-05-05 21:26:00.977492+00:00,39.82712444599538,349,-1.75,1.8125,23,-23.6875,-19.5625,-35.0625,0.01,0.005555556,-0.037777778,-0.59,-0.6,9.22,0.05,-0.12,-0.45,-0.3,-0.31,9.79,0.89375,13.75,10,3.7,15,64.75,1005.41,80.02
2025-05-05 21:26:02.448435+00:00,40.79044479660474,349.0625,-1.75,1.875,23,-46.25,-28.0625,-81.1875,-0.005555556,-0.005555556,0.052222222,-0.37,-0.35,9.61,-0.17,0.16,-0.29,-0.3,-0.32,9.79,0.87625,16.25,10,3.7,15,64.75,1005.41,80.02
2025-05-05 21:26:03.903612+00:00,41.23010280565226,349.125,-1.75,1.75,23,-21.75,-5.375,-42.1875,0.018888889,-0.002222222,0.062222222,-0.63,-0.04,9.43,-0.29,0.4,-0.46,-0.3,-0.29,9.79,0.9825,18.75,10,3.6,15,64.75,1005.41,80.02
2025-05-05 21:26:05.419109+00:00,39.59054973922064,349.125,-1.8125,1.8125,23,-41.75,-43,-68.1875,0.026666667,0.003333333,0.003333333,-0.25,-0.25,9.4,-0.08,0.05,-0.54,-0.31,-0.3,9.79,0.745,16.25,10,3.6,15,64.75,1005.41,80.02
2025-05-05 21:26:06.957793+00:00,38.99505903145736,349.1875,-1.8125,1.75,23,-26.5,-2.0625,-47.6875,0.01,0.006666667,0.006666667,-0.12,-0.69,9.54,-0.23,-0.12,-0.43,-0.32,-0.3,9.79,0.8875,18.75,10,3.6,15,64.75,1005.41,80.02
2025-05-05 21:26:08.421055+00:00,41.003606374357105,349,-1.75,1.875,23,-32.375,-46.0625,-47.1875,0.005555556,-0.032222222,-0.03,0.26,-0.57,9.42,0.56,-0.25,-0.36,-0.29,-0.32,9.79,0.86125,18.75,10,3.9,15,64.75,1005.41,80.02
2025-05-05 21:26:09.877939+00:00,41.18348610190816,349,-1.75,1.8125,23,-36.875,-1.5625,-68,0.006666667,0.012222222,-0.024444444,-0.06,-0.32,9.45,-0.19,-0.25,-0.75,-0.31,-0.31,9.79,0.4725,16.25,10,3.9,15,64.75,1005.41,80.02
2025-05-05 21:26:11.361082+00:00,40.45491277601958,349,-1.8125,1.8125,23,-24.6875,-20.5625,-34.6875,0.004444444,0.016666667,-0.011111111,-0.45,-0.59,9.45,0.02,-0.36,-0.28,-0.31,-0.31,9.79,0.72,18.75,10,3.8,15,64.75,1005.41,80.02
2025-05-05 21:26:12.820674+00:00,41.10824124234463,348.9375,-1.8125,1.8125,23,-48.1875,-32.6875,-77.0625,0.004444444,-0.007777778,-0.017777778,-0.39,-0.73,9.36,-0.08,-0.42,-0.43,-0.31,-0.31,9.79,0.77875,15,10,3.8,15,64.75,1005.41,80.02
2025-05-05 21:26:14.309685+00:00,40.29496905002577,348.9375,-1.875,1.75,23,-25.5,-6,-41.6875,0.011111111,-0.008888889,-0.021111111,-0.47,-0.54,9.14,-0.15,-0.23,-0.65,-0.31,-0.3,9.79,0.76125,18.75,10,3.7,15,64.75,1005.41,80.02
2025-05-05 21:26:15.814492+00:00,39.87428879447961,349.0625,-1.9375,1.6875,23,-39.375,-48.5,-56.875,0.003333333,0.003333333,0.016666667,-0.66,-0.03,9.29,-0.13,0.3,-0.25,-0.33,-0.29,9.79,0.815,15,10,3.7,15,64.75,1005.41,80.02
2025-05-05 21:26:17.310082+00:00,40.114718120642756,348.9375,-1.8125,1.875,23,-15,-1.75,-66.1875,0.006666667,0.001111111,0.02,-0.29,0.22,9.51,0.02,0.55,-0.28,-0.31,-0.32,9.79,0.67875,20,10,3.8,15,64.75,1005.41,80.02
2025-05-05 21:26:18.804780+00:00,40.14533203162388,348.875,-1.75,1.875,23,-7.25,-22.25,-34.75,0.005555556,0.002222222,0.062222222,-0.27,-0.48,9.31,0.03,-0.15,-0.47,-0.3,-0.32,9.79,0.81125,18.75,10,3.8,15,64.75,1005.41,80.02
2025-05-05 21:26:20.234693+00:00,41.95704666074358,348.75,-1.75,1.8125,23,-29.5625,-22,-79.5,-0.006666667,-0.003333333,-0.013333333,0.27,-0.14,9.49,0.09,-0.47,-0.5,-0.3,-0.31,9.79,0.94625,20,10,3.9,15,64.75,1005.41,80.02
2025-05-05 21:26:21.660176+00:00,42.09156006970596,348.6875,-1.875,1.6875,23,-6.5,-5.25,-40.25,-0.026666667,-0.015555556,-0.091111111,-0.33,-0.5,9.67,0,-0.43,-0.47,-0.31,-0.29,9.79,0.89375,16.25,10,3.9,15,64.75,1005.41,80.02
2025-05-05 21:26:23.148602+00:00,40.31062754536099,348.8125,-1.8125,1.6875,23,-18,-46.6875,-52.875,-0.003333333,0.001111111,-0.016666667,-0.31,-0.23,9.49,0,0.05,-0.3,-0.31,-0.29,9.79,0.755,15,10,3.9,15,64.75,1005.41,80.02
2025-05-05 21:26:24.602241+00:00,41.27661528731454,348.75,-2,1.6875,23,-20.25,0.75,-64.75,-0.024444444,-0.034444444,0.031111111,-0.15,-0.55,9.45,0.17,-0.24,-0.33,-0.32,-0.3,9.79,0.76625,20,10,3.9,15,64.75,1005.41,80.02
2025-05-05 21:26:26.055392+00:00,41.28863576740452,348.625,-1.8125,1.75,23,-7.75,-20.5,-31.6875,0.021111111,0.017777778,0.032222222,-0.27,-0.38,9.2,0.04,-0.07,-0.59,-0.31,-0.3,9.79,0.78875,15,10,3.8,15,64.75,1005.41,80.02
2025-05-05 21:26:27.565834+00:00,39.723696915196435,348.6875,-1.9375,1.8125,23,-31.1875,-18.6875,-78.0625,0.006666667,-0.006666667,0.016666667,-0.11,0.08,9.4,0.23,0.4,-0.39,-0.34,-0.31,9.79,0.9275,17.5,10,3.8,15,64.75,1005.41,80.02
2025-05-05 21:26:29.033469+00:00,40.88211504612388,348.625,-1.9375,1.75,23,-7.875,-11.25,-35.5625,0.014444444,0.005555556,0.031111111,-0.46,0.09,9.54,-0.12,0.4,-0.24,-0.33,-0.3,9.79,0.77625,16.25,10,3.8,15,64.75,1005.41,80.02
