timestamp,rpm_value,orientation_heading,orientation_roll,orientation_pitch,temperature_temp_c,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,weatherstation_speed,weatherstation_direction,weatherstation_humidity,weatherstation_pressure,weatherstation_altitude
2025-05-05 21:53:45.322780+00:00,40.74021898466039,4.75,-2.8125,1.5625,23,-17.6875,-35.5625,-47.6875,0.011111111,-0.011111111,-0.013333333,-0.11,-0.68,9.44,0.38,,,-0.46,-0.29,9.79,0.65625,13.75,10,2.1,330,66.18,1005.09,82.49
2025-05-05 21:53:46.859582+00:00,39.04135020782846,4.9375,-2.6875,1.6875,22,-18.375,11.1875,-67,-0.003333333,-0.006666667,-0.065555556,-0.13,-0.56,9.11,0.29,-0.55,-0.38,-0.46,-0.29,9.79,0.65625,13.75,10,2.1,330,66.18,1005.09,82.49
2025-05-05 21:53:48.484102+00:00,36.934315867953686,5.375,-2.625,1.875,22,-20.5,-37.0625,-51.6875,0.021111111,-0.01,0.024444444,-0.07,-0.41,9.63,0.37,-0.08,-0.15,-0.44,-0.31,9.79,0.72625,15,10,2,330,66.18,1005.09,82.49
2025-05-05 21:53:50.112868+00:00,36.837934643021875,5.5625,-2.625,1.75,23,-11,12.25,-53.6875,-0.002222222,0.005555556,0.028888889,-0.21,-0.47,9.56,0,-0.03,-0.51,-0.45,-0.3,9.79,0.63875,13.75,10,2.1,330,66.18,1005.09,82.49
2025-05-05 21:53:51.790985+00:00,35.753937990082136,6.1875,-2.5625,1.6875,23,-32.6875,-26.25,-73.0625,-0.008888889,0.018888889,0.081111111,-0.53,0.14,9.35,-0.08,0.43,-0.43,-0.45,-0.29,9.79,0.6975,15,10,2.1,330,66.18,1005.09,82.49
2025-05-05 21:53:53.375692+00:00,37.86445165748786,6.3125,-2.6875,1.75,23,-7.375,1.875,-39.6875,-0.03,-0.006666667,0.008888889,-0.32,-0.47,9.55,0.14,-0.16,-0.23,-0.46,-0.31,9.79,0.81625,16.25,10,2,330,66.18,1005.09,82.49
2025-05-05 21:53:54.939189+00:00,38.37296631081283,6.6875,-2.625,1.625,22,-34,-26.75,-73.1875,0.012222222,-0.012222222,-0.076666667,-0.01,-0.69,9.29,0.42,-0.41,-0.49,-0.44,-0.29,9.79,0.755,16.25,10,2,330,66.18,1005.09,82.49
2025-05-05 21:53:56.555396+00:00,37.123883498697495,6.75,-2.5625,1.625,23,-5.875,0.75,-39.25,-0.011111111,-0.013333333,-0.037777778,-0.23,-0.67,9.5,0.2,-0.39,-0.28,-0.43,-0.28,9.79,0.64,13.75,10,2.2,330,66.18,1005.09,82.49
2025-05-05 21:53:58.211434+00:00,36.23150026037164,7.3125,-2.625,1.625,22,-33.75,-8.25,-80,-0.002222222,-0.007777778,-0.024444444,0.17,-0.57,9.26,0.32,-0.26,-0.39,-0.45,-0.28,9.79,0.75875,10,10,2.2,330,66.18,1005.09,82.49
2025-05-05 21:53:59.812895+00:00,37.46801068,7.4375,-2.5,1.625,22,-8.0625,-8.6875,-36.0625,0.003333333,-0.004444444,0.012222222,-0.07,-0.17,9.45,-0.09,-0.08,-0.73,-0.43,-0.28,9.79,0.775,17.5,10,2.3,330,66.12,1005.09,82.73
2025-05-05 21:54:01.330638+00:00,39.530667819430015,7.8125,-2.6875,1.4375,23,-34.5625,-15.5,-81.25,-0.011111111,0.001111111,0.027777778,-0.64,-0.38,9.43,0.14,-0.29,-0.29,-0.46,-0.25,9.79,0.7525,13.75,10,2.3,330,66.12,1005.09,82.73
2025-05-05 21:54:02.853806+00:00,39.39081088568899,8,-2.8125,1.5625,22,-7.375,-1.25,-38.6875,-0.025555556,-0.01,0.03,-0.31,-0.19,9.36,0.17,0.08,-0.42,-0.48,-0.27,9.79,0.82625,17.5,10,2.3,330,66.12,1005.09,82.73
2025-05-05 21:54:04.382385+00:00,39.25250945016311,8.3125,-2.6875,1.5625,22,-35.1875,-30.5625,-73.75,0.023333333,-0.001111111,-0.002222222,0.17,-0.21,9.48,0.63,0.05,-0.3,-0.46,-0.26,9.79,0.7175,16.25,10,2.3,330,66.12,1005.09,82.73
2025-05-05 21:54:05.898700+00:00,39.568675465252795,8.5625,-2.8125,1.4375,22,-9.5625,5.1875,-44.5625,-0.023333333,-0.005555556,0.026666667,-0.76,-0.24,9.35,-0.15,-0.19,-0.47,-0.48,-0.25,9.79,0.715,12.5,10,2.3,330,66.12,1005.09,82.73
2025-05-05 21:54:07.430688+00:00,39.16466595960405,8.9375,-2.8125,1.5625,22,-28.375,-37,-59.25,0.007777778,0,0.074444444,-0.24,-0.43,9.57,0.2,-0.22,-0.48,-0.48,-0.26,9.79,0.825,17.5,10,2.3,330,66.12,1005.09,82.73
2025-05-05 21:54:08.996561+00:00,38.317367651821414,9.125,-2.8125,1.5,22,-14,8.875,-52.1875,0.007777778,0.012222222,0.072222222,-0.44,-0.24,9.38,0.04,0,-0.41,-0.49,-0.25,9.79,0.79125,15,10,2.3,330,66.12,1005.09,82.73
2025-05-05 21:54:10.552264+00:00,38.56886236079687,9.375,-2.625,1.625,22,-26.5625,-36,-56,-0.005555556,-0.015555556,-0.014444444,-0.93,-0.47,9.22,-0.48,-0.19,-0.56,-0.44,-0.28,9.79,0.7325,13.75,10,2.2,330,66.12,1005.09,82.73
2025-05-05 21:54:12.152712+00:00,37.48796968288585,9.5625,-2.6875,1.5625,22,-14.1875,9.875,-51.1875,0.036666667,0.015555556,-0.054444444,-0.37,-0.54,9.61,0.08,-0.27,-0.17,-0.46,-0.27,9.79,0.49125,15,10,2.2,330,66.12,1005.09,82.73
2025-05-05 21:54:13.688461+00:00,39.07250666493189,9.875,-2.625,1.6875,22,-26.1875,-36.25,-53.875,0.013333333,0,0.022222222,-0.27,-0.29,9.53,0,0.14,-0.45,-0.45,-0.29,9.79,0.7475,16.25,10,2.2,330,66.12,1005.09,82.73
2025-05-05 21:54:15.247570+00:00,38.483760430722626,10.125,-2.5625,1.75,22,-17,11.6875,-57,0,0.008888889,0.012222222,0.13,-0.33,9.49,0.33,-0.29,-0.48,-0.44,-0.3,9.79,0.68875,16.25,10,2.2,330,66.12,1005.09,82.73
2025-05-05 21:54:16.832403+00:00,37.85558338410163,10.375,-2.6875,1.6875,23,-27.75,-37.25,-55.375,0.004444444,0.001111111,-0.042222222,-0.22,-0.73,9.35,0.04,-0.56,-0.27,-0.45,-0.29,9.79,0.805,13.75,10,2.2,330,66.12,1005.09,82.73
2025-05-05 21:54:18.315936+00:00,40.44451672916223,10.5625,-2.625,1.625,22,-20.1875,13.25,-59.75,-0.027777778,0.006666667,0.011111111,-0.47,0,9.35,-0.09,0.16,-0.12,-0.45,-0.28,9.79,0.84,12.5,10,2.3,330,66.12,1005.09,82.73
2025-05-05 21:54:19.836273+00:00,39.464838865940145,11,-2.8125,1.625,23,-14.375,-12.6875,-33.5,0.002222222,0.022222222,-0.034444444,-0.35,-0.01,9.27,-0.13,-0.07,-0.31,-0.47,-0.26,9.79,0.74875,15,10,2.4,330,66.12,1005.09,82.73
2025-05-05 21:54:21.472337+00:00,36.67320443071833,11.25,-3,1.4375,22,-19,12.6875,-55.5625,0.015555556,-0.011111111,-0.013333333,-0.46,-0.18,9.54,-0.11,0.05,-0.34,-0.51,-0.24,9.78,0.55375,12.5,10,2.4,330,66.12,1005.09,82.73
2025-05-05 21:54:23.071393+00:00,37.522372904858216,11.5,-3.0625,1.5,22,-29.5625,-36.25,-54.5,0.018888889,0.011111111,-0.028888889,-0.53,-0.46,9.32,0,-0.21,-0.46,-0.52,-0.24,9.78,0.81125,15,10,2.4,330,66.12,1005.09,82.73
2025-05-05 21:54:24.658851+00:00,37.798401209268924,11.75,-2.875,1.5625,22,-16.375,11,-50.0625,-0.006666667,0.008888889,0.095555556,-0.81,-0.08,9.37,-0.31,0.19,-0.41,-0.49,-0.27,9.79,0.70875,12.5,10,2.5,330,66.12,1005.09,82.73
2025-05-05 21:54:26.230213+00:00,38.184194279189015,12.0625,-2.75,1.625,22,-15.375,-44.6875,-51.5,-0.002222222,0.014444444,0.003333333,-0.28,-0.19,9.54,0.18,0.08,-0.24,-0.47,-0.27,9.79,0.77625,15,10,2.5,330,66.12,1005.09,82.73
2025-05-05 21:54:27.829531+00:00,37.51474341515946,12.125,-2.5625,1.6875,22,-5.25,4.1875,-53.0625,-0.014444444,0.008888889,0.043333333,-0.34,-0.65,9.26,0.23,-0.42,-0.42,-0.44,-0.3,9.79,0.64875,16.25,10,2.3,330,66.12,1005.09,82.73
2025-05-05 21:54:29.371551+00:00,38.911262497311554,12.5625,-2.6875,1.6875,22,-19.5625,-42.875,-61,0.021111111,0.014444444,-0.03,-0.28,-0.22,9.44,0.2,0.27,-0.43,-0.46,-0.27,9.79,0.67875,16.25,10,2.3,330,66.08,1005.08,83.03
2025-05-05 21:54:30.894639+00:00,39.39393711703114,12.6875,-2.8125,1.625,22,-9.5,7.375,-63,0.005555556,-0.004444444,-0.008888889,-0.5,-0.89,9.48,-0.02,-0.61,-0.3,-0.48,-0.28,9.79,0.705,16.25,10,2.3,330,66.08,1005.08,83.03
2025-05-05 21:54:32.471017+00:00,38.059792979048815,13.125,-2.75,1.75,22,-17.75,-40.5625,-55.0625,0.046666667,-0.008888889,0.007777778,-0.44,-0.35,9.39,0.38,0.33,-0.32,-0.46,-0.28,9.79,0.775,20,10,2.3,330,66.08,1005.08,83.03
2025-05-05 21:54:33.991908+00:00,39.45008399230243,13.3125,-2.75,1.75,22,-16.375,7.1875,-71.5,0.028888889,0.01,0.076666667,-0.33,0.21,9.58,-0.06,0.29,-0.73,-0.46,-0.29,9.79,0.755,13.75,10,2.3,330,66.08,1005.08,83.03
2025-05-05 21:54:35.538804+00:00,38.787514112320586,13.625,-2.6875,1.6875,22,-5.6875,-16.1875,-39.75,-0.017777778,0.007777778,-0.021111111,-0.28,-0.7,9.33,0.19,-0.41,-0.45,-0.47,-0.29,9.79,0.74,13.75,10,2.5,330,66.08,1005.08,83.03
2025-05-05 21:54:37.146780+00:00,37.31395196599463,13.9375,-2.75,1.625,22,-12.0625,7.5,-65.5,0.016666667,0.001111111,0.041111111,-0.48,-0.27,9.56,0.03,0.17,-0.43,-0.47,-0.27,9.79,0.81875,15,10,2.5,330,66.08,1005.08,83.03
2025-05-05 21:54:38.801211+00:00,36.26628452731944,14.4375,-2.6875,1.5625,22,-21.6875,-41.0625,-64.0625,-0.021111111,0.02,0.057777778,-0.73,-0.08,9.23,-0.09,0.11,-0.38,-0.46,-0.27,9.79,0.52,13.75,10,2.2,330,66.08,1005.08,83.03
2025-05-05 21:54:40.393581+00:00,37.67951496306136,14.5625,-2.625,1.8125,22,-5.5625,2.5,-53.375,0.026666667,0.014444444,-0.017777778,-0.67,-0.11,9.46,-0.21,0.18,-0.32,-0.45,-0.3,9.79,0.80875,16.25,10,2.2,330,66.08,1005.08,83.03
2025-05-05 21:54:41.892054+00:00,40.04082710041191,14.8125,-2.75,1.625,22,-17.0625,-39.5,-56.0625,0.013333333,-0.001111111,-0.046666667,-0.36,-0.21,9.37,0.41,-0.13,-0.31,-0.46,-0.28,9.79,0.80375,16.25,10,2.4,330,66.08,1005.08,83.03
2025-05-05 21:54:43.434118+00:00,38.90922904733567,15,-2.6875,1.75,23,-11.5625,8.375,-65.875,0.021111111,-0.023333333,-0.065555556,-0.65,-0.79,9.31,0.48,-0.43,-0.32,-0.45,-0.31,9.79,0.8025,13.75,10,2.4,330,66.08,1005.08,83.03
