timestamp,rpm_value,orientation_heading,orientation_roll,orientation_pitch,temperature_temp_c,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,weatherstation_speed,weatherstation_direction,weatherstation_humidity,weatherstation_pressure,weatherstation_altitude
2025-05-05 22:04:29.633665+00:00,12.605675959932244,48.625,-2.5,2.3125,23,-25.875,-21.75,-73.75,0.011111111,0.013333333,0.091111111,-0.6,0.09,9.6,-0.16,0.49,-0.18,-0.44,-0.39,9.78,0.1075,1.25,0,4.4,300,65.95,1004.94,83.85
2025-05-05 22:04:33.978559+00:00,13.809455400129655,48.5625,-2.375,2.375,23,-20.875,-8,-73.875,-0.027777778,0.004444444,0.001111111,-0.86,-0.05,9.37,-0.44,0.36,-0.41,-0.42,-0.41,9.78,0.23,5,0,4.4,300,65.95,1004.94,83.85
2025-05-05 22:04:39.652327+00:00,10.574998446263601,48.5,-2.375,2.3125,22,-10.6875,5.5,-58.375,-0.015555556,-0.002222222,0.097777778,-0.79,0.46,9.64,-0.41,0.5,-0.34,-0.41,-0.4,9.78,0.12125,2.5,0,4.3,300,65.95,1004.94,83.85
2025-05-05 22:04:45.603421+00:00,10.082029336082147,48.4375,-2.4375,2.25,23,-19.6875,-3.1875,-69.5625,-0.004444444,-0.014444444,-0.043333333,-0.27,-0.8,9.2,0.13,-0.42,-0.58,-0.41,-0.38,9.79,0.18875,2.5,0,4.5,300,65.95,1004.94,83.85
2025-05-05 22:04:50.816790+00:00,11.50883659006967,48.25,-2.375,2.25,23,-16.75,1,-67.375,0.003333333,0.001111111,0.075555556,-0.67,0.32,9.5,0.06,0.18,-0.27,-0.41,-0.39,9.78,0.23875,3.75,0,4.5,300,65.95,1004.94,83.85
2025-05-05 22:04:55.559590+00:00,12.65070268795883,48.25,-2.3125,2.375,23,-25.5,-27.6875,-73.1875,0.013333333,-0.008888889,-0.022222222,-0.02,-0.3,9.34,0.37,0.1,-0.44,-0.4,-0.41,9.78,0.195,5,0,4.4,300,65.95,1004.94,83.85
2025-05-05 22:04:59.986177+00:00,13.554515240103116,48.125,-2.3125,2.3125,23,-22.25,-11.25,-75.5,-0.033333333,-0.03,-0.181111111,-0.87,-0.27,9.66,-0.47,0.13,-0.12,-0.39,-0.41,9.78,0.24875,5,0,4.3,300,65.8,1005.01,83.42
2025-05-05 22:05:04.267413+00:00,14.01457356549818,48.3125,-2.4375,2.375,23,-18.375,-5.25,-72.6875,0.004444444,0.005555556,0.066666667,-0.27,-0.18,9.41,-0.14,0.52,-0.23,-0.42,-0.41,9.78,0.225,5,0,4.1,300,65.8,1005.01,83.42
2025-05-05 22:05:08.521564+00:00,14.104001005658285,48.1875,-2.375,2.4375,23,-17.6875,-2.1875,-71.375,0.011111111,-0.01,-0.011111111,0.1,-0.34,9.58,0.4,-0.16,-0.52,-0.41,-0.41,9.78,0.15875,2.5,0,4.3,300,65.8,1005.01,83.42
2025-05-05 22:05:13.587562+00:00,11.843579509984119,48.125,-2.3125,2.375,23,-22.875,-10.875,-77.5,-0.015555556,-0.001111111,0.002222222,-0.18,-0.47,9.39,-0.11,0.27,-0.33,-0.4,-0.41,9.78,0.045,1.25,0,4.2,300,65.8,1005.01,83.42
2025-05-05 22:05:24.193924+00:00,0,47.875,-2.375,2.25,22,-1.5625,0.6875,-42.75,-0.011111111,-0.004444444,-0.037777778,-0.11,-0.11,9.49,0.38,0.13,-0.22,-0.41,-0.39,9.79,0,0,0,5.3,300,65.8,1005.01,83.42
