,rpm_value,rpm_blade_1,rpm_blade_2,rpm_blade_3,orientation_heading,orientation_roll,orientation_pitch,temperature_value,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value,weatherstation_speed,weatherstation_direction,weatherstation_humidity,weatherstation_pressure,weatherstation_altitude
2025-04-10 17:52:15.227000+00:00,,,,,,,,,-0.375,-25.875,-34.6875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:16.275000+00:00,,,,,,,,,0.25,-25.5,-34.6875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:17.320000+00:00,,,,,,,,,-21.0625,-42.1875,-75.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:18.367000+00:00,,,,,,,,,-19.875,-42.875,-75.0,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:19.417000+00:00,,,,,,,,,-19.875,-42.1875,-75.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:20.465000+00:00,,,,,,,,,-19.875,-42.1875,-74.5625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:21.515000+00:00,,,,,,,,,-19.1875,-41.75,-75.0,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:22.561000+00:00,,,,,,,,,-20.6875,-42.1875,-75.75,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:23.607000+00:00,,,,,,,,,-20.25,-42.875,-75.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:24.655000+00:00,,,,,,,,,-19.875,-42.5625,-75.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:25.709000+00:00,,,,,,,,,-20.6875,-41.75,-75.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:26.743000+00:00,,,,,,,,,-20.25,-42.5625,-75.0625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:27.777000+00:00,,,,,,,,,-19.5625,-41.75,-75.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:28.812000+00:00,,,,,,,,,-19.875,-42.5625,-75.75,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:29.849000+00:00,,,,,,,,,-19.5625,-42.875,-75.0,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:30.883000+00:00,,,,,,,,,-20.6875,-41.75,-74.25,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:31.919000+00:00,,,,,,,,,-20.6875,-41.5,-76.1875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:32.964000+00:00,,,,,,,,,-20.25,-41.75,-75.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:34+00:00,,,,,,,,,-19.5625,-42.1875,-75.75,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:35.048000+00:00,,,,,,,,,-19.875,-42.5625,-75.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:36.096000+00:00,,,,,,,,,-19.5625,-42.5625,-76.5625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:37.143000+00:00,,,,,,,,,-19.875,-42.1875,-75.75,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:38.196000+00:00,,,,,,,,,-19.875,-42.1875,-75.0625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:39.244000+00:00,,,,,,,,,-20.25,-42.1875,-76.1875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:40.293000+00:00,,,,,,,,,-19.875,-41.75,-75.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:41.340000+00:00,,,,,,,,,-20.25,-42.5625,-75.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:42.399000+00:00,,,,,,,,,-19.875,-41.75,-74.6875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:43.450000+00:00,,,,,,,,,-20.25,-41.5,-75.0625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:44.501000+00:00,,,,,,,,,-19.5625,-42.5625,-75.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:45.548000+00:00,,,,,,,,,-19.5625,-42.5625,-75.0625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:46.598000+00:00,,,,,,,,,-20.6875,-41.75,-74.6875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:47.646000+00:00,,,,,,,,,-20.25,-42.1875,-75.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:48.691000+00:00,,,,,,,,,-18.75,-41.5,-74.6875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:49.741000+00:00,,,,,,,,,-19.875,-42.875,-73.875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:50.790000+00:00,,,,,,,,,-20.6875,-41.75,-75.0625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:51.840000+00:00,,,,,,,,,-19.1875,-41.5,-75.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:51:53.221000+00:00,,,,,,,,,,,,0.0,-0.0022222222222222222,0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:51:54.274000+00:00,,,,,,,,,,,,0.0,0.0033333333333333335,-0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:51:55.326000+00:00,,,,,,,,,,,,-0.0011111111111111111,-0.0044444444444444444,-0.0033333333333333335,,,,,,,,,,,,,,,,,,
2025-04-10 17:51:56.374000+00:00,,,,,,,,,,,,-0.0011111111111111111,0.0011111111111111111,-0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:51:57.408000+00:00,,,,,,,,,,,,0.0011111111111111111,-0.0011111111111111111,-0.0022222222222222222,,,,,,,,,,,,,,,,,,
2025-04-10 17:51:58.464000+00:00,,,,,,,,,,,,0.0,0.0,-0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:51:59.510000+00:00,,,,,,,,,,,,0.0,-0.0011111111111111111,0.0,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:00.560000+00:00,,,,,,,,,,,,-0.0022222222222222222,-0.0033333333333333335,-0.0022222222222222222,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:01.608000+00:00,,,,,,,,,,,,0.0011111111111111111,0.0011111111111111111,0.0,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:02.661000+00:00,,,,,,,,,,,,0.0,0.0011111111111111111,0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:03.699000+00:00,,,,,,,,,,,,0.0,-0.0033333333333333335,0.0033333333333333335,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:04.748000+00:00,,,,,,,,,,,,-0.0011111111111111111,0.0022222222222222222,0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:05.799000+00:00,,,,,,,,,,,,0.0,-0.0011111111111111111,-0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:06.850000+00:00,,,,,,,,,,,,0.0,0.0011111111111111111,0.0,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:07.900000+00:00,,,,,,,,,,,,0.0011111111111111111,-0.0022222222222222222,0.0022222222222222222,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:08.951000+00:00,,,,,,,,,,,,0.0,0.0033333333333333335,0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:10.002000+00:00,,,,,,,,,,,,-0.0022222222222222222,0.0,0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:11.039000+00:00,,,,,,,,,,,,0.0,-0.0011111111111111111,0.0,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:12.088000+00:00,,,,,,,,,,,,0.0,-0.0022222222222222222,-0.0022222222222222222,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:13.135000+00:00,,,,,,,,,,,,0.0011111111111111111,-0.0011111111111111111,0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:14.184000+00:00,,,,,,,,,,,,-0.0011111111111111111,0.0022222222222222222,-0.0033333333333333335,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:15.233000+00:00,,,,,,,,,,,,0.0011111111111111111,0.0011111111111111111,0.0,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:16.280000+00:00,,,,,,,,,,,,0.0011111111111111111,0.0,-0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:17.325000+00:00,,,,,,,,,,,,0.0,-0.0011111111111111111,-0.0022222222222222222,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:18.371000+00:00,,,,,,,,,,,,0.0,0.0022222222222222222,-0.0022222222222222222,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:19.421000+00:00,,,,,,,,,,,,-0.0011111111111111111,-0.0022222222222222222,-0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:20.469000+00:00,,,,,,,,,,,,-0.0044444444444444444,0.0011111111111111111,0.0011111111111111111,,,,,,,,,,,,,,,,,,
