,rpm_value,rpm_blade_1,rpm_blade_2,rpm_blade_3,orientation_heading,orientation_roll,orientation_pitch,temperature_value,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value,weatherstation_speed,weatherstation_direction,weatherstation_humidity,weatherstation_pressure,weatherstation_altitude
2025-04-10 17:49:23.335643+00:00,69.06058993622705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:24.250666+00:00,65.580591386487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:25.164509+00:00,65.65578761667771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:26.073126+00:00,66.03437033507312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:26.964134+00:00,67.33865941989237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:27.840413+00:00,68.46872593028309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:28.729772+00:00,67.4624391410341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:29.617221+00:00,67.61680141220852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:30.522008+00:00,66.31017124933601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:31.420997+00:00,66.74274002531712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:32.301909+00:00,68.1048843120874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:33.189730+00:00,67.58255463091172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:34.097827+00:00,66.07121122299544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:35.010696+00:00,65.72650416441404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
