,rpm_value,orientation_heading,orientation_roll,orientation_pitch,temperature_value,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value
2024-11-13 05:19:34.633000+00:00,66.60272260851225,158.375,-0.562,1.312,25.0,-22.75,-0.688,-52.375,0.023,-0.03,0.014,-0.08,0.45,9.44,-0.83,0.66,-0.35,-0.07,-0.21,9.8,1.84125,3.75,10.0,90.0
2024-11-13 05:19:34.898000+00:00,66.60272260851225,158.375,-0.562,1.312,25.0,-22.75,-0.688,-52.375,0.023,-0.03,0.014,-0.08,0.45,9.44,-0.83,0.66,-0.35,-0.07,-0.21,9.8,1.84125,3.75,10.0,90.0
2024-11-13 05:19:35.534000+00:00,66.60198579447005,158.375,-0.562,1.312,25.0,-22.75,-0.688,-52.375,0.023,-0.03,0.014,-0.08,0.45,9.44,-0.83,0.66,-0.35,-0.07,-0.21,9.8,1.84125,3.75,10.0,90.0
2024-11-13 05:19:35.908000+00:00,66.60198579447005,158.312,-0.375,1.562,25.0,-22.75,-0.688,-52.375,0.023,-0.03,0.014,-0.08,0.45,9.44,-0.83,0.66,-0.35,-0.07,-0.21,9.8,1.84125,3.75,10.0,90.0
2024-11-13 05:19:35.916000+00:00,66.60198579447005,158.312,-0.375,1.562,25.0,-22.75,-0.688,-52.375,0.023,-0.03,0.014,-0.08,0.45,9.44,-0.83,0.66,-0.35,-0.07,-0.21,9.8,1.84125,3.75,10.0,90.0
2024-11-13 05:19:35.918000+00:00,66.60198579447005,158.312,-0.375,1.562,25.0,-22.75,-0.688,-52.375,0.023,-0.03,0.014,-0.08,0.45,9.44,-0.83,0.66,-0.35,-0.07,-0.21,9.8,1.84125,3.75,10.0,90.0
2024-11-13 05:19:35.921000+00:00,66.60198579447005,158.312,-0.375,1.562,25.0,-22.75,-0.688,-52.375,0.023,-0.03,0.014,-0.08,0.45,9.44,-0.83,0.66,-0.35,-0.07,-0.21,9.8,1.84125,3.75,10.0,90.0
2024-11-13 05:19:35.923000+00:00,66.60198579447005,158.312,-0.375,1.562,25.0,-22.75,-0.688,-52.375,0.023,-0.03,0.014,-0.08,0.45,9.44,-0.83,0.66,-0.35,-0.07,-0.21,9.8,1.84125,3.75,10.0,90.0
2024-11-13 05:19:36.443000+00:00,66.60113264520683,158.312,-0.375,1.562,25.0,-22.75,-0.688,-52.375,0.023,-0.03,0.014,-0.08,0.45,9.44,-0.83,0.66,-0.35,-0.07,-0.21,9.8,1.84125,3.75,10.0,90.0
2024-11-13 05:19:36.916000+00:00,66.60113264520683,158.375,-0.438,1.25,25.0,-22.75,-0.688,-52.375,0.023,-0.03,0.014,-0.08,0.45,9.44,-0.83,0.66,-0.35,-0.07,-0.21,9.8,1.84125,3.75,10.0,90.0
2024-11-13 05:19:36.924000+00:00,66.60113264520683,158.375,-0.438,1.25,26.0,-22.75,-0.688,-52.375,0.023,-0.03,0.014,-0.08,0.45,9.44,-0.83,0.66,-0.35,-0.07,-0.21,9.8,1.84125,3.75,10.0,90.0
2024-11-13 05:19:36.927000+00:00,66.60113264520683,158.375,-0.438,1.25,26.0,-23.062,5.25,-48.875,0.023,-0.03,0.014,-0.08,0.45,9.44,-0.83,0.66,-0.35,-0.07,-0.21,9.8,1.84125,3.75,10.0,90.0
2024-11-13 05:19:36.929000+00:00,66.60113264520683,158.375,-0.438,1.25,26.0,-23.062,5.25,-48.875,0.039,-0.071,-0.062,-0.08,0.45,9.44,-0.83,0.66,-0.35,-0.07,-0.21,9.8,1.84125,3.75,10.0,90.0
2024-11-13 05:19:36.932000+00:00,66.60113264520683,158.375,-0.438,1.25,26.0,-23.062,5.25,-48.875,0.039,-0.071,-0.062,-0.91,0.45,9.44,-0.83,0.66,-0.35,-0.07,-0.21,9.8,1.84125,3.75,10.0,90.0
2024-11-13 05:19:36.934000+00:00,66.60113264520683,158.375,-0.438,1.25,26.0,-23.062,5.25,-48.875,0.039,-0.071,-0.062,-0.91,0.45,9.44,-0.83,0.66,-0.35,-0.07,-0.21,9.8,1.84125,3.75,10.0,90.0
2024-11-13 05:19:36.936000+00:00,66.60113264520683,158.375,-0.438,1.25,26.0,-23.062,5.25,-48.875,0.039,-0.071,-0.062,-0.91,0.45,9.44,-0.83,0.66,-0.35,-0.07,-0.21,9.8,1.84125,3.75,10.0,90.0
2024-11-13 05:19:37.336000+00:00,66.5998247169903,158.375,-0.438,1.25,26.0,-23.062,5.25,-48.875,0.039,-0.071,-0.062,-0.91,0.45,9.44,-0.83,0.66,-0.35,-0.07,-0.21,9.8,1.84125,3.75,10.0,90.0
2024-11-13 05:19:37.437000+00:00,66.5998247169903,158.375,-0.438,1.25,26.0,-23.062,5.25,-48.875,0.039,-0.071,-0.062,-0.91,0.45,9.44,-0.83,0.66,-0.35,-0.07,-0.21,9.8,1.84125,3.75,10.0,90.0
2024-11-13 05:19:37.440000+00:00,66.5998247169903,158.375,-0.438,1.25,26.0,-23.062,5.25,-48.875,0.039,-0.071,-0.062,-0.91,0.45,9.44,-0.83,0.66,-0.35,-0.07,-0.21,9.8,1.84125,3.75,10.0,90.0
2024-11-13 05:19:37.443000+00:00,66.5998247169903,158.375,-0.438,1.25,26.0,-23.062,5.25,-48.875,0.039,-0.071,-0.062,-0.91,0.45,9.44,-0.83,0.66,-0.35,-0.07,-0.21,9.8,1.84125,3.75,10.0,90.0
2024-11-13 05:19:37.923000+00:00,66.5998247169903,93.5,-0.438,0.5,26.0,-23.062,5.25,-48.875,0.039,-0.071,-0.062,-0.91,0.45,9.44,-0.83,0.66,-0.35,-0.07,-0.21,9.8,1.84125,3.75,10.0,90.0
2024-11-13 05:19:37.931000+00:00,66.5998247169903,93.5,-0.438,0.5,26.0,-23.062,5.25,-48.875,0.039,-0.071,-0.062,-0.91,0.45,9.44,-0.83,0.66,-0.35,-0.07,-0.21,9.8,1.84125,3.75,10.0,90.0
2024-11-13 05:19:37.934000+00:00,66.5998247169903,93.5,-0.438,0.5,26.0,2.875,18.688,-41.25,0.039,-0.071,-0.062,-0.91,0.45,9.44,-0.83,0.66,-0.35,-0.07,-0.21,9.8,1.84125,3.75,10.0,90.0
2024-11-13 05:19:37.937000+00:00,66.5998247169903,93.5,-0.438,0.5,26.0,2.875,18.688,-41.25,-0.169,0.028,0.013,-0.91,0.45,9.44,-0.83,0.66,-0.35,-0.07,-0.21,9.8,1.84125,3.75,10.0,90.0
2024-11-13 05:19:37.939000+00:00,66.5998247169903,93.5,-0.438,0.5,26.0,2.875,18.688,-41.25,-0.169,0.028,0.013,0.72,-2.94,9.5,-0.83,0.66,-0.35,-0.07,-0.21,9.8,1.84125,3.75,10.0,90.0
2024-11-13 05:19:37.941000+00:00,66.5998247169903,93.5,-0.438,0.5,26.0,2.875,18.688,-41.25,-0.169,0.028,0.013,0.72,-2.94,9.5,0.81,-2.83,-0.29,-0.07,-0.21,9.8,1.84125,3.75,10.0,90.0
2024-11-13 05:19:37.944000+00:00,66.5998247169903,93.5,-0.438,0.5,26.0,2.875,18.688,-41.25,-0.169,0.028,0.013,0.72,-2.94,9.5,0.81,-2.83,-0.29,-0.08,-0.11,9.8,1.84125,3.75,10.0,90.0
2024-11-13 05:19:38.441000+00:00,66.5998247169903,93.5,-0.438,0.5,26.0,2.875,18.688,-41.25,-0.169,0.028,0.013,0.72,-2.94,9.5,0.81,-2.83,-0.29,-0.08,-0.11,9.8,1.84125,-1.25,10.0,90.0
2024-11-13 05:19:38.447000+00:00,66.5998247169903,93.5,-0.438,0.5,26.0,2.875,18.688,-41.25,-0.169,0.028,0.013,0.72,-2.94,9.5,0.81,-2.83,-0.29,-0.08,-0.11,9.8,1.1612500000000001,-1.25,10.0,90.0
2024-11-13 05:19:38.449000+00:00,66.5998247169903,93.5,-0.438,0.5,26.0,2.875,18.688,-41.25,-0.169,0.028,0.013,0.72,-2.94,9.5,0.81,-2.83,-0.29,-0.08,-0.11,9.8,1.1612500000000001,-1.25,0.0,90.0
2024-11-13 05:19:38.934000+00:00,66.5998247169903,93.312,-0.625,0.312,26.0,2.875,18.688,-41.25,-0.169,0.028,0.013,0.72,-2.94,9.5,0.81,-2.83,-0.29,-0.08,-0.11,9.8,1.1612500000000001,-1.25,0.0,90.0
2024-11-13 05:19:38.937000+00:00,66.5998247169903,93.312,-0.625,0.312,25.0,2.875,18.688,-41.25,-0.169,0.028,0.013,0.72,-2.94,9.5,0.81,-2.83,-0.29,-0.08,-0.11,9.8,1.1612500000000001,-1.25,0.0,90.0
2024-11-13 05:19:38.940000+00:00,66.5998247169903,93.312,-0.625,0.312,25.0,12.25,42.062,-64.562,-0.169,0.028,0.013,0.72,-2.94,9.5,0.81,-2.83,-0.29,-0.08,-0.11,9.8,1.1612500000000001,-1.25,0.0,90.0
2024-11-13 05:19:38.942000+00:00,66.5998247169903,93.312,-0.625,0.312,25.0,12.25,42.062,-64.562,-0.016,-0.012,-0.023,0.72,-2.94,9.5,0.81,-2.83,-0.29,-0.08,-0.11,9.8,1.1612500000000001,-1.25,0.0,90.0
2024-11-13 05:19:38.945000+00:00,66.5998247169903,93.312,-0.625,0.312,25.0,12.25,42.062,-64.562,-0.016,-0.012,-0.023,-0.09,0.35,9.38,0.81,-2.83,-0.29,-0.08,-0.11,9.8,1.1612500000000001,-1.25,0.0,90.0
2024-11-13 05:19:38.948000+00:00,66.5998247169903,93.312,-0.625,0.312,25.0,12.25,42.062,-64.562,-0.016,-0.012,-0.023,-0.09,0.35,9.38,0.01,0.4,-0.42,-0.08,-0.11,9.8,1.1612500000000001,-1.25,0.0,90.0
2024-11-13 05:19:38.950000+00:00,66.5998247169903,93.312,-0.625,0.312,25.0,12.25,42.062,-64.562,-0.016,-0.012,-0.023,-0.09,0.35,9.38,0.01,0.4,-0.42,-0.1,-0.05,9.8,1.1612500000000001,-1.25,0.0,90.0
2024-11-13 05:19:39.338000+00:00,0.0,93.312,-0.625,0.312,25.0,12.25,42.062,-64.562,-0.016,-0.012,-0.023,-0.09,0.35,9.38,0.01,0.4,-0.42,-0.1,-0.05,9.8,1.1612500000000001,-1.25,0.0,90.0
2024-11-13 05:19:39.445000+00:00,0.0,93.312,-0.625,0.312,25.0,12.25,42.062,-64.562,-0.016,-0.012,-0.023,-0.09,0.35,9.38,0.01,0.4,-0.42,-0.1,-0.05,9.8,1.1612500000000001,1.25,0.0,90.0
2024-11-13 05:19:39.448000+00:00,0.0,93.312,-0.625,0.312,25.0,12.25,42.062,-64.562,-0.016,-0.012,-0.023,-0.09,0.35,9.38,0.01,0.4,-0.42,-0.1,-0.05,9.8,0.00125,1.25,0.0,90.0
2024-11-13 05:19:39.450000+00:00,0.0,93.312,-0.625,0.312,25.0,12.25,42.062,-64.562,-0.016,-0.012,-0.023,-0.09,0.35,9.38,0.01,0.4,-0.42,-0.1,-0.05,9.8,0.00125,1.25,0.0,90.0
2024-11-13 05:19:39.944000+00:00,0.0,93.375,-1.0,-0.312,25.0,12.25,42.062,-64.562,-0.016,-0.012,-0.023,-0.09,0.35,9.38,0.01,0.4,-0.42,-0.1,-0.05,9.8,0.00125,1.25,0.0,90.0
2024-11-13 05:19:39.954000+00:00,0.0,93.375,-1.0,-0.312,25.0,12.25,42.062,-64.562,-0.016,-0.012,-0.023,-0.09,0.35,9.38,0.01,0.4,-0.42,-0.1,-0.05,9.8,0.00125,1.25,0.0,90.0
2024-11-13 05:19:39.957000+00:00,0.0,93.375,-1.0,-0.312,25.0,8.375,40.875,-75.562,-0.016,-0.012,-0.023,-0.09,0.35,9.38,0.01,0.4,-0.42,-0.1,-0.05,9.8,0.00125,1.25,0.0,90.0
2024-11-13 05:19:39.960000+00:00,0.0,93.375,-1.0,-0.312,25.0,8.375,40.875,-75.562,-0.013,-0.008,0.031,-0.09,0.35,9.38,0.01,0.4,-0.42,-0.1,-0.05,9.8,0.00125,1.25,0.0,90.0
2024-11-13 05:19:39.963000+00:00,0.0,93.375,-1.0,-0.312,25.0,8.375,40.875,-75.562,-0.013,-0.008,0.031,-0.02,0.36,9.39,0.01,0.4,-0.42,-0.1,-0.05,9.8,0.00125,1.25,0.0,90.0
2024-11-13 05:19:39.965000+00:00,0.0,93.375,-1.0,-0.312,25.0,8.375,40.875,-75.562,-0.013,-0.008,0.031,-0.02,0.36,9.39,0.15,0.29,-0.4,-0.1,-0.05,9.8,0.00125,1.25,0.0,90.0
2024-11-13 05:19:39.967000+00:00,0.0,93.375,-1.0,-0.312,25.0,8.375,40.875,-75.562,-0.013,-0.008,0.031,-0.02,0.36,9.39,0.15,0.29,-0.4,-0.17,0.06,9.8,0.00125,1.25,0.0,90.0
2024-11-13 05:19:40.448000+00:00,0.0,93.375,-1.0,-0.312,25.0,8.375,40.875,-75.562,-0.013,-0.008,0.031,-0.02,0.36,9.39,0.15,0.29,-0.4,-0.17,0.06,9.8,0.00125,1.25,0.0,90.0
2024-11-13 05:19:40.453000+00:00,0.0,93.375,-1.0,-0.312,25.0,8.375,40.875,-75.562,-0.013,-0.008,0.031,-0.02,0.36,9.39,0.15,0.29,-0.4,-0.17,0.06,9.8,0.0,1.25,0.0,90.0
2024-11-13 05:19:40.455000+00:00,0.0,93.375,-1.0,-0.312,25.0,8.375,40.875,-75.562,-0.013,-0.008,0.031,-0.02,0.36,9.39,0.15,0.29,-0.4,-0.17,0.06,9.8,0.0,1.25,0.0,90.0
2024-11-13 05:19:40.954000+00:00,0.0,93.312,-1.312,-0.875,25.0,8.375,40.875,-75.562,-0.013,-0.008,0.031,-0.02,0.36,9.39,0.15,0.29,-0.4,-0.17,0.06,9.8,0.0,1.25,0.0,90.0
2024-11-13 05:19:40.962000+00:00,0.0,93.312,-1.312,-0.875,25.0,8.375,40.875,-75.562,-0.013,-0.008,0.031,-0.02,0.36,9.39,0.15,0.29,-0.4,-0.17,0.06,9.8,0.0,1.25,0.0,90.0
2024-11-13 05:19:40.965000+00:00,0.0,93.312,-1.312,-0.875,25.0,8.375,40.062,-73.562,-0.013,-0.008,0.031,-0.02,0.36,9.39,0.15,0.29,-0.4,-0.17,0.06,9.8,0.0,1.25,0.0,90.0
2024-11-13 05:19:40.968000+00:00,0.0,93.312,-1.312,-0.875,25.0,8.375,40.062,-73.562,-0.013,-0.023,0.001,-0.02,0.36,9.39,0.15,0.29,-0.4,-0.17,0.06,9.8,0.0,1.25,0.0,90.0
2024-11-13 05:19:40.971000+00:00,0.0,93.312,-1.312,-0.875,25.0,8.375,40.062,-73.562,-0.013,-0.023,0.001,-0.31,0.59,9.39,0.15,0.29,-0.4,-0.17,0.06,9.8,0.0,1.25,0.0,90.0
2024-11-13 05:19:40.973000+00:00,0.0,93.312,-1.312,-0.875,25.0,8.375,40.062,-73.562,-0.013,-0.023,0.001,-0.31,0.59,9.39,-0.08,0.44,-0.4,-0.17,0.06,9.8,0.0,1.25,0.0,90.0
2024-11-13 05:19:40.976000+00:00,0.0,93.312,-1.312,-0.875,25.0,8.375,40.062,-73.562,-0.013,-0.023,0.001,-0.31,0.59,9.39,-0.08,0.44,-0.4,-0.22,0.15,9.8,0.0,1.25,0.0,90.0
2024-11-13 05:19:41.452000+00:00,0.0,93.312,-1.312,-0.875,25.0,8.375,40.062,-73.562,-0.013,-0.023,0.001,-0.31,0.59,9.39,-0.08,0.44,-0.4,-0.22,0.15,9.8,0.0,1.25,0.0,90.0
2024-11-13 05:19:41.461000+00:00,0.0,93.312,-1.312,-0.875,25.0,8.375,40.062,-73.562,-0.013,-0.023,0.001,-0.31,0.59,9.39,-0.08,0.44,-0.4,-0.22,0.15,9.8,0.00625,1.25,0.0,90.0
2024-11-13 05:19:41.464000+00:00,0.0,93.312,-1.312,-0.875,25.0,8.375,40.062,-73.562,-0.013,-0.023,0.001,-0.31,0.59,9.39,-0.08,0.44,-0.4,-0.22,0.15,9.8,0.00625,1.25,0.0,90.0
2024-11-13 05:19:41.961000+00:00,0.0,93.25,-1.188,-0.75,25.0,8.375,40.062,-73.562,-0.013,-0.023,0.001,-0.31,0.59,9.39,-0.08,0.44,-0.4,-0.22,0.15,9.8,0.00625,1.25,0.0,90.0
2024-11-13 05:19:41.970000+00:00,0.0,93.25,-1.188,-0.75,25.0,8.375,40.062,-73.562,-0.013,-0.023,0.001,-0.31,0.59,9.39,-0.08,0.44,-0.4,-0.22,0.15,9.8,0.00625,1.25,0.0,90.0
2024-11-13 05:19:41.973000+00:00,0.0,93.25,-1.188,-0.75,25.0,7.562,40.875,-74.0,-0.013,-0.023,0.001,-0.31,0.59,9.39,-0.08,0.44,-0.4,-0.22,0.15,9.8,0.00625,1.25,0.0,90.0
2024-11-13 05:19:41.976000+00:00,0.0,93.25,-1.188,-0.75,25.0,7.562,40.875,-74.0,0.016,-0.018,0.038,-0.31,0.59,9.39,-0.08,0.44,-0.4,-0.22,0.15,9.8,0.00625,1.25,0.0,90.0
2024-11-13 05:19:41.979000+00:00,0.0,93.25,-1.188,-0.75,25.0,7.562,40.875,-74.0,0.016,-0.018,0.038,-0.39,0.4,9.43,-0.08,0.44,-0.4,-0.22,0.15,9.8,0.00625,1.25,0.0,90.0
2024-11-13 05:19:41.981000+00:00,0.0,93.25,-1.188,-0.75,25.0,7.562,40.875,-74.0,0.016,-0.018,0.038,-0.39,0.4,9.43,-0.18,0.26,-0.37,-0.22,0.15,9.8,0.00625,1.25,0.0,90.0
2024-11-13 05:19:41.983000+00:00,0.0,93.25,-1.188,-0.75,25.0,7.562,40.875,-74.0,0.016,-0.018,0.038,-0.39,0.4,9.43,-0.18,0.26,-0.37,-0.21,0.14,9.8,0.00625,1.25,0.0,90.0
2024-11-13 05:19:42.456000+00:00,0.0,93.25,-1.188,-0.75,25.0,7.562,40.875,-74.0,0.016,-0.018,0.038,-0.39,0.4,9.43,-0.18,0.26,-0.37,-0.21,0.14,9.8,0.00625,0.0,0.0,90.0
2024-11-13 05:19:42.468000+00:00,0.0,93.25,-1.188,-0.75,25.0,7.562,40.875,-74.0,0.016,-0.018,0.038,-0.39,0.4,9.43,-0.18,0.26,-0.37,-0.21,0.14,9.8,0.02375,0.0,0.0,90.0
2024-11-13 05:19:42.471000+00:00,0.0,93.25,-1.188,-0.75,25.0,7.562,40.875,-74.0,0.016,-0.018,0.038,-0.39,0.4,9.43,-0.18,0.26,-0.37,-0.21,0.14,9.8,0.02375,0.0,0.0,90.0
2024-11-13 05:19:42.970000+00:00,0.0,93.312,-1.312,-1.062,25.0,7.562,40.875,-74.0,0.016,-0.018,0.038,-0.39,0.4,9.43,-0.18,0.26,-0.37,-0.21,0.14,9.8,0.02375,0.0,0.0,90.0
2024-11-13 05:19:42.974000+00:00,0.0,93.312,-1.312,-1.062,25.0,7.562,40.875,-74.0,0.016,-0.018,0.038,-0.39,0.4,9.43,-0.18,0.26,-0.37,-0.21,0.14,9.8,0.02375,0.0,0.0,90.0
2024-11-13 05:19:42.978000+00:00,0.0,93.312,-1.312,-1.062,25.0,8.375,39.75,-75.062,0.016,-0.018,0.038,-0.39,0.4,9.43,-0.18,0.26,-0.37,-0.21,0.14,9.8,0.02375,0.0,0.0,90.0
2024-11-13 05:19:42.981000+00:00,0.0,93.312,-1.312,-1.062,25.0,8.375,39.75,-75.062,-0.014,0.001,-0.009,-0.39,0.4,9.43,-0.18,0.26,-0.37,-0.21,0.14,9.8,0.02375,0.0,0.0,90.0
2024-11-13 05:19:42.984000+00:00,0.0,93.312,-1.312,-1.062,25.0,8.375,39.75,-75.062,-0.014,0.001,-0.009,-0.52,0.03,9.41,-0.18,0.26,-0.37,-0.21,0.14,9.8,0.02375,0.0,0.0,90.0
2024-11-13 05:19:42.986000+00:00,0.0,93.312,-1.312,-1.062,25.0,8.375,39.75,-75.062,-0.014,0.001,-0.009,-0.52,0.03,9.41,-0.28,-0.14,-0.38,-0.21,0.14,9.8,0.02375,0.0,0.0,90.0
2024-11-13 05:19:42.988000+00:00,0.0,93.312,-1.312,-1.062,25.0,8.375,39.75,-75.062,-0.014,0.001,-0.009,-0.52,0.03,9.41,-0.28,-0.14,-0.38,-0.23,0.18,9.8,0.02375,0.0,0.0,90.0
2024-11-13 05:19:43.460000+00:00,0.0,93.312,-1.312,-1.062,25.0,8.375,39.75,-75.062,-0.014,0.001,-0.009,-0.52,0.03,9.41,-0.28,-0.14,-0.38,-0.23,0.18,9.8,0.02375,1.25,0.0,90.0
2024-11-13 05:19:43.464000+00:00,0.0,93.312,-1.312,-1.062,25.0,8.375,39.75,-75.062,-0.014,0.001,-0.009,-0.52,0.03,9.41,-0.28,-0.14,-0.38,-0.23,0.18,9.8,0.03125,1.25,0.0,90.0
2024-11-13 05:19:43.466000+00:00,0.0,93.312,-1.312,-1.062,25.0,8.375,39.75,-75.062,-0.014,0.001,-0.009,-0.52,0.03,9.41,-0.28,-0.14,-0.38,-0.23,0.18,9.8,0.03125,1.25,0.0,90.0
2024-11-13 05:19:43.980000+00:00,0.0,93.312,-1.375,-1.125,25.0,8.375,39.75,-75.062,-0.014,0.001,-0.009,-0.52,0.03,9.41,-0.28,-0.14,-0.38,-0.23,0.18,9.8,0.03125,1.25,0.0,90.0
2024-11-13 05:19:43.985000+00:00,0.0,93.312,-1.375,-1.125,25.0,8.375,39.75,-75.062,-0.014,0.001,-0.009,-0.52,0.03,9.41,-0.28,-0.14,-0.38,-0.23,0.18,9.8,0.03125,1.25,0.0,90.0
2024-11-13 05:19:43.988000+00:00,0.0,93.312,-1.375,-1.125,25.0,7.25,39.75,-73.875,-0.014,0.001,-0.009,-0.52,0.03,9.41,-0.28,-0.14,-0.38,-0.23,0.18,9.8,0.03125,1.25,0.0,90.0
2024-11-13 05:19:43.990000+00:00,0.0,93.312,-1.375,-1.125,25.0,7.25,39.75,-73.875,0.008,-0.018,0.007,-0.52,0.03,9.41,-0.28,-0.14,-0.38,-0.23,0.18,9.8,0.03125,1.25,0.0,90.0
2024-11-13 05:19:43.993000+00:00,0.0,93.312,-1.375,-1.125,25.0,7.25,39.75,-73.875,0.008,-0.018,0.007,-0.11,0.19,9.37,-0.28,-0.14,-0.38,-0.23,0.18,9.8,0.03125,1.25,0.0,90.0
2024-11-13 05:19:43.995000+00:00,0.0,93.312,-1.375,-1.125,25.0,7.25,39.75,-73.875,0.008,-0.018,0.007,-0.11,0.19,9.37,0.12,0.0,-0.42,-0.23,0.18,9.8,0.03125,1.25,0.0,90.0
2024-11-13 05:19:43.998000+00:00,0.0,93.312,-1.375,-1.125,25.0,7.25,39.75,-73.875,0.008,-0.018,0.007,-0.11,0.19,9.37,0.12,0.0,-0.42,-0.23,0.19,9.8,0.03125,1.25,0.0,90.0
2024-11-13 05:19:44.463000+00:00,0.0,93.312,-1.375,-1.125,25.0,7.25,39.75,-73.875,0.008,-0.018,0.007,-0.11,0.19,9.37,0.12,0.0,-0.42,-0.23,0.19,9.8,0.03125,0.0,0.0,90.0
2024-11-13 05:19:44.468000+00:00,0.0,93.312,-1.375,-1.125,25.0,7.25,39.75,-73.875,0.008,-0.018,0.007,-0.11,0.19,9.37,0.12,0.0,-0.42,-0.23,0.19,9.8,0.06125,0.0,0.0,90.0
2024-11-13 05:19:44.471000+00:00,0.0,93.312,-1.375,-1.125,25.0,7.25,39.75,-73.875,0.008,-0.018,0.007,-0.11,0.19,9.37,0.12,0.0,-0.42,-0.23,0.19,9.8,0.06125,0.0,0.0,90.0
2024-11-13 05:19:44.991000+00:00,0.0,93.188,-1.375,-1.0,25.0,7.25,39.75,-73.875,0.008,-0.018,0.007,-0.11,0.19,9.37,0.12,0.0,-0.42,-0.23,0.19,9.8,0.06125,0.0,0.0,90.0
2024-11-13 05:19:44.999000+00:00,0.0,93.188,-1.375,-1.0,25.0,7.25,39.75,-73.875,0.008,-0.018,0.007,-0.11,0.19,9.37,0.12,0.0,-0.42,-0.23,0.19,9.8,0.06125,0.0,0.0,90.0
2024-11-13 05:19:45.002000+00:00,0.0,93.188,-1.375,-1.0,25.0,8.375,39.75,-73.562,0.008,-0.018,0.007,-0.11,0.19,9.37,0.12,0.0,-0.42,-0.23,0.19,9.8,0.06125,0.0,0.0,90.0
2024-11-13 05:19:45.004000+00:00,0.0,93.188,-1.375,-1.0,25.0,8.375,39.75,-73.562,0.01,-0.007,0.016,-0.11,0.19,9.37,0.12,0.0,-0.42,-0.23,0.19,9.8,0.06125,0.0,0.0,90.0
2024-11-13 05:19:45.007000+00:00,0.0,93.188,-1.375,-1.0,25.0,8.375,39.75,-73.562,0.01,-0.007,0.016,-0.45,0.37,9.4,0.12,0.0,-0.42,-0.23,0.19,9.8,0.06125,0.0,0.0,90.0
2024-11-13 05:19:45.009000+00:00,0.0,93.188,-1.375,-1.0,25.0,8.375,39.75,-73.562,0.01,-0.007,0.016,-0.45,0.37,9.4,-0.21,0.19,-0.39,-0.23,0.19,9.8,0.06125,0.0,0.0,90.0
2024-11-13 05:19:45.012000+00:00,0.0,93.188,-1.375,-1.0,25.0,8.375,39.75,-73.562,0.01,-0.007,0.016,-0.45,0.37,9.4,-0.21,0.19,-0.39,-0.24,0.17,9.8,0.06125,0.0,0.0,90.0
2024-11-13 05:19:45.467000+00:00,0.0,93.188,-1.375,-1.0,25.0,8.375,39.75,-73.562,0.01,-0.007,0.016,-0.45,0.37,9.4,-0.21,0.19,-0.39,-0.24,0.17,9.8,0.06125,0.0,0.0,90.0
2024-11-13 05:19:45.475000+00:00,0.0,93.188,-1.375,-1.0,25.0,8.375,39.75,-73.562,0.01,-0.007,0.016,-0.45,0.37,9.4,-0.21,0.19,-0.39,-0.24,0.17,9.8,0.0825,0.0,0.0,90.0
2024-11-13 05:19:45.478000+00:00,0.0,93.188,-1.375,-1.0,25.0,8.375,39.75,-73.562,0.01,-0.007,0.016,-0.45,0.37,9.4,-0.21,0.19,-0.39,-0.24,0.17,9.8,0.0825,0.0,0.0,90.0
2024-11-13 05:19:46.001000+00:00,0.0,93.188,-1.25,-0.938,25.0,8.375,39.75,-73.562,0.01,-0.007,0.016,-0.45,0.37,9.4,-0.21,0.19,-0.39,-0.24,0.17,9.8,0.0825,0.0,0.0,90.0
2024-11-13 05:19:46.006000+00:00,0.0,93.188,-1.25,-0.938,25.0,8.375,39.75,-73.562,0.01,-0.007,0.016,-0.45,0.37,9.4,-0.21,0.19,-0.39,-0.24,0.17,9.8,0.0825,0.0,0.0,90.0
2024-11-13 05:19:46.008000+00:00,0.0,93.188,-1.25,-0.938,25.0,7.562,40.062,-73.875,0.01,-0.007,0.016,-0.45,0.37,9.4,-0.21,0.19,-0.39,-0.24,0.17,9.8,0.0825,0.0,0.0,90.0
2024-11-13 05:19:46.011000+00:00,0.0,93.188,-1.25,-0.938,25.0,7.562,40.062,-73.875,-0.022,0.001,0.007,-0.45,0.37,9.4,-0.21,0.19,-0.39,-0.24,0.17,9.8,0.0825,0.0,0.0,90.0
2024-11-13 05:19:46.014000+00:00,0.0,93.188,-1.25,-0.938,25.0,7.562,40.062,-73.875,-0.022,0.001,0.007,-0.24,0.12,9.43,-0.21,0.19,-0.39,-0.24,0.17,9.8,0.0825,0.0,0.0,90.0
2024-11-13 05:19:46.016000+00:00,0.0,93.188,-1.25,-0.938,25.0,7.562,40.062,-73.875,-0.022,0.001,0.007,-0.24,0.12,9.43,-0.02,-0.03,-0.36,-0.24,0.17,9.8,0.0825,0.0,0.0,90.0
2024-11-13 05:19:46.018000+00:00,0.0,93.188,-1.25,-0.938,25.0,7.562,40.062,-73.875,-0.022,0.001,0.007,-0.24,0.12,9.43,-0.02,-0.03,-0.36,-0.22,0.16,9.8,0.0825,0.0,0.0,90.0
