timestamp,rpm_value,orientation_heading,orientation_roll,orientation_pitch,temperature_temp_c,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value,weatherstation_speed,weatherstation_direction,weatherstation_humidity,weatherstation_pressure,weatherstation_altitude
2025-04-10 18:52:37.866000+00:00,,,,,,-3.375,-22.25,-29.1875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:38.913000+00:00,,,,,,-4.1875,-22.25,-29.1875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:39.959000+00:00,,,,,,-3.75,-22.25,-29.5625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:41.007000+00:00,,,,,,-3.375,-22,-28.5,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:42.041000+00:00,,,,,,-3.75,-21.5625,-29.5,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:43.090000+00:00,,,,,,-3.75,-21.1875,-29.0625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:44.141000+00:00,,,,,,-4.1875,-21.1875,-29.875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:45.186000+00:00,,,,,,-3.375,-22,-28.75,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:46.229000+00:00,,,,,,-3.0625,-22.25,-29.5,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:47.275000+00:00,,,,,,-3.375,-21.1875,-29.0625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:48.320000+00:00,,,,,,-2.6875,-22.25,-29.5,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:49.369000+00:00,,,,,,-4.875,-21.5625,-30.25,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:50.413000+00:00,,,,,,-3.0625,-21.0625,-29.0625,,,,,,,,,,,,,,,,,,,,,
