timestamp,rpm_value,orientation_heading,orientation_roll,orientation_pitch,temperature_temp_c,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value,weatherstation_speed,weatherstation_direction,weatherstation_humidity,weatherstation_pressure,weatherstation_altitude
2025-04-10 19:14:22.806000+00:00,,,,,,,,,,,,,,,,,,-0.57,0.1,9.78,,,,,,,,,
2025-04-10 19:14:23.854000+00:00,,,,,,,,,,,,,,,,,,-0.57,0.1,9.78,,,,,,,,,
2025-04-10 19:14:24.892000+00:00,,,,,,,,,,,,,,,,,,-0.57,0.1,9.78,,,,,,,,,
2025-04-10 19:14:25.942000+00:00,,,,,,,,,,,,,,,,,,-0.57,0.1,9.78,,,,,,,,,
2025-04-10 19:14:26.991000+00:00,,,,,,,,,,,,,,,,,,-0.56,0.1,9.78,,,,,,,,,
2025-04-10 19:14:28.041000+00:00,,,,,,,,,,,,,,,,,,-0.57,0.11,9.78,,,,,,,,,
2025-04-10 19:14:29.086000+00:00,,,,,,,,,,,,,,,,,,-0.56,0.11,9.78,,,,,,,,,
2025-04-10 19:14:30.133000+00:00,,,,,,,,,,,,,,,,,,-0.56,0.11,9.78,,,,,,,,,
2025-04-10 19:14:31.186000+00:00,,,,,,,,,,,,,,,,,,-0.56,0.11,9.78,,,,,,,,,
2025-04-10 19:14:32.237000+00:00,,,,,,,,,,,,,,,,,,-0.56,0.1,9.78,,,,,,,,,
2025-04-10 19:14:33.289000+00:00,,,,,,,,,,,,,,,,,,-0.56,0.1,9.78,,,,,,,,,
2025-04-10 19:14:34.334000+00:00,,,,,,,,,,,,,,,,,,-0.56,0.1,9.78,,,,,,,,,
2025-04-10 19:14:35.384000+00:00,,,,,,,,,,,,,,,,,,-0.57,0.1,9.78,,,,,,,,,
2025-04-10 19:14:36.420000+00:00,,,,,,,,,,,,,,,,,,-0.57,0.1,9.78,,,,,,,,,
2025-04-10 19:14:37.472000+00:00,,,,,,,,,,,,,,,,,,-0.58,0.1,9.78,,,,,,,,,
2025-04-10 19:14:38.517000+00:00,,,,,,,,,,,,,,,,,,-0.59,0.1,9.78,,,,,,,,,
2025-04-10 19:14:39.566000+00:00,,,,,,,,,,,,,,,,,,-0.59,0.1,9.78,,,,,,,,,
2025-04-10 19:14:40.612000+00:00,,,,,,,,,,,,,,,,,,-0.59,0.1,9.78,,,,,,,,,
2025-04-10 19:14:41.664000+00:00,,,,,,,,,,,,,,,,,,-0.59,0.1,9.78,,,,,,,,,
2025-04-10 19:14:42.711000+00:00,,,,,,,,,,,,,,,,,,-0.59,0.1,9.78,,,,,,,,,
2025-04-10 19:14:43.761000+00:00,,,,,,,,,,,,,,,,,,-0.6,0.1,9.78,,,,,,,,,
2025-04-10 19:14:44.808000+00:00,,,,,,,,,,,,,,,,,,-0.6,0.1,9.78,,,,,,,,,
2025-04-10 19:14:45.851000+00:00,,,,,,,,,,,,,,,,,,-0.6,0.1,9.78,,,,,,,,,
2025-04-10 19:14:46.884000+00:00,,,,,,,,,,,,,,,,,,-0.6,0.09,9.78,,,,,,,,,
2025-04-10 19:14:47.918000+00:00,,,,,,,,,,,,,,,,,,-0.6,0.09,9.78,,,,,,,,,
2025-04-10 19:14:48.960000+00:00,,,,,,,,,,,,,,,,,,-0.6,0.09,9.78,,,,,,,,,
2025-04-10 19:14:49.998000+00:00,,,,,,,,,,,,,,,,,,-0.6,0.09,9.78,,,,,,,,,
2025-04-10 19:14:51.040000+00:00,,,,,,,,,,,,,,,,,,-0.6,0.09,9.78,,,,,,,,,
2025-04-10 19:14:52.086000+00:00,,,,,,,,,,,,,,,,,,-0.6,0.09,9.78,,,,,,,,,
2025-04-10 19:14:53.132000+00:00,,,,,,,,,,,,,,,,,,-0.6,0.09,9.78,,,,,,,,,
2025-04-10 19:14:54.178000+00:00,,,,,,,,,,,,,,,,,,-0.6,0.09,9.78,,,,,,,,,
2025-04-10 19:14:55.227000+00:00,,,,,,,,,,,,,,,,,,-0.6,0.09,9.78,,,,,,,,,
2025-04-10 19:14:56.259000+00:00,,,,,,,,,,,,,,,,,,-0.6,0.09,9.78,,,,,,,,,
2025-04-10 19:14:57.310000+00:00,,,,,,,,,,,,,,,,,,-0.61,0.09,9.78,,,,,,,,,
2025-04-10 19:14:58.358000+00:00,,,,,,,,,,,,,,,,,,-0.61,0.09,9.78,,,,,,,,,
2025-04-10 19:14:59.409000+00:00,,,,,,,,,,,,,,,,,,-0.61,0.09,9.78,,,,,,,,,
2025-04-10 19:15:00.457000+00:00,,,,,,,,,,,,,,,,,,-0.61,0.09,9.78,,,,,,,,,
2025-04-10 19:15:01.507000+00:00,,,,,,,,,,,,,,,,,,-0.61,0.09,9.78,,,,,,,,,
2025-04-10 19:15:02.554000+00:00,,,,,,,,,,,,,,,,,,-0.61,0.09,9.78,,,,,,,,,
2025-04-10 19:15:03.604000+00:00,,,,,,,,,,,,,,,,,,-0.61,0.09,9.78,,,,,,,,,
2025-04-10 19:15:04.651000+00:00,,,,,,,,,,,,,,,,,,-0.61,0.09,9.78,,,,,,,,,
2025-04-10 19:15:05.694000+00:00,,,,,,,,,,,,,,,,,,-0.61,0.09,9.78,,,,,,,,,
2025-04-10 19:15:06.739000+00:00,,,,,,,,,,,,,,,,,,-0.61,0.09,9.78,,,,,,,,,
2025-04-10 19:15:07.773000+00:00,,,,,,,,,,,,,,,,,,-0.61,0.09,9.78,,,,,,,,,
2025-04-10 19:15:08.806000+00:00,,,,,,,,,,,,,,,,,,-0.61,0.09,9.78,,,,,,,,,
2025-04-10 19:14:10.011587+00:00,,,,,,,,,,,,,,,,,,,,,0.14250000000000002,,,,,,,,
2025-04-10 19:14:11.036141+00:00,,,,,,,,,,,,,,,,,,,,,0.043750000000000004,,,,,,,,
2025-04-10 19:14:12.059715+00:00,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
2025-04-10 19:14:13.083424+00:00,,,,,,,,,,,,,,,,,,,,,0.0825,,,,,,,,
2025-04-10 19:14:14.106539+00:00,,,,,,,,,,,,,,,,,,,,,0.095,,,,,,,,
2025-04-10 19:14:15.132765+00:00,,,,,,,,,,,,,,,,,,,,,0.17625,,,,,,,,
2025-04-10 19:14:16.158121+00:00,,,,,,,,,,,,,,,,,,,,,0.165,,,,,,,,
2025-04-10 19:14:17.181736+00:00,,,,,,,,,,,,,,,,,,,,,0.00625,,,,,,,,
2025-04-10 19:14:18.205414+00:00,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,
2025-04-10 19:14:19.230188+00:00,,,,,,,,,,,,,,,,,,,,,0.05625,,,,,,,,
2025-04-10 19:14:20.257264+00:00,,,,,,,,,,,,,,,,,,,,,0.1675,,,,,,,,
2025-04-10 19:14:21.280889+00:00,,,,,,,,,,,,,,,,,,,,,0.11125,,,,,,,,
2025-04-10 19:14:22.304561+00:00,,,,,,,,,,,,,,,,,,,,,0.145,,,,,,,,
2025-04-10 19:14:23.330752+00:00,,,,,,,,,,,,,,,,,,,,,0.165,,,,,,,,
2025-04-10 19:14:24.354399+00:00,,,,,,,,,,,,,,,,,,,,,0.165,,,,,,,,
2025-04-10 19:14:25.378237+00:00,,,,,,,,,,,,,,,,,,,,,0.16875,,,,,,,,
2025-04-10 19:14:26.401470+00:00,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
2025-04-10 19:14:27.424527+00:00,,,,,,,,,,,,,,,,,,,,,0.16,,,,,,,,
2025-04-10 19:14:28.447508+00:00,,,,,,,,,,,,,,,,,,,,,0.15625,,,,,,,,
2025-04-10 19:14:29.474935+00:00,,,,,,,,,,,,,,,,,,,,,0.1875,,,,,,,,
2025-04-10 19:14:30.498172+00:00,,,,,,,,,,,,,,,,,,,,,0.14125000000000001,,,,,,,,
2025-04-10 19:14:31.522096+00:00,,,,,,,,,,,,,,,,,,,,,0.16875,,,,,,,,
2025-04-10 19:14:32.544939+00:00,,,,,,,,,,,,,,,,,,,,,0.15625,,,,,,,,
2025-04-10 19:14:33.569205+00:00,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,
2025-04-10 19:14:34.592269+00:00,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,
2025-04-10 19:14:35.615542+00:00,,,,,,,,,,,,,,,,,,,,,0.15875,,,,,,,,
2025-04-10 19:14:36.642020+00:00,,,,,,,,,,,,,,,,,,,,,0.17875,,,,,,,,
2025-04-10 19:14:37.665480+00:00,,,,,,,,,,,,,,,,,,,,,0.16,,,,,,,,
2025-04-10 19:14:38.688024+00:00,,,,,,,,,,,,,,,,,,,,,0.00125,,,,,,,,
2025-04-10 19:14:39.711008+00:00,,,,,,,,,,,,,,,,,,,,,0.1325,,,,,,,,
2025-04-10 19:14:40.733639+00:00,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
2025-04-10 19:14:41.760781+00:00,,,,,,,,,,,,,,,,,,,,,0.165,,,,,,,,
2025-04-10 19:14:42.774589+00:00,,,,,,,,,,,,,,,,,,,,,0.01375,,,,,,,,
2025-04-10 19:14:43.786984+00:00,,,,,,,,,,,,,,,,,,,,,0.145,,,,,,,,
2025-04-10 19:14:44.800192+00:00,,,,,,,,,,,,,,,,,,,,,0.18875,,,,,,,,
