,rpm_value,rpm_blade_1,rpm_blade_2,rpm_blade_3,orientation_heading,orientation_roll,orientation_pitch,temperature_value,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value,weatherstation_speed,weatherstation_direction,weatherstation_humidity,weatherstation_pressure,weatherstation_altitude
2025-04-10 17:09:52.931000+00:00,,,,,,,,,-20.25,-38.5625,-72.25,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:09:53.964000+00:00,,,,,,,,,-21.0625,-37.75,-73.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:09:55.014000+00:00,,,,,,,,,-21.0625,-37.375,-74.1875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:09:56.069000+00:00,,,,,,,,,-21.0625,-37.75,-73.0625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:09:57.122000+00:00,,,,,,,,,-19.875,-37.375,-73.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:09:58.171000+00:00,,,,,,,,,-20.6875,-37.0625,-73.0625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:09:59.224000+00:00,,,,,,,,,-21.0625,-37.375,-73.75,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:00.274000+00:00,,,,,,,,,-20.6875,-38.1875,-73.0625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:01.326000+00:00,,,,,,,,,-19.875,-37.75,-73.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:02.378000+00:00,,,,,,,,,-19.875,-37.75,-72.5625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:03.416000+00:00,,,,,,,,,-20.6875,-38.1875,-74.25,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:04.466000+00:00,,,,,,,,,-20.25,-38.1875,-74.1875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:05.514000+00:00,,,,,,,,,-21.0625,-37.375,-73.0625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:06.563000+00:00,,,,,,,,,-21.0625,-38.1875,-72.6875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:07.615000+00:00,,,,,,,,,-20.25,-37.0625,-73.0,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:08.665000+00:00,,,,,,,,,-21.0625,-38.1875,-73.875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:09.699000+00:00,,,,,,,,,-19.5625,-38.1875,-73.0625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:10.749000+00:00,,,,,,,,,-20.25,-37.75,-73.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:11.791000+00:00,,,,,,,,,-19.875,-37.75,-73.75,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:12.827000+00:00,,,,,,,,,-21.0625,-37.375,-73.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:13.863000+00:00,,,,,,,,,-20.25,-36.6875,-74.1875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:14.898000+00:00,,,,,,,,,-19.875,-38.1875,-73.75,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:15.935000+00:00,,,,,,,,,-21.375,-37.0625,-73.875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:16.969000+00:00,,,,,,,,,-19.875,-37.375,-73.75,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:18.018000+00:00,,,,,,,,,-21.0625,-37.375,-73.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:19.066000+00:00,,,,,,,,,-19.5625,-37.75,-74.1875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:20.104000+00:00,,,,,,,,,-19.875,-37.75,-73.875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:21.143000+00:00,,,,,,,,,-20.6875,-37.75,-73.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:22.193000+00:00,,,,,,,,,-21.0625,-37.75,-73.0625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:23.242000+00:00,,,,,,,,,-20.6875,-37.75,-73.75,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:24.290000+00:00,,,,,,,,,-21.375,-37.375,-73.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:25.341000+00:00,,,,,,,,,-21.375,-38.5625,-72.6875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:26.388000+00:00,,,,,,,,,-20.25,-37.375,-73.0625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:27.437000+00:00,,,,,,,,,-20.6875,-37.75,-72.6875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:28.486000+00:00,,,,,,,,,-19.875,-36.6875,-73.0625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:29.533000+00:00,,,,,,,,,-20.6875,-36.6875,-74.25,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:30.581000+00:00,,,,,,,,,-20.25,-38.1875,-74.25,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:31.621000+00:00,,,,,,,,,-20.6875,-37.375,-73.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:32.667000+00:00,,,,,,,,,-20.25,-37.0625,-73.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:33.721000+00:00,,,,,,,,,-20.25,-38.1875,-73.875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:34.770000+00:00,,,,,,,,,-19.875,-37.375,-74.1875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:35.805000+00:00,,,,,,,,,-20.6875,-37.0625,-74.25,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:36.858000+00:00,,,,,,,,,-20.6875,-37.375,-73.875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:37.905000+00:00,,,,,,,,,-19.25,-37.75,-73.0625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:38.955000+00:00,,,,,,,,,-20.25,-37.75,-73.0625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:39.995000+00:00,,,,,,,,,-20.25,-37.0625,-74.1875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:41.032000+00:00,,,,,,,,,-20.6875,-37.75,-73.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:42.070000+00:00,,,,,,,,,-20.6875,-37.0625,-73.0625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:09:43.529000+00:00,,,,,,,,,,,,0.0,0.0022222222222222222,0.0,,,,,,,,,,,,,,,,,,
2025-04-10 17:09:44.564000+00:00,,,,,,,,,,,,-0.0022222222222222222,-0.0011111111111111111,-0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:09:45.603000+00:00,,,,,,,,,,,,-0.0011111111111111111,-0.0011111111111111111,0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:09:46.655000+00:00,,,,,,,,,,,,0.0,0.0,0.0022222222222222222,,,,,,,,,,,,,,,,,,
2025-04-10 17:09:47.690000+00:00,,,,,,,,,,,,-0.005555555555555556,-0.0011111111111111111,-0.0022222222222222222,,,,,,,,,,,,,,,,,,
2025-04-10 17:09:48.736000+00:00,,,,,,,,,,,,-0.0011111111111111111,-0.0011111111111111111,-0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:09:49.782000+00:00,,,,,,,,,,,,0.0011111111111111111,0.0033333333333333335,0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:09:50.834000+00:00,,,,,,,,,,,,0.0,0.0033333333333333335,-0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:09:51.889000+00:00,,,,,,,,,,,,0.0033333333333333335,-0.0011111111111111111,-0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:09:52.935000+00:00,,,,,,,,,,,,-0.0011111111111111111,-0.0022222222222222222,-0.0022222222222222222,,,,,,,,,,,,,,,,,,
2025-04-10 17:09:53.969000+00:00,,,,,,,,,,,,0.0011111111111111111,0.0011111111111111111,-0.0022222222222222222,,,,,,,,,,,,,,,,,,
2025-04-10 17:09:55.018000+00:00,,,,,,,,,,,,-0.0011111111111111111,0.0011111111111111111,-0.0022222222222222222,,,,,,,,,,,,,,,,,,
2025-04-10 17:09:56.074000+00:00,,,,,,,,,,,,0.0,-0.0022222222222222222,-0.0033333333333333335,,,,,,,,,,,,,,,,,,
2025-04-10 17:09:57.126000+00:00,,,,,,,,,,,,-0.0011111111111111111,-0.0011111111111111111,-0.0022222222222222222,,,,,,,,,,,,,,,,,,
2025-04-10 17:09:58.177000+00:00,,,,,,,,,,,,0.0,0.0022222222222222222,0.0,,,,,,,,,,,,,,,,,,
2025-04-10 17:09:59.228000+00:00,,,,,,,,,,,,0.0,0.0022222222222222222,0.0,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:00.279000+00:00,,,,,,,,,,,,0.0,-0.0033333333333333335,0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:01.330000+00:00,,,,,,,,,,,,-0.0011111111111111111,-0.0011111111111111111,0.0,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:02.384000+00:00,,,,,,,,,,,,0.0,-0.0011111111111111111,0.0,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:03.420000+00:00,,,,,,,,,,,,-0.0011111111111111111,-0.0033333333333333335,0.0,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:04.469000+00:00,,,,,,,,,,,,-0.0022222222222222222,0.0022222222222222222,0.0,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:05.518000+00:00,,,,,,,,,,,,-0.0022222222222222222,0.0011111111111111111,-0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:06.568000+00:00,,,,,,,,,,,,0.0,0.0011111111111111111,0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:07.620000+00:00,,,,,,,,,,,,0.0,0.0,0.0033333333333333335,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:08.668000+00:00,,,,,,,,,,,,-0.0011111111111111111,0.0011111111111111111,0.0,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:09.703000+00:00,,,,,,,,,,,,0.0,0.0,-0.0022222222222222222,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:10.753000+00:00,,,,,,,,,,,,0.0,-0.0022222222222222222,0.0033333333333333335,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:11.796000+00:00,,,,,,,,,,,,0.0011111111111111111,0.0,0.0,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:12.831000+00:00,,,,,,,,,,,,-0.0011111111111111111,0.0022222222222222222,0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:13.867000+00:00,,,,,,,,,,,,0.0011111111111111111,0.0011111111111111111,0.0,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:14.902000+00:00,,,,,,,,,,,,0.0,-0.0011111111111111111,0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:15.939000+00:00,,,,,,,,,,,,-0.0022222222222222222,-0.0022222222222222222,0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:16.974000+00:00,,,,,,,,,,,,-0.0011111111111111111,-0.0011111111111111111,0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:18.023000+00:00,,,,,,,,,,,,0.0011111111111111111,0.0011111111111111111,0.0033333333333333335,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:19.071000+00:00,,,,,,,,,,,,0.0022222222222222222,0.0044444444444444444,-0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:20.109000+00:00,,,,,,,,,,,,-0.0011111111111111111,0.0011111111111111111,0.0,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:21.147000+00:00,,,,,,,,,,,,0.0,0.0022222222222222222,-0.0022222222222222222,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:22.197000+00:00,,,,,,,,,,,,0.0011111111111111111,-0.0011111111111111111,-0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:23.247000+00:00,,,,,,,,,,,,0.0,0.0033333333333333335,-0.0022222222222222222,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:24.295000+00:00,,,,,,,,,,,,-0.0022222222222222222,0.0011111111111111111,-0.0022222222222222222,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:25.346000+00:00,,,,,,,,,,,,0.0,0.0022222222222222222,-0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:26.393000+00:00,,,,,,,,,,,,-0.0011111111111111111,-0.0022222222222222222,-0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:27.442000+00:00,,,,,,,,,,,,0.0,0.0,-0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:28.490000+00:00,,,,,,,,,,,,0.0,-0.0022222222222222222,0.0033333333333333335,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:29.539000+00:00,,,,,,,,,,,,0.0,-0.0022222222222222222,-0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:30.586000+00:00,,,,,,,,,,,,-0.0022222222222222222,-0.0011111111111111111,-0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:31.626000+00:00,,,,,,,,,,,,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:32.672000+00:00,,,,,,,,,,,,0.0011111111111111111,0.0,0.0022222222222222222,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:33.725000+00:00,,,,,,,,,,,,-0.0011111111111111111,-0.0011111111111111111,-0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:34.775000+00:00,,,,,,,,,,,,0.0022222222222222222,-0.0011111111111111111,0.0,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:35.810000+00:00,,,,,,,,,,,,0.0011111111111111111,0.0,0.0,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:36.863000+00:00,,,,,,,,,,,,0.0011111111111111111,0.0011111111111111111,0.0022222222222222222,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:37.910000+00:00,,,,,,,,,,,,0.0011111111111111111,0.0,0.0,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:38.960000+00:00,,,,,,,,,,,,0.0011111111111111111,0.0022222222222222222,-0.0022222222222222222,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:39.999000+00:00,,,,,,,,,,,,0.0011111111111111111,0.0,0.0022222222222222222,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:41.037000+00:00,,,,,,,,,,,,-0.0011111111111111111,0.0033333333333333335,-0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:10:42.075000+00:00,,,,,,,,,,,,0.0,0.0022222222222222222,-0.0022222222222222222,,,,,,,,,,,,,,,,,,
2025-04-10 17:09:43.534000+00:00,,,,,,,,,,,,,,,-0.48,0.11,9.4,,,,,,,,,,,,,,,
2025-04-10 17:09:44.569000+00:00,,,,,,,,,,,,,,,-0.49,0.11,9.44,,,,,,,,,,,,,,,
2025-04-10 17:09:45.608000+00:00,,,,,,,,,,,,,,,-0.49,0.11,9.45,,,,,,,,,,,,,,,
2025-04-10 17:09:46.659000+00:00,,,,,,,,,,,,,,,-0.5,0.13,9.44,,,,,,,,,,,,,,,
2025-04-10 17:09:47.695000+00:00,,,,,,,,,,,,,,,-0.51,0.11,9.42,,,,,,,,,,,,,,,
2025-04-10 17:09:48.740000+00:00,,,,,,,,,,,,,,,-0.5,0.13,9.44,,,,,,,,,,,,,,,
2025-04-10 17:09:49.787000+00:00,,,,,,,,,,,,,,,-0.49,0.11,9.44,,,,,,,,,,,,,,,
2025-04-10 17:09:50.839000+00:00,,,,,,,,,,,,,,,-0.49,0.11,9.43,,,,,,,,,,,,,,,
2025-04-10 17:09:51.894000+00:00,,,,,,,,,,,,,,,-0.51,0.12,9.43,,,,,,,,,,,,,,,
2025-04-10 17:09:52.939000+00:00,,,,,,,,,,,,,,,-0.5,0.11,9.44,,,,,,,,,,,,,,,
2025-04-10 17:09:53.974000+00:00,,,,,,,,,,,,,,,-0.5,0.14,9.43,,,,,,,,,,,,,,,
2025-04-10 17:09:55.022000+00:00,,,,,,,,,,,,,,,-0.5,0.13,9.43,,,,,,,,,,,,,,,
2025-04-10 17:09:56.078000+00:00,,,,,,,,,,,,,,,-0.48,0.11,9.43,,,,,,,,,,,,,,,
2025-04-10 17:09:57.130000+00:00,,,,,,,,,,,,,,,-0.48,0.12,9.44,,,,,,,,,,,,,,,
2025-04-10 17:09:58.181000+00:00,,,,,,,,,,,,,,,-0.49,0.1,9.42,,,,,,,,,,,,,,,
2025-04-10 17:09:59.233000+00:00,,,,,,,,,,,,,,,-0.49,0.12,9.44,,,,,,,,,,,,,,,
2025-04-10 17:10:00.284000+00:00,,,,,,,,,,,,,,,-0.5,0.12,9.42,,,,,,,,,,,,,,,
2025-04-10 17:10:01.336000+00:00,,,,,,,,,,,,,,,-0.49,0.12,9.44,,,,,,,,,,,,,,,
2025-04-10 17:10:02.388000+00:00,,,,,,,,,,,,,,,-0.5,0.13,9.37,,,,,,,,,,,,,,,
2025-04-10 17:10:03.425000+00:00,,,,,,,,,,,,,,,-0.5,0.11,9.46,,,,,,,,,,,,,,,
2025-04-10 17:10:04.474000+00:00,,,,,,,,,,,,,,,-0.5,0.13,9.43,,,,,,,,,,,,,,,
2025-04-10 17:10:05.523000+00:00,,,,,,,,,,,,,,,-0.5,0.12,9.46,,,,,,,,,,,,,,,
2025-04-10 17:10:06.573000+00:00,,,,,,,,,,,,,,,-0.5,0.14,9.42,,,,,,,,,,,,,,,
2025-04-10 17:10:07.624000+00:00,,,,,,,,,,,,,,,-0.48,0.13,9.43,,,,,,,,,,,,,,,
2025-04-10 17:10:08.673000+00:00,,,,,,,,,,,,,,,-0.48,0.14,9.42,,,,,,,,,,,,,,,
2025-04-10 17:10:09.707000+00:00,,,,,,,,,,,,,,,-0.5,0.14,9.43,,,,,,,,,,,,,,,
