,rpm_value,orientation_heading,orientation_roll,orientation_pitch,temperature_temp_c,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value,weatherstation_speed,weatherstation_direction,weatherstation_humidity,weatherstation_pressure,weatherstation_altitude
2025-05-05 22:07:04.320210+00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 22:07:14.340136+00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 22:07:24.358836+00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 22:07:34.377244+00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 22:07:44.396658+00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 22:07:54.415152+00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 22:06:57.366000+00:00,,46.9375,-3.0625,1.25,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 22:06:58.414000+00:00,,47.0,-3.125,1.25,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 22:06:59.462000+00:00,,47.125,-3.0625,1.1875,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 22:07:00.508000+00:00,,47.0625,-3.0625,1.25,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 22:07:01.558000+00:00,,47.0625,-3.0625,1.25,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 22:07:02.605000+00:00,,46.9375,-3.0,1.25,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 22:07:03.652000+00:00,,46.9375,-2.9375,1.25,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 22:07:04.698000+00:00,,47.0,-3.0,1.1875,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 22:07:05.748000+00:00,,46.9375,-3.0625,1.1875,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 22:07:06.795000+00:00,,46.9375,-3.0,1.25,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 22:07:07.841000+00:00,,47.0,-2.9375,1.25,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 22:07:08.894000+00:00,,46.9375,-3.0,1.1875,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05 22:07:09.941000+00:00,,46.9375,-3.0625,1.25,,,,,,,,,,,,,,,,,,,,,,,,,
