Unnamed: 0,rpm_value,rpm_blade_1,rpm_blade_2,rpm_blade_3,orientation_heading,orientation_roll,orientation_pitch,temperature_value,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value,speed_value,direction_value,pressure_value,humidity_value,altitude_value,alignment_0,alignment_1,alignment_2,fan_mode_no_fan,fan_mode_low_fan,fan_mode_high_fan
2024-11-27 23:02:06.340000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.6,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:09.443000+00:00,0,60,60,60,315,-1.375,1.25,21.05,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.6,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:09.542000+00:00,0,60,60,60,315,-1.375,1.25,21.05,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.6,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:09.643000+00:00,0,60,60,60,315,-1.375,1.25,21.05,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.6,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:12.994000+00:00,0,60,60,60,315,-1.375,1.25,21.05,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.6,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:13.054000+00:00,0,60,60,60,315,-1.375,1.25,21.05,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.6,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:13.105000+00:00,0,60,60,60,315,-1.375,1.25,21.05,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.6,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:16.048000+00:00,0,60,60,60,315,-1.375,1.25,21.05,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.6,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:16.255000+00:00,0,60,60,60,315,-1.375,1.25,21.05,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.6,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:16.306000+00:00,0,60,60,60,315,-1.375,1.25,21.05,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.6,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:16.356000+00:00,0,60,60,60,315,-1.375,1.25,21.05,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.6,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:19.351000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.6,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:19.451000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.6,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:19.551000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.6,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:23.094000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.6,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:23.144000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.6,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:23.194000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.6,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:23.406000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.6,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:27.273000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.6,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:27.324000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.6,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:27.374000+00:00,0,60,60,60,315,-1.375,1.25,21.05,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.6,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:27.457000+00:00,0,60,60,60,315,-1.375,1.25,21.05,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.6,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:31.163000+00:00,0,60,60,60,315,-1.375,1.25,21.05,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.6,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:31.364000+00:00,0,60,60,60,315,-1.375,1.25,21.05,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.6,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:31.414000+00:00,0,60,60,60,315,-1.375,1.25,21.05,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.6,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:31.465000+00:00,0,60,60,60,315,-1.375,1.25,21.05,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.6,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:31.514000+00:00,0,60,60,60,315,-1.375,1.25,21.05,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.7,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:31.565000+00:00,0,60,60,60,315,-1.375,1.25,21.05,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.7,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:31.661000+00:00,0,60,60,60,315,-1.375,1.25,21.05,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.7,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:31.761000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.7,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:31.861000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.7,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:32.214000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.7,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:32.264000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.7,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:32.474000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.7,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:32.525000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,1.25,0,45,5.7,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:32.575000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,1.25,0,45,5.7,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:32.626000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,1.25,0,45,5.7,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:32.678000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,1.25,0,45,5.7,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:32.725000+00:00,0,60,60,60,315,-1.375,1.25,21.05,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,1.25,0,45,5.7,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:32.774000+00:00,0,60,60,60,315,-1.375,1.25,21.05,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,1.25,0,45,5.7,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:32.863000+00:00,0,60,60,60,315,-1.375,1.25,21.05,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,1.25,0,45,5.7,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:33.214000+00:00,0,60,60,60,315,-1.375,1.25,21.05,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,1.25,0,45,5.7,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:33.264000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,1.25,0,45,5.7,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:33.464000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,1.25,0,45,5.7,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:33.514000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,1.25,0,45,5.7,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:33.564000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,1.25,0,45,5.7,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:33.614000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,1.25,0,45,5.7,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:33.715000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,1.25,0,45,5.7,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:33.764000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,1.25,0,45,5.7,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:33.814000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,1.25,0,45,5.7,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:33.865000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,1.25,0,45,5.7,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:34.213000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,1.25,0,45,5.7,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:34.264000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.7,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:34.363000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.7,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:34.525000+00:00,0,60,60,60,315,-1.375,1.25,21.06,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.7,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:34.575000+00:00,0,60,60,60,315,-1.375,1.25,21.06,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.7,1,1016.4,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:34.626000+00:00,0,60,60,60,315,-1.375,1.25,21.06,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.7,1,1016.33,44.3,-11.72,0,1,0,0,1,0
2024-11-27 23:02:34.676000+00:00,0,60,60,60,315,-1.375,1.25,21.06,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.7,1,1016.33,44.3,-11.18,0,1,0,0,1,0
2024-11-27 23:02:34.727000+00:00,0,60,60,60,315,-1.375,1.25,21.06,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.7,1,1016.33,44.3,-11.18,0,1,0,0,1,0
2024-11-27 23:02:34.775000+00:00,0,60,60,60,315,-1.375,1.25,21.06,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.7,1,1016.33,44.3,-11.18,0,1,0,0,1,0
2024-11-27 23:02:34.866000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.7,1,1016.33,44.3,-11.18,0,1,0,0,1,0
2024-11-27 23:02:35.213000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.7,1,1016.33,44.3,-11.18,0,1,0,0,1,0
2024-11-27 23:02:35.263000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.7,1,1016.33,44.3,-11.18,0,1,0,0,1,0
2024-11-27 23:02:35.464000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.7,1,1016.33,44.3,-11.18,0,1,0,0,1,0
2024-11-27 23:02:35.514000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.7,1,1016.33,44.3,-11.18,0,1,0,0,1,0
2024-11-27 23:02:35.565000+00:00,0,60,60,60,315,-1.375,1.25,22,-75.75,-16,-7.062,-0.004,-0.021,0.007,-0.24,-0.13,9.41,0,0.07,-0.38,-0.24,-0.21,9.8,0.8075,0,0,45,5.7,1,1016.33,44.3,-11.18,0,1,0,0,1,0
