Unnamed: 0,rpm_value,blade_60,blade_45,blade_30,blade_15,orientation_heading,orientation_roll,orientation_pitch,temperature_value,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value,speed_value,direction_value,pressure_value,humidity_value,altitude_value,alignment_0,alignment_1,alignment_2,fan_mode_no_fan,fan_mode_low_fan,fan_mode_high_fan
2024-11-27 23:02:28.044000+00:00,50.70781489,0,0,0,1,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.62,0,-0.37,-0.24,-0.21,9.8,1.645,0,0,45,5.9,1,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:29.044000+00:00,50.70781489,0,0,0,1,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,-0.33,0.6,-0.33,-0.24,-0.21,9.8,1.645,0,0,45,5.9,1,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:30.055000+00:00,50.70781489,0,0,0,1,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,-0.26,0.2,-0.33,-0.24,-0.21,9.8,1.645,0,0,45,5.9,1,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:31.064000+00:00,50.70781489,0,0,0,1,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.98,-0.27,-0.36,-0.24,-0.21,9.8,1.645,0,0,45,5.9,1,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:32.114000+00:00,50.70781489,0,0,0,1,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0,-0.21,-0.39,-0.24,-0.21,9.8,1.645,0,0,45,5.9,1,1016.33,44.3,-11.18,0,1,0,0,0,1
2024-11-27 23:02:33.113000+00:00,50.70781489,0,0,0,1,315,-2,1,21.04,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,-0.34,0.13,-0.38,-0.24,-0.21,9.8,1.645,0,0,45,5.9,1,1016.37,44.3,-11.44,0,1,0,0,0,1
2024-11-27 23:02:34.114000+00:00,50.70781489,0,0,0,1,315,-2,1,21.04,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,-0.55,0.17,-0.39,-0.24,-0.21,9.8,1.645,0,0,45,5.9,1,1016.37,44.3,-11.44,0,1,0,0,0,1
2024-11-27 23:02:35.114000+00:00,50.70781489,0,0,0,1,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,-0.4,0.34,-0.35,-0.24,-0.21,9.8,1.645,0,0,45,5.9,1,1016.37,44.3,-11.44,0,1,0,0,0,1
2024-11-27 23:02:36.124000+00:00,50.70781489,0,0,0,1,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.2,0.06,-0.37,-0.24,-0.21,9.8,1.645,0,0,45,5.9,1,1016.37,44.3,-11.44,0,1,0,0,0,1
2024-11-27 23:02:37.123000+00:00,50.70781489,0,0,0,1,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,-0.15,-0.3,-0.37,-0.24,-0.21,9.8,1.645,0,0,45,5.9,1,1016.37,44.3,-11.44,0,1,0,0,0,1
2024-11-27 23:02:38.183000+00:00,50.70781489,0,0,0,1,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.11,0.37,-0.36,-0.24,-0.21,9.8,1.645,0,0,45,5.9,1,1016.37,44.3,-11.44,0,1,0,0,0,1
2024-11-27 23:02:39.144000+00:00,50.70781489,0,0,0,1,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,-0.39,0.05,-0.33,-0.24,-0.21,9.8,1.645,0,0,45,5.9,1,1016.37,44.3,-11.44,0,1,0,0,0,1
2024-11-27 23:02:40.154000+00:00,50.70781489,0,0,0,1,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.16,0.28,-0.36,-0.24,-0.21,9.8,1.645,2.5,0,45,5.9,1,1016.37,44.3,-11.44,0,1,0,0,0,1
2024-11-27 23:02:41.163000+00:00,50.70781489,0,0,0,1,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,-0.11,0,-0.38,-0.24,-0.21,9.8,1.645,2.5,0,45,5.9,1,1016.37,44.3,-11.44,0,1,0,0,0,1
2024-11-27 23:02:42.174000+00:00,50.70781489,0,0,0,1,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,-0.39,0.26,-0.36,-0.24,-0.21,9.8,1.645,2.5,0,45,5.9,1,1016.37,44.3,-11.44,0,1,0,0,0,1
2024-11-27 23:02:43.233000+00:00,50.70781489,0,0,0,1,315,-2,1,21.04,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,-0.9,0,-0.34,-0.24,-0.21,9.8,1.645,2.5,0,45,5.9,1,1016.37,44.3,-11.44,0,1,0,0,0,1
2024-11-27 23:02:44.233000+00:00,50.70781489,0,0,0,1,315,-2,1,21.04,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,-0.04,0.07,-0.34,-0.24,-0.21,9.8,1.645,2.5,0,45,5.9,1,1016.37,44.3,-11.44,0,1,0,0,0,1
2024-11-27 23:02:45.233000+00:00,50.70781489,0,0,0,1,315,-2,1,21.04,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,-0.25,0.15,-0.37,-0.24,-0.21,9.8,1.645,2.5,0,45,5.9,1,1016.37,44.3,-11.44,0,1,0,0,0,1
2024-11-27 23:02:46.234000+00:00,50.70781489,0,0,0,1,315,-2,1,21.04,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.21,0.02,-0.34,-0.24,-0.21,9.8,1.645,2.5,0,45,5.9,1,1016.37,44.3,-11.44,0,1,0,0,0,1
2024-11-27 23:02:47.233000+00:00,50.70781489,0,0,0,1,315,-2,1,21.04,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,-0.3,-0.15,-0.35,-0.24,-0.21,9.8,1.645,2.5,0,45,5.9,1,1016.37,44.3,-11.44,0,1,0,0,0,1
2024-11-27 23:02:48.244000+00:00,50.70781489,0,0,0,1,315,-2,1,21.04,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.24,-0.21,9.8,1.645,2.5,0,45,5.9,1,1016.37,44.3,-11.44,0,1,0,0,0,1
2024-11-27 23:01:49.716000+00:00,50.70781489,0,0,0,1,315,-2,1,21.04,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.24,-0.21,9.8,1.645,2.5,0,45,5.9,1,1016.37,44.3,-11.44,0,1,0,0,0,1
2024-11-27 23:01:50.735000+00:00,50.70781489,0,0,0,1,315,-2,1,21.04,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.25,-0.18,9.8,1.645,2.5,0,45,5.9,1,1016.37,44.3,-11.44,0,1,0,0,0,1
2024-11-27 23:01:51.745000+00:00,50.70781489,0,0,0,1,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.27,-0.17,9.8,1.645,2.5,0,45,5.9,1,1016.37,44.3,-11.44,0,1,0,0,0,1
2024-11-27 23:01:52.755000+00:00,50.70781489,0,0,0,1,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.23,-0.2,9.8,1.645,2.5,0,45,5.9,1,1016.37,44.3,-11.44,0,1,0,0,0,1
2024-11-27 23:01:53.765000+00:00,50.70781489,0,0,0,1,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.22,-0.18,9.8,1.645,2.5,0,45,5.9,1,1016.37,44.3,-11.44,0,1,0,0,0,1
2024-11-27 23:01:54.776000+00:00,50.70781489,0,0,0,1,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.2,-0.21,9.8,1.645,2.5,0,45,5.9,1,1016.37,44.3,-11.44,0,1,0,0,0,1
2024-11-27 23:01:55.777000+00:00,50.70781489,0,0,0,1,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.2,-0.21,9.8,1.645,2.5,0,45,5.9,1,1016.37,44.3,-11.44,0,1,0,0,0,1
2024-11-27 23:01:56.794000+00:00,50.70781489,0,0,0,1,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.22,-0.21,9.8,1.645,2.5,0,45,5.9,1,1016.37,44.3,-11.44,0,1,0,0,0,1
2024-11-27 23:01:57.794000+00:00,50.70781489,0,0,0,1,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.21,-0.22,9.8,1.645,-1.25,0,45,5.9,1,1016.37,44.3,-11.44,0,1,0,0,0,1
2024-11-27 23:01:58.945000+00:00,50.70781489,0,0,0,1,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.23,-0.21,9.8,1.645,-1.25,0,45,5.9,1,1016.37,44.3,-11.44,0,1,0,0,0,1
2024-11-27 23:01:59.828000+00:00,50.70781489,0,0,0,1,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.22,-0.22,9.8,1.645,-1.25,0,45,5.9,1,1016.37,44.3,-11.44,0,1,0,0,0,1
2024-11-27 23:02:00.825000+00:00,50.70781489,0,0,0,1,315,-2,1,21.04,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.21,-0.21,9.8,1.645,-1.25,0,45,5.9,1,1016.37,44.3,-11.44,0,1,0,0,0,1
2024-11-27 23:02:01.858000+00:00,50.70781489,0,0,0,1,315,-2,1,21.04,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.22,-0.19,9.8,1.645,-1.25,0,45,5.9,1,1016.37,44.3,-11.44,0,1,0,0,0,1
2024-11-27 23:02:02.844000+00:00,50.70781489,0,0,0,1,315,-2,1,21.04,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.29,-0.15,9.8,1.645,-1.25,0,45,5.9,1,1016.37,44.3,-11.44,0,1,0,0,0,1
2024-11-27 23:02:03.857000+00:00,50.70781489,0,0,0,1,315,-2,1,21.04,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.29,-0.17,9.8,1.645,-1.25,0,45,5.9,1,1016.37,44.3,-11.44,0,1,0,0,0,1
2024-11-27 23:02:04.865000+00:00,50.70781489,0,0,0,1,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.25,-0.19,9.8,1.645,-1.25,0,45,5.9,1,1016.39,44.3,-11.59,0,1,0,0,0,1
2024-11-27 23:02:05.877000+00:00,50.70781489,0,0,0,1,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.26,-0.21,9.8,1.645,-1.25,0,45,5.9,1,1016.39,44.3,-11.59,0,1,0,0,0,1
2024-11-27 23:02:06.895000+00:00,50.70781489,0,0,0,1,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.27,-0.2,9.8,1.645,-1.25,0,45,5.9,1,1016.39,44.3,-11.59,0,1,0,0,0,1
2024-11-27 23:02:07.905000+00:00,50.70781489,0,0,0,1,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.25,-0.22,9.8,1.645,-1.25,0,45,5.9,1,1016.39,44.3,-11.59,0,1,0,0,0,1
2024-11-27 23:02:08.905000+00:00,50.70781489,0,0,0,1,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.24,-0.25,9.8,1.645,-1.25,0,45,5.9,1,1016.39,44.3,-11.59,0,1,0,0,0,1
2024-11-27 23:02:09.955000+00:00,50.70781489,0,0,0,1,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.24,-0.27,9.79,1.645,-1.25,0,45,5.9,1,1016.39,44.3,-11.59,0,1,0,0,0,1
2024-11-27 23:02:10.935000+00:00,50.70781489,0,0,0,1,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.21,-0.28,9.8,1.645,-1.25,0,45,5.9,1,1016.39,44.3,-11.59,0,1,0,0,0,1
2024-11-27 23:02:11.935000+00:00,50.70781489,0,0,0,1,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.26,-0.26,9.79,1.645,-1.25,0,45,5.9,1,1016.39,44.3,-11.59,0,1,0,0,0,1
