Unnamed: 0,rpm_value,blade_60,blade_45,blade_30,blade_15,orientation_heading,orientation_roll,orientation_pitch,temperature_value,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value,speed_value,direction_value,pressure_value,humidity_value,altitude_value,alignment_0,alignment_1,alignment_2,fan_mode_no_fan,fan_mode_low_fan,fan_mode_high_fan
2024-11-27 23:02:26.174000+00:00,50.06198486,0,0,1,0,315,-2,1,21.08,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.34,-0.12,9.79,1.5425,-1.25,0,45,5.9,1,1016.39,44.3,-11.59,0,1,0,0,0,1
2024-11-27 23:02:27.175000+00:00,50.28929926,0,0,1,0,315,-2,1,21.08,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.34,-0.12,9.79,1.5425,-1.25,0,45,5.9,1,1016.39,44.3,-11.59,0,1,0,0,0,1
2024-11-27 23:02:28.203000+00:00,50.2895219,0,0,1,0,315,-2,1,21.08,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.34,-0.12,9.79,1.5425,-1.25,0,45,5.9,1,1016.39,44.3,-11.59,0,1,0,0,0,1
2024-11-27 23:02:29.194000+00:00,50.70875422,0,0,1,0,315,-2,1,21.08,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.34,-0.12,9.79,1.5425,-1.25,0,45,5.9,1,1016.39,44.3,-11.59,0,1,0,0,0,1
2024-11-27 23:02:30.204000+00:00,50.70896717,0,0,1,0,315,-2,1,21.08,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.34,-0.12,9.79,1.5425,-1.25,0,45,5.9,1,1016.39,44.3,-11.59,0,1,0,0,0,1
2024-11-27 23:02:31.264000+00:00,50.51699967,0,0,1,0,315,-2,1,21.08,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.34,-0.12,9.79,1.5425,-1.25,0,45,5.9,1,1016.39,44.3,-11.59,0,1,0,0,0,1
2024-11-27 23:02:32.374000+00:00,50.51705521,0,0,1,0,315,-2,1,21.08,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.34,-0.12,9.79,1.5425,-1.25,0,45,5.9,1,1016.39,44.3,-11.59,0,1,0,0,0,1
2024-11-27 23:02:33.363000+00:00,50.28991624,0,0,1,0,315,-2,1,21.08,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.34,-0.12,9.79,1.5425,-1.25,0,45,5.9,1,1016.39,44.3,-11.59,0,1,0,0,0,1
2024-11-27 23:02:34.421000+00:00,50.28989591,0,0,1,0,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.34,-0.12,9.79,1.5425,0,0,45,5.9,1,1016.39,44.3,-11.59,0,1,0,0,0,1
2024-11-27 23:02:35.363000+00:00,50.28948582,0,0,1,0,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.34,-0.12,9.79,1.5425,0,0,45,5.9,1,1016.39,44.3,-11.59,0,1,0,0,0,1
2024-11-27 23:02:36.393000+00:00,50.09741661,0,0,1,0,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.34,-0.12,9.79,1.5425,0,0,45,5.9,1,1016.39,44.3,-11.59,0,1,0,0,0,1
2024-11-27 23:02:37.376000+00:00,50.09749743,0,0,1,0,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.34,-0.12,9.79,1.5425,0,0,45,5.9,1,1016.39,44.3,-11.59,0,1,0,0,0,1
2024-11-27 23:02:38.383000+00:00,50.51677584,0,0,1,0,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.34,-0.12,9.79,1.5425,0,0,45,5.9,1,1016.39,44.3,-11.59,0,1,0,0,0,1
2024-11-27 23:02:39.393000+00:00,50.51685865,0,0,1,0,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.34,-0.12,9.79,1.5425,0,0,45,5.9,1,1016.39,44.3,-11.59,0,1,0,0,0,1
2024-11-27 23:02:40.404000+00:00,50.32490191,0,0,1,0,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.34,-0.12,9.79,1.5425,0,0,45,5.9,1,1016.39,44.3,-11.59,0,1,0,0,0,1
2024-11-27 23:02:41.413000+00:00,50.32493266,0,0,1,0,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.34,-0.12,9.79,1.5425,0,0,45,5.9,1,1016.39,44.3,-11.59,0,1,0,0,0,1
2024-11-27 23:02:42.423000+00:00,50.13312911,0,0,1,0,315,-2,1,22,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.34,-0.12,9.79,1.5425,0,0,45,5.9,1,1016.39,44.3,-11.59,0,1,0,0,0,1
2024-11-27 23:02:43.432000+00:00,49.90596379,0,0,1,0,315,-2,1,21.08,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.34,-0.12,9.79,1.5425,0,0,45,5.9,1,1016.39,44.3,-11.59,0,1,0,0,0,1
2024-11-27 23:02:44.434000+00:00,49.90593651,0,0,1,0,315,-2,1,21.08,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.34,-0.12,9.79,1.5425,0,0,45,5.9,1,1016.39,44.3,-11.59,0,1,0,0,0,1
2024-11-27 23:02:45.433000+00:00,49.48658577,0,0,1,0,315,-2,1,21.08,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.34,-0.12,9.79,1.5425,0,0,45,5.9,1,1016.39,44.3,-11.59,0,1,0,0,0,1
2024-11-27 23:02:46.433000+00:00,49.48650593,0,0,1,0,315,-2,1,21.08,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.34,-0.12,9.79,1.5425,0,0,45,5.9,1,1016.39,44.3,-11.59,0,1,0,0,0,1
2024-11-27 23:02:47.434000+00:00,49.25942459,0,0,1,0,315,-2,1,21.08,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.34,-0.12,9.79,1.5425,0,0,45,5.9,1,1016.39,44.3,-11.59,0,1,0,0,0,1
2024-11-27 23:02:48.454000+00:00,49.06733326,0,0,1,0,315,-2,1,21.08,-127,-13,15.688,-0.006,-0.016,0.02,-0.31,0.01,9.42,0.03,0.13,-0.37,-0.34,-0.12,9.79,1.5425,0,0,45,5.9,1,1016.39,44.3,-11.59,0,1,0,0,0,1
