,rpm_value,orientation_heading,orientation_roll,orientation_pitch,temperature_temp_c,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,weatherstation_speed,weatherstation_direction,weatherstation_humidity,weatherstation_pressure,weatherstation_altitude
2025-04-10 19:51:06.513000+00:00,,,,,,-12.6875,-21.75,-48.25,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:51:07.567000+00:00,,,,,,-20.875,-28.5,-67.1875,,,,,,,,,,,,,,,,,,,,
2025-04-10 19:50:08.116000+00:00,,,,,,,,,0.002222222,0.022222222222222223,0.037777778,,,,,,,,,,,,,,,,,
2025-04-10 19:50:09.165000+00:00,,,,,,,,,0.013333333333333334,-0.03,-0.018888889,,,,,,,,,,,,,,,,,
2025-04-10 19:50:10.212000+00:00,,,,,,,,,-0.02,0.022222222222222223,0.021111111111111112,,,,,,,,,,,,,,,,,
2025-04-10 19:50:11.257000+00:00,,,,,,,,,-0.016666667,-0.022222222,-0.083333333,,,,,,,,,,,,,,,,,
2025-04-10 19:50:12.303000+00:00,,,,,,,,,0.014444444444444444,-0.008888889,-0.057777778,,,,,,,,,,,,,,,,,
2025-04-10 19:50:13.336000+00:00,,,,,,,,,-0.011111111,0.042222222222222223,-0.01,,,,,,,,,,,,,,,,,
2025-04-10 19:50:14.383000+00:00,,,,,,,,,0.031111111,-0.025555556,0.045555556,,,,,,,,,,,,,,,,,
2025-04-10 19:50:15.419000+00:00,,,,,,,,,0.008888889,0.082222222,-0.005555556,,,,,,,,,,,,,,,,,
2025-04-10 19:50:16.466000+00:00,,,,,,,,,0.024444444444444446,-0.067777778,-0.066666667,,,,,,,,,,,,,,,,,
2025-04-10 19:50:17.511000+00:00,,,,,,,,,0.012222222222222223,-0.023333333,-0.032222222,,,,,,,,,,,,,,,,,
2025-04-10 19:50:18.555000+00:00,,,,,,,,,-0.01,0.066666667,-0.058888889,,,,,,,,,,,,,,,,,
2025-04-10 19:50:19.600000+00:00,,,,,,,,,0.023333333333333334,-0.036666667,-0.056666667,,,,,,,,,,,,,,,,,
2025-04-10 19:50:20.646000+00:00,,,,,,,,,0.018888889,0.044444444444444446,0.016666666666666666,,,,,,,,,,,,,,,,,
2025-04-10 19:50:21.697000+00:00,,,,,,,,,0.014444444444444444,-0.018888889,-0.037777778,,,,,,,,,,,,,,,,,
2025-04-10 19:50:22.743000+00:00,,,,,,,,,-0.003333333,0.038888889,-0.05,,,,,,,,,,,,,,,,,
2025-04-10 19:50:23.791000+00:00,,,,,,,,,-0.016666667,-0.041111111,-0.03,,,,,,,,,,,,,,,,,
2025-04-10 19:50:24.829000+00:00,,,,,,,,,-0.015555556,0.005555556,0.014444444444444444,,,,,,,,,,,,,,,,,
2025-04-10 19:50:25.874000+00:00,,,,,,,,,-0.006666667,-0.047777778,-0.048888889,,,,,,,,,,,,,,,,,
2025-04-10 19:50:26.918000+00:00,,,,,,,,,0.002222222,0.027777777777777776,-0.05,,,,,,,,,,,,,,,,,
2025-04-10 19:50:27.964000+00:00,,,,,,,,,0.004444444,-0.01,0.036666667,,,,,,,,,,,,,,,,,
2025-04-10 19:50:29.013000+00:00,,,,,,,,,0.001111111,0.048888889,-0.023333333,,,,,,,,,,,,,,,,,
2025-04-10 19:50:30.059000+00:00,,,,,,,,,0.001111111,-0.004444444,0.017777777777777778,,,,,,,,,,,,,,,,,
2025-04-10 19:50:31.109000+00:00,,,,,,,,,0.001111111,0.023333333333333334,-0.051111111,,,,,,,,,,,,,,,,,
2025-04-10 19:50:32.147000+00:00,,,,,,,,,-0.014444444,-0.055555556,-0.187777778,,,,,,,,,,,,,,,,,
2025-04-10 19:50:33.198000+00:00,,,,,,,,,-0.002222222,0.064444444,0.077777778,,,,,,,,,,,,,,,,,
2025-04-10 19:50:34.245000+00:00,,,,,,,,,0.018888889,-0.034444444,-0.095555556,,,,,,,,,,,,,,,,,
2025-04-10 19:50:35.281000+00:00,,,,,,,,,0.001111111,0.051111111111111114,-0.01,,,,,,,,,,,,,,,,,
2025-04-10 19:50:36.315000+00:00,,,,,,,,,-0.021111111,-0.02,-0.038888889,,,,,,,,,,,,,,,,,
2025-04-10 19:50:37.348000+00:00,,,,,,,,,-0.021111111,0.058888888888888886,0.04,,,,,,,,,,,,,,,,,
2025-04-10 19:50:38.381000+00:00,,,,,,,,,0.015555555555555555,-0.012222222,0,,,,,,,,,,,,,,,,,
2025-04-10 19:50:39.416000+00:00,,,,,,,,,-0.032222222,0.025555555555555557,0.028888888888888888,,,,,,,,,,,,,,,,,
2025-04-10 19:50:40.452000+00:00,,,,,,,,,0.003333333,-0.046666667,-0.153333333,,,,,,,,,,,,,,,,,
2025-04-10 19:50:41.486000+00:00,,,,,,,,,-0.003333333,0.025555555555555557,-0.011111111,,,,,,,,,,,,,,,,,
2025-04-10 19:50:42.520000+00:00,,,,,,,,,0.021111111111111112,-0.01,0.051111111111111114,,,,,,,,,,,,,,,,,
2025-04-10 19:50:43.564000+00:00,,,,,,,,,-0.013333333,0.023333333333333334,-0.033333333,,,,,,,,,,,,,,,,,
2025-04-10 19:50:44.595000+00:00,,,,,,,,,0.01,-0.041111111,-0.012222222,,,,,,,,,,,,,,,,,
2025-04-10 19:50:45.641000+00:00,,,,,,,,,0.004444444,0.033333333,-0.028888889,,,,,,,,,,,,,,,,,
2025-04-10 19:50:46.687000+00:00,,,,,,,,,0.003333333,-0.02,-0.015555556,,,,,,,,,,,,,,,,,
2025-04-10 19:50:47.733000+00:00,,,,,,,,,-0.013333333,-0.014444444,-0.068888889,,,,,,,,,,,,,,,,,
2025-04-10 19:50:48.766000+00:00,,,,,,,,,-0.017777778,0.042222222222222223,0.14444444444444443,,,,,,,,,,,,,,,,,
2025-04-10 19:50:49.817000+00:00,,,,,,,,,0.024444444444444446,-0.016666667,-0.017777778,,,,,,,,,,,,,,,,,
2025-04-10 19:50:50.867000+00:00,,,,,,,,,-0.005555556,0.02,-0.04,,,,,,,,,,,,,,,,,
2025-04-10 19:50:51.911000+00:00,,,,,,,,,0.012222222222222223,-0.035555556,-0.02,,,,,,,,,,,,,,,,,
2025-04-10 19:50:52.957000+00:00,,,,,,,,,0.013333333333333334,0.017777777777777778,0.054444444,,,,,,,,,,,,,,,,,
2025-04-10 19:50:54.008000+00:00,,,,,,,,,-0.013333333,0.003333333,-0.03,,,,,,,,,,,,,,,,,
2025-04-10 19:50:55.042000+00:00,,,,,,,,,0.014444444444444444,-0.023333333,0.041111111,,,,,,,,,,,,,,,,,
2025-04-10 19:50:56.089000+00:00,,,,,,,,,0.007777778,0.012222222222222223,-0.043333333,,,,,,,,,,,,,,,,,
2025-04-10 19:50:57.134000+00:00,,,,,,,,,0.006666667,-0.035555556,-0.016666667,,,,,,,,,,,,,,,,,
2025-04-10 19:50:58.179000+00:00,,,,,,,,,-0.003333333,0.04,0.008888889,,,,,,,,,,,,,,,,,
2025-04-10 19:50:59.212000+00:00,,,,,,,,,-0.018888889,-0.014444444,-0.126666667,,,,,,,,,,,,,,,,,
2025-04-10 19:51:00.259000+00:00,,,,,,,,,-0.028888889,0.022222222222222223,0.005555556,,,,,,,,,,,,,,,,,
2025-04-10 19:51:01.305000+00:00,,,,,,,,,0.014444444444444444,-0.015555556,-0.057777778,,,,,,,,,,,,,,,,,
2025-04-10 19:51:02.350000+00:00,,,,,,,,,0,-0.002222222,-0.011111111,,,,,,,,,,,,,,,,,
2025-04-10 19:51:03.394000+00:00,,,,,,,,,0.015555555555555555,0.021111111111111112,-0.034444444,,,,,,,,,,,,,,,,,
2025-04-10 19:51:04.441000+00:00,,,,,,,,,0.021111111111111112,0.002222222,0.014444444444444444,,,,,,,,,,,,,,,,,
2025-04-10 19:51:05.483000+00:00,,,,,,,,,0,0.042222222222222223,0.018888889,,,,,,,,,,,,,,,,,
2025-04-10 19:51:06.521000+00:00,,,,,,,,,0.012222222222222223,-0.025555556,0.041111111,,,,,,,,,,,,,,,,,
2025-04-10 19:51:07.571000+00:00,,,,,,,,,0.014444444444444444,0.014444444444444444,-0.031111111,,,,,,,,,,,,,,,,,
2025-04-10 19:50:08.120000+00:00,,,,,,,,,,,,-0.21,0.24,,,,,,,,,,,,,,,
2025-04-10 19:50:09.169000+00:00,,,,,,,,,,,,0.09,-0.11,9.51,,,,,,,,,,,,,,
2025-04-10 19:50:10.217000+00:00,,,,,,,,,,,,-1.07,0.33,9.27,,,,,,,,,,,,,,
2025-04-10 19:50:11.261000+00:00,,,,,,,,,,,,0.23,-0.24,9.47,,,,,,,,,,,,,,
2025-04-10 19:50:12.306000+00:00,,,,,,,,,,,,-0.64,-0.54,9.35,,,,,,,,,,,,,,
2025-04-10 19:50:13.340000+00:00,,,,,,,,,,,,0.59,0.44,9.48,,,,,,,,,,,,,,
2025-04-10 19:50:14.388000+00:00,,,,,,,,,,,,-1.09,-0.24,9.39,,,,,,,,,,,,,,
2025-04-10 19:50:15.422000+00:00,,,,,,,,,,,,-0.7,0.17,9.46,,,,,,,,,,,,,,
2025-04-10 19:50:16.471000+00:00,,,,,,,,,,,,0.01,0.19,9.46,,,,,,,,,,,,,,
2025-04-10 19:50:17.515000+00:00,,,,,,,,,,,,-0.25,-0.22,9.41,,,,,,,,,,,,,,
2025-04-10 19:50:18.559000+00:00,,,,,,,,,,,,-0.6,0.24,9.37,,,,,,,,,,,,,,
2025-04-10 19:50:19.605000+00:00,,,,,,,,,,,,-0.46,0.06,9.48,,,,,,,,,,,,,,
2025-04-10 19:50:20.651000+00:00,,,,,,,,,,,,-0.82,0.46,9.38,,,,,,,,,,,,,,
2025-04-10 19:50:21.702000+00:00,,,,,,,,,,,,-0.28,0.14,9.44,,,,,,,,,,,,,,
2025-04-10 19:50:22.748000+00:00,,,,,,,,,,,,-0.78,0.04,9.44,,,,,,,,,,,,,,
2025-04-10 19:50:23.796000+00:00,,,,,,,,,,,,-0.26,-0.1,9.41,,,,,,,,,,,,,,
2025-04-10 19:50:24.834000+00:00,,,,,,,,,,,,-0.68,0,9.48,,,,,,,,,,,,,,
2025-04-10 19:50:25.878000+00:00,,,,,,,,,,,,0.82,-0.01,9.53,,,,,,,,,,,,,,
2025-04-10 19:50:26.922000+00:00,,,,,,,,,,,,-0.17,0.13,9.42,,,,,,,,,,,,,,
2025-04-10 19:50:27.967000+00:00,,,,,,,,,,,,0.34,-0.17,9.47,,,,,,,,,,,,,,
2025-04-10 19:50:29.017000+00:00,,,,,,,,,,,,-0.62,0.33,9.48,,,,,,,,,,,,,,
2025-04-10 19:50:30.064000+00:00,,,,,,,,,,,,0.11,-0.18,9.6,,,,,,,,,,,,,,
2025-04-10 19:50:31.114000+00:00,,,,,,,,,,,,-0.05,0.32,9.46,,,,,,,,,,,,,,
2025-04-10 19:50:32.152000+00:00,,,,,,,,,,,,0.08,-0.39,9.43,,,,,,,,,,,,,,
2025-04-10 19:50:33.203000+00:00,,,,,,,,,,,,-0.53,0.33,9.41,,,,,,,,,,,,,,
2025-04-10 19:50:34.249000+00:00,,,,,,,,,,,,-0.42,0.28,9.45,,,,,,,,,,,,,,
2025-04-10 19:50:35.285000+00:00,,,,,,,,,,,,-0.61,0.17,9.3,,,,,,,,,,,,,,
2025-04-10 19:50:36.320000+00:00,,,,,,,,,,,,0.07,0.44,9.52,,,,,,,,,,,,,,
2025-04-10 19:50:37.352000+00:00,,,,,,,,,,,,-0.79,-0.14,9.45,,,,,,,,,,,,,,
2025-04-10 19:50:38.385000+00:00,,,,,,,,,,,,-0.82,0.28,9.47,,,,,,,,,,,,,,
2025-04-10 19:50:39.421000+00:00,,,,,,,,,,,,-0.13,0.17,9.39,,,,,,,,,,,,,,
2025-04-10 19:50:40.457000+00:00,,,,,,,,,,,,-0.45,-0.02,9.46,,,,,,,,,,,,,,
2025-04-10 19:50:41.490000+00:00,,,,,,,,,,,,0.7,-0.1,9.41,,,,,,,,,,,,,,
2025-04-10 19:50:42.524000+00:00,,,,,,,,,,,,-1.03,0.75,9.35,,,,,,,,,,,,,,
2025-04-10 19:50:43.568000+00:00,,,,,,,,,,,,-0.5,-0.01,9.42,,,,,,,,,,,,,,
2025-04-10 19:50:44.600000+00:00,,,,,,,,,,,,-0.06,-0.42,9.37,,,,,,,,,,,,,,
2025-04-10 19:50:45.645000+00:00,,,,,,,,,,,,-0.52,0.27,9.44,,,,,,,,,,,,,,
2025-04-10 19:50:46.692000+00:00,,,,,,,,,,,,0.15,0.17,9.47,,,,,,,,,,,,,,
2025-04-10 19:50:47.738000+00:00,,,,,,,,,,,,-1.11,-0.02,9.3,,,,,,,,,,,,,,
2025-04-10 19:50:48.770000+00:00,,,,,,,,,,,,-0.63,0.03,9.43,,,,,,,,,,,,,,
2025-04-10 19:50:49.820000+00:00,,,,,,,,,,,,-0.36,0.32,9.45,,,,,,,,,,,,,,
2025-04-10 19:50:50.871000+00:00,,,,,,,,,,,,-0.21,-0.43,9.58,,,,,,,,,,,,,,
2025-04-10 19:50:51.915000+00:00,,,,,,,,,,,,-0.45,0.13,9.42,,,,,,,,,,,,,,
2025-04-10 19:50:52.962000+00:00,,,,,,,,,,,,-0.54,0.32,9.41,,,,,,,,,,,,,,
2025-04-10 19:50:54.013000+00:00,,,,,,,,,,,,-0.08,-0.2,9.33,,,,,,,,,,,,,,
2025-04-10 19:50:55.046000+00:00,,,,,,,,,,,,-0.91,-0.26,9.26,,,,,,,,,,,,,,
2025-04-10 19:50:56.093000+00:00,,,,,,,,,,,,-0.81,0.24,9.35,,,,,,,,,,,,,,
2025-04-10 19:50:57.138000+00:00,,,,,,,,,,,,-1.1,0.09,9.32,,,,,,,,,,,,,,
2025-04-10 19:50:58.184000+00:00,,,,,,,,,,,,-0.51,0.15,9.44,,,,,,,,,,,,,,
2025-04-10 19:50:59.217000+00:00,,,,,,,,,,,,-0.3,-0.25,9.47,,,,,,,,,,,,,,
2025-04-10 19:51:00.264000+00:00,,,,,,,,,,,,-1.04,0.25,9.43,,,,,,,,,,,,,,
2025-04-10 19:51:01.309000+00:00,,,,,,,,,,,,-0.15,0.2,9.52,,,,,,,,,,,,,,
2025-04-10 19:51:02.354000+00:00,,,,,,,,,,,,-1.12,0.41,9.41,,,,,,,,,,,,,,
2025-04-10 19:51:03.398000+00:00,,,,,,,,,,,,-0.65,0.36,9.35,,,,,,,,,,,,,,
2025-04-10 19:51:04.445000+00:00,,,,,,,,,,,,-0.38,0.61,9.43,,,,,,,,,,,,,,
2025-04-10 19:51:05.488000+00:00,,,,,,,,,,,,-0.79,0.51,9.38,,,,,,,,,,,,,,
2025-04-10 19:51:06.526000+00:00,,,,,,,,,,,,0.23,0.39,9.35,,,,,,,,,,,,,,
2025-04-10 19:51:07.575000+00:00,,,,,,,,,,,,-0.83,0.67,9.36,,,,,,,,,,,,,,
2025-04-10 19:50:09.174000+00:00,,,,,,,,,,,,,,,0.51,-0.22,-0.27,,,,,,,,,,,
2025-04-10 19:50:10.221000+00:00,,,,,,,,,,,,,,,-0.54,0.19,-0.35,,,,,,,,,,,
2025-04-10 19:50:11.265000+00:00,,,,,,,,,,,,,,,0.63,-0.36,-0.32,,,,,,,,,,,
2025-04-10 19:50:12.310000+00:00,,,,,,,,,,,,,,,-0.07,-0.89,-0.38,,,,,,,,,,,
2025-04-10 19:50:13.345000+00:00,,,,,,,,,,,,,,,1.04,0.3,-0.3,,,,,,,,,,,
2025-04-10 19:50:14.392000+00:00,,,,,,,,,,,,,,,-0.3,0.08,-0.36,,,,,,,,,,,
2025-04-10 19:50:15.427000+00:00,,,,,,,,,,,,,,,-0.17,0.07,-0.32,,,,,,,,,,,
2025-04-10 19:50:16.474000+00:00,,,,,,,,,,,,,,,1.03,0.14,-0.32,,,,,,,,,,,
2025-04-10 19:50:17.519000+00:00,,,,,,,,,,,,,,,0.24,-0.28,-0.37,,,,,,,,,,,
2025-04-10 19:50:18.563000+00:00,,,,,,,,,,,,,,,-0.13,0.15,-0.42,,,,,,,,,,,
2025-04-10 19:50:19.609000+00:00,,,,,,,,,,,,,,,-0.21,-0.67,-0.39,,,,,,,,,,,
2025-04-10 19:50:20.656000+00:00,,,,,,,,,,,,,,,-0.38,0.36,-0.41,,,,,,,,,,,
2025-04-10 19:50:21.707000+00:00,,,,,,,,,,,,,,,0.14,0.03,-0.35,,,,,,,,,,,
2025-04-10 19:50:22.752000+00:00,,,,,,,,,,,,,,,-0.38,-0.06,-0.35,,,,,,,,,,,
2025-04-10 19:50:23.800000+00:00,,,,,,,,,,,,,,,0.88,-0.06,-0.34,,,,,,,,,,,
2025-04-10 19:50:24.839000+00:00,,,,,,,,,,,,,,,-0.29,-0.08,-0.31,,,,,,,,,,,
2025-04-10 19:50:25.882000+00:00,,,,,,,,,,,,,,,0.93,0.12,-0.38,,,,,,,,,,,
2025-04-10 19:50:26.926000+00:00,,,,,,,,,,,,,,,-0.32,0.11,-0.29,,,,,,,,,,,
2025-04-10 19:50:27.971000+00:00,,,,,,,,,,,,,,,0.71,-0.28,-0.32,,,,,,,,,,,
2025-04-10 19:50:29.021000+00:00,,,,,,,,,,,,,,,-0.25,0.21,-0.31,,,,,,,,,,,
2025-04-10 19:50:30.068000+00:00,,,,,,,,,,,,,,,-0.01,-0.14,-0.5,,,,,,,,,,,
2025-04-10 19:50:31.118000+00:00,,,,,,,,,,,,,,,0.14,-0.14,-0.34,,,,,,,,,,,
2025-04-10 19:50:32.156000+00:00,,,,,,,,,,,,,,,0.64,-0.75,-0.24,,,,,,,,,,,
2025-04-10 19:50:33.207000+00:00,,,,,,,,,,,,,,,-0.22,-0.26,-0.39,,,,,,,,,,,
2025-04-10 19:50:34.254000+00:00,,,,,,,,,,,,,,,-0.02,0.17,-0.34,,,,,,,,,,,
2025-04-10 19:50:35.289000+00:00,,,,,,,,,,,,,,,-0.38,0.17,-0.3,,,,,,,,,,,
2025-04-10 19:50:36.324000+00:00,,,,,,,,,,,,,,,-0.52,0.25,-0.49,,,,,,,,,,,
2025-04-10 19:50:37.357000+00:00,,,,,,,,,,,,,,,-0.38,-0.27,-0.34,,,,,,,,,,,
2025-04-10 19:50:38.389000+00:00,,,,,,,,,,,,,,,-0.37,0.12,-0.31,,,,,,,,,,,
2025-04-10 19:50:39.425000+00:00,,,,,,,,,,,,,,,-0.51,-0.61,-0.39,,,,,,,,,,,
2025-04-10 19:50:40.461000+00:00,,,,,,,,,,,,,,,-0.01,-0.17,-0.32,,,,,,,,,,,
2025-04-10 19:50:41.494000+00:00,,,,,,,,,,,,,,,1.09,-0.26,-0.38,,,,,,,,,,,
2025-04-10 19:50:42.528000+00:00,,,,,,,,,,,,,,,-1.09,0.73,-0.44,,,,,,,,,,,
2025-04-10 19:50:43.572000+00:00,,,,,,,,,,,,,,,-0.08,-0.16,-0.37,,,,,,,,,,,
2025-04-10 19:50:44.605000+00:00,,,,,,,,,,,,,,,0.32,-0.54,-0.42,,,,,,,,,,,
2025-04-10 19:50:45.648000+00:00,,,,,,,,,,,,,,,0.28,0.15,-0.25,,,,,,,,,,,
2025-04-10 19:50:46.696000+00:00,,,,,,,,,,,,,,,0.48,0.05,-0.32,,,,,,,,,,,
2025-04-10 19:50:47.741000+00:00,,,,,,,,,,,,,,,-0.04,-0.14,-0.24,,,,,,,,,,,
2025-04-10 19:50:48.774000+00:00,,,,,,,,,,,,,,,-0.26,-0.09,-0.36,,,,,,,,,,,
2025-04-10 19:50:49.825000+00:00,,,,,,,,,,,,,,,0.02,0.18,-0.34,,,,,,,,,,,
2025-04-10 19:50:50.876000+00:00,,,,,,,,,,,,,,,0.24,-0.59,-0.21,,,,,,,,,,,
2025-04-10 19:50:51.921000+00:00,,,,,,,,,,,,,,,0,-0.01,-0.36,,,,,,,,,,,
2025-04-10 19:50:52.966000+00:00,,,,,,,,,,,,,,,0.57,-0.39,-0.33,,,,,,,,,,,
2025-04-10 19:50:54.018000+00:00,,,,,,,,,,,,,,,0.1,0,-0.45,,,,,,,,,,,
2025-04-10 19:50:55.050000+00:00,,,,,,,,,,,,,,,-0.51,-0.39,-0.53,,,,,,,,,,,
2025-04-10 19:50:56.097000+00:00,,,,,,,,,,,,,,,0.05,-0.19,-0.37,,,,,,,,,,,
2025-04-10 19:50:57.141000+00:00,,,,,,,,,,,,,,,-0.68,-0.03,-0.46,,,,,,,,,,,
2025-04-10 19:50:58.187000+00:00,,,,,,,,,,,,,,,0.43,-0.4,-0.35,,,,,,,,,,,
2025-04-10 19:50:59.220000+00:00,,,,,,,,,,,,,,,-0.17,-0.67,-0.4,,,,,,,,,,,
2025-04-10 19:51:00.268000+00:00,,,,,,,,,,,,,,,0.01,-0.66,-0.32,,,,,,,,,,,
2025-04-10 19:51:01.314000+00:00,,,,,,,,,,,,,,,0.23,0.04,-0.26,,,,,,,,,,,
2025-04-10 19:51:02.357000+00:00,,,,,,,,,,,,,,,-0.77,0.27,-0.38,,,,,,,,,,,
2025-04-10 19:51:03.402000+00:00,,,,,,,,,,,,,,,-0.45,-0.14,-0.45,,,,,,,,,,,
2025-04-10 19:51:04.449000+00:00,,,,,,,,,,,,,,,-0.01,0.45,-0.36,,,,,,,,,,,
2025-04-10 19:51:05.493000+00:00,,,,,,,,,,,,,,,-0.36,0.37,-0.41,,,,,,,,,,,
2025-04-10 19:51:06.533000+00:00,,,,,,,,,,,,,,,0.62,0.25,-0.44,,,,,,,,,,,
2025-04-10 19:51:07.580000+00:00,,,,,,,,,,,,,,,-0.43,0.52,-0.43,,,,,,,,,,,
2025-04-10 19:50:09.177000+00:00,,,,,,,,,,,,,,,,,,-0.41,0.11,9.79,,,,,,,,
2025-04-10 19:50:10.226000+00:00,,,,,,,,,,,,,,,,,,-0.42,0.12,9.79,,,,,,,,
2025-04-10 19:50:11.269000+00:00,,,,,,,,,,,,,,,,,,-0.39,0.11,9.79,,,,,,,,
2025-04-10 19:50:12.314000+00:00,,,,,,,,,,,,,,,,,,-0.43,0.1,9.79,,,,,,,,
2025-04-10 19:50:13.350000+00:00,,,,,,,,,,,,,,,,,,-0.44,0.13,9.79,,,,,,,,
2025-04-10 19:50:14.397000+00:00,,,,,,,,,,,,,,,,,,-0.54,0.07,9.79,,,,,,,,
2025-04-10 19:50:15.431000+00:00,,,,,,,,,,,,,,,,,,-0.53,0.1,9.79,,,,,,,,
2025-04-10 19:50:16.479000+00:00,,,,,,,,,,,,,,,,,,-0.5,0.09,9.79,,,,,,,,
2025-04-10 19:50:17.523000+00:00,,,,,,,,,,,,,,,,,,-0.5,0.06,9.79,,,,,,,,
2025-04-10 19:50:18.567000+00:00,,,,,,,,,,,,,,,,,,-0.48,0.09,9.79,,,,,,,,
2025-04-10 19:50:19.612000+00:00,,,,,,,,,,,,,,,,,,-0.48,0.07,9.79,,,,,,,,
2025-04-10 19:50:20.660000+00:00,,,,,,,,,,,,,,,,,,-0.44,0.09,9.79,,,,,,,,
2025-04-10 19:50:21.711000+00:00,,,,,,,,,,,,,,,,,,-0.42,0.11,9.79,,,,,,,,
2025-04-10 19:50:22.757000+00:00,,,,,,,,,,,,,,,,,,-0.39,0.11,9.79,,,,,,,,
2025-04-10 19:50:23.805000+00:00,,,,,,,,,,,,,,,,,,-0.35,0.1,9.79,,,,,,,,
2025-04-10 19:50:24.842000+00:00,,,,,,,,,,,,,,,,,,-0.39,0.09,9.79,,,,,,,,
2025-04-10 19:50:25.888000+00:00,,,,,,,,,,,,,,,,,,-0.36,0.1,9.79,,,,,,,,
2025-04-10 19:50:26.930000+00:00,,,,,,,,,,,,,,,,,,-0.37,0.11,9.79,,,,,,,,
2025-04-10 19:50:27.976000+00:00,,,,,,,,,,,,,,,,,,-0.36,0.11,9.79,,,,,,,,
2025-04-10 19:50:29.024000+00:00,,,,,,,,,,,,,,,,,,-0.37,0.11,9.79,,,,,,,,
2025-04-10 19:50:30.071000+00:00,,,,,,,,,,,,,,,,,,-0.35,0.12,9.79,,,,,,,,
2025-04-10 19:50:31.121000+00:00,,,,,,,,,,,,,,,,,,-0.37,0.12,9.79,,,,,,,,
2025-04-10 19:50:32.160000+00:00,,,,,,,,,,,,,,,,,,-0.4,0.11,9.79,,,,,,,,
2025-04-10 19:50:33.212000+00:00,,,,,,,,,,,,,,,,,,-0.39,0.12,9.79,,,,,,,,
2025-04-10 19:50:34.258000+00:00,,,,,,,,,,,,,,,,,,-0.4,0.11,9.79,,,,,,,,
2025-04-10 19:50:35.294000+00:00,,,,,,,,,,,,,,,,,,-0.4,0.13,9.79,,,,,,,,
2025-04-10 19:50:36.327000+00:00,,,,,,,,,,,,,,,,,,-0.39,0.14,9.79,,,,,,,,
2025-04-10 19:50:37.361000+00:00,,,,,,,,,,,,,,,,,,-0.4,0.12,9.79,,,,,,,,
2025-04-10 19:50:38.392000+00:00,,,,,,,,,,,,,,,,,,-0.45,0.15,9.79,,,,,,,,
2025-04-10 19:50:39.429000+00:00,,,,,,,,,,,,,,,,,,-0.45,0.17,9.79,,,,,,,,
2025-04-10 19:50:40.466000+00:00,,,,,,,,,,,,,,,,,,-0.44,0.15,9.79,,,,,,,,
2025-04-10 19:50:41.497000+00:00,,,,,,,,,,,,,,,,,,-0.37,0.16,9.79,,,,,,,,
2025-04-10 19:50:42.532000+00:00,,,,,,,,,,,,,,,,,,-0.41,0.15,9.79,,,,,,,,
2025-04-10 19:50:43.576000+00:00,,,,,,,,,,,,,,,,,,-0.42,0.14,9.79,,,,,,,,
2025-04-10 19:50:44.608000+00:00,,,,,,,,,,,,,,,,,,-0.39,0.12,9.79,,,,,,,,
2025-04-10 19:50:45.653000+00:00,,,,,,,,,,,,,,,,,,-0.39,0.12,9.79,,,,,,,,
2025-04-10 19:50:46.701000+00:00,,,,,,,,,,,,,,,,,,-0.33,0.11,9.8,,,,,,,,
2025-04-10 19:50:47.745000+00:00,,,,,,,,,,,,,,,,,,-0.39,0.11,9.79,,,,,,,,
2025-04-10 19:50:48.779000+00:00,,,,,,,,,,,,,,,,,,-0.36,0.13,9.79,,,,,,,,
2025-04-10 19:50:49.830000+00:00,,,,,,,,,,,,,,,,,,-0.39,0.14,9.79,,,,,,,,
2025-04-10 19:50:50.880000+00:00,,,,,,,,,,,,,,,,,,-0.45,0.15,9.79,,,,,,,,
2025-04-10 19:50:51.924000+00:00,,,,,,,,,,,,,,,,,,-0.45,0.15,9.79,,,,,,,,
2025-04-10 19:50:52.971000+00:00,,,,,,,,,,,,,,,,,,-0.44,0.14,9.79,,,,,,,,
2025-04-10 19:50:54.023000+00:00,,,,,,,,,,,,,,,,,,-0.42,0.13,9.79,,,,,,,,
2025-04-10 19:50:55.054000+00:00,,,,,,,,,,,,,,,,,,-0.4,0.13,9.79,,,,,,,,
2025-04-10 19:50:56.102000+00:00,,,,,,,,,,,,,,,,,,-0.43,0.11,9.79,,,,,,,,
2025-04-10 19:50:57.146000+00:00,,,,,,,,,,,,,,,,,,-0.42,0.12,9.79,,,,,,,,
2025-04-10 19:50:58.191000+00:00,,,,,,,,,,,,,,,,,,-0.4,0.12,9.79,,,,,,,,
2025-04-10 19:50:59.225000+00:00,,,,,,,,,,,,,,,,,,-0.42,0.1,9.79,,,,,,,,
2025-04-10 19:51:00.273000+00:00,,,,,,,,,,,,,,,,,,-0.39,0.14,9.79,,,,,,,,
2025-04-10 19:51:01.319000+00:00,,,,,,,,,,,,,,,,,,-0.39,0.15,9.79,,,,,,,,
2025-04-10 19:51:02.361000+00:00,,,,,,,,,,,,,,,,,,-0.34,0.14,9.79,,,,,,,,
2025-04-10 19:51:03.406000+00:00,,,,,,,,,,,,,,,,,,-0.39,0.15,9.79,,,,,,,,
