,rpm_value,orientation_heading,orientation_roll,orientation_pitch,temperature_value,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value
2024-11-14 18:30:51.696000+00:00,0.0,120.25,-0.125,0.938,22.0,14.562,1.25,-92.25,-0.022,-0.028,0.042,0.33,-0.13,9.39,0.35,0.03,-0.41,0.0,-0.15,9.8,1.5,0.0,0.0,0.0
2024-11-14 18:30:51.757000+00:00,0.0,120.25,-0.125,0.938,22.0,14.562,1.25,-92.25,-0.022,-0.028,0.042,0.33,-0.13,9.39,0.35,0.03,-0.41,-0.02,-0.17,9.8,1.5,0.0,0.0,0.0
2024-11-14 18:30:51.816000+00:00,0.0,120.25,-0.125,0.938,22.0,14.562,1.25,-92.25,-0.022,-0.028,0.042,0.33,-0.13,9.39,0.35,0.03,-0.41,-0.02,-0.17,9.8,1.5,0.0,0.0,0.0
2024-11-14 18:30:51.864000+00:00,0.0,120.25,-0.125,0.938,22.0,14.562,1.25,-92.25,-0.022,-0.028,0.042,0.33,-0.13,9.39,0.35,0.03,-0.41,-0.02,-0.17,9.8,1.5,0.0,0.0,0.0
2024-11-14 18:30:52.251000+00:00,0.0,120.25,-0.125,0.938,22.0,14.562,1.25,-92.25,-0.022,-0.028,0.042,0.33,-0.13,9.39,0.35,0.03,-0.41,-0.02,-0.17,9.8,1.5,-1.25,0.0,0.0
2024-11-14 18:30:52.342000+00:00,0.0,120.25,-0.125,0.938,22.0,14.562,1.25,-92.25,-0.022,-0.028,0.042,0.33,-0.13,9.39,0.35,0.03,-0.41,-0.02,-0.17,9.8,1.5925,-1.25,0.0,0.0
2024-11-14 18:30:52.346000+00:00,0.0,120.25,-0.125,0.938,22.0,14.562,1.25,-92.25,-0.022,-0.028,0.042,0.33,-0.13,9.39,0.35,0.03,-0.41,-0.02,-0.17,9.8,1.5925,-1.25,0.0,0.0
2024-11-14 18:30:52.393000+00:00,0.0,120.125,-0.188,1.0,22.0,14.562,1.25,-92.25,-0.022,-0.028,0.042,0.33,-0.13,9.39,0.35,0.03,-0.41,-0.02,-0.17,9.8,1.5925,-1.25,0.0,0.0
2024-11-14 18:30:52.447000+00:00,0.0,120.125,-0.188,1.0,22.0,14.562,1.25,-92.25,-0.022,-0.028,0.042,0.33,-0.13,9.39,0.35,0.03,-0.41,-0.02,-0.17,9.8,1.5925,-1.25,0.0,0.0
2024-11-14 18:30:52.508000+00:00,0.0,120.125,-0.188,1.0,22.0,28.75,4.75,-60.875,-0.022,-0.028,0.042,0.33,-0.13,9.39,0.35,0.03,-0.41,-0.02,-0.17,9.8,1.5925,-1.25,0.0,0.0
2024-11-14 18:30:52.570000+00:00,0.0,120.125,-0.188,1.0,22.0,28.75,4.75,-60.875,0.008,-0.017,0.046,0.33,-0.13,9.39,0.35,0.03,-0.41,-0.02,-0.17,9.8,1.5925,-1.25,0.0,0.0
2024-11-14 18:30:52.627000+00:00,0.0,120.125,-0.188,1.0,22.0,28.75,4.75,-60.875,0.008,-0.017,0.046,-0.5,0.14,9.42,0.35,0.03,-0.41,-0.02,-0.17,9.8,1.5925,-1.25,0.0,0.0
2024-11-14 18:30:52.679000+00:00,0.0,120.125,-0.188,1.0,22.0,28.75,4.75,-60.875,0.008,-0.017,0.046,-0.5,0.14,9.42,-0.46,0.32,-0.38,-0.02,-0.17,9.8,1.5925,-1.25,0.0,0.0
2024-11-14 18:30:52.733000+00:00,0.0,120.125,-0.188,1.0,22.0,28.75,4.75,-60.875,0.008,-0.017,0.046,-0.5,0.14,9.42,-0.46,0.32,-0.38,-0.04,-0.17,9.8,1.5925,-1.25,0.0,0.0
2024-11-14 18:30:52.795000+00:00,0.0,120.125,-0.188,1.0,22.0,28.75,4.75,-60.875,0.008,-0.017,0.046,-0.5,0.14,9.42,-0.46,0.32,-0.38,-0.04,-0.17,9.8,1.5925,-1.25,0.0,0.0
2024-11-14 18:30:53.091000+00:00,0.0,120.125,-0.188,1.0,22.0,28.75,4.75,-60.875,0.008,-0.017,0.046,-0.5,0.14,9.42,-0.46,0.32,-0.38,-0.04,-0.17,9.8,1.5925,-1.25,0.0,0.0
2024-11-14 18:30:53.255000+00:00,0.0,120.125,-0.188,1.0,22.0,28.75,4.75,-60.875,0.008,-0.017,0.046,-0.5,0.14,9.42,-0.46,0.32,-0.38,-0.04,-0.17,9.8,1.5925,0.0,0.0,0.0
2024-11-14 18:30:53.348000+00:00,0.0,120.25,-0.188,1.0,22.0,28.75,4.75,-60.875,0.008,-0.017,0.046,-0.5,0.14,9.42,-0.46,0.32,-0.38,-0.04,-0.17,9.8,1.5925,0.0,0.0,0.0
2024-11-14 18:30:53.352000+00:00,0.0,120.25,-0.188,1.0,22.0,28.75,4.75,-60.875,0.008,-0.017,0.046,-0.5,0.14,9.42,-0.46,0.32,-0.38,-0.04,-0.17,9.8,1.78125,0.0,0.0,0.0
2024-11-14 18:30:53.399000+00:00,0.0,120.25,-0.188,1.0,22.0,28.75,4.75,-60.875,0.008,-0.017,0.046,-0.5,0.14,9.42,-0.46,0.32,-0.38,-0.04,-0.17,9.8,1.78125,0.0,0.0,0.0
2024-11-14 18:30:53.453000+00:00,0.0,120.25,-0.188,1.0,22.0,28.75,4.75,-60.875,0.008,-0.017,0.046,-0.5,0.14,9.42,-0.46,0.32,-0.38,-0.04,-0.17,9.8,1.78125,0.0,0.0,0.0
2024-11-14 18:30:53.509000+00:00,0.0,120.25,-0.188,1.0,22.0,22.062,-6.562,-53.0,0.008,-0.017,0.046,-0.5,0.14,9.42,-0.46,0.32,-0.38,-0.04,-0.17,9.8,1.78125,0.0,0.0,0.0
2024-11-14 18:30:53.559000+00:00,0.0,120.25,-0.188,1.0,22.0,22.062,-6.562,-53.0,-0.011,-0.002,0.027,-0.5,0.14,9.42,-0.46,0.32,-0.38,-0.04,-0.17,9.8,1.78125,0.0,0.0,0.0
2024-11-14 18:30:53.610000+00:00,0.0,120.25,-0.188,1.0,22.0,22.062,-6.562,-53.0,-0.011,-0.002,0.027,0.52,-1.01,9.46,-0.46,0.32,-0.38,-0.04,-0.17,9.8,1.78125,0.0,0.0,0.0
2024-11-14 18:30:53.664000+00:00,0.0,120.25,-0.188,1.0,22.0,22.062,-6.562,-53.0,-0.011,-0.002,0.027,0.52,-1.01,9.46,0.56,-0.83,-0.33,-0.04,-0.17,9.8,1.78125,0.0,0.0,0.0
2024-11-14 18:30:53.718000+00:00,0.0,120.25,-0.188,1.0,22.0,22.062,-6.562,-53.0,-0.011,-0.002,0.027,0.52,-1.01,9.46,0.56,-0.83,-0.33,-0.03,-0.17,9.8,1.78125,0.0,0.0,0.0
2024-11-14 18:30:54.192000+00:00,0.0,120.25,-0.188,1.0,22.0,22.062,-6.562,-53.0,-0.011,-0.002,0.027,0.52,-1.01,9.46,0.56,-0.83,-0.33,-0.03,-0.17,9.8,1.78125,0.0,0.0,0.0
2024-11-14 18:30:54.283000+00:00,0.0,120.25,-0.188,1.0,22.0,22.062,-6.562,-53.0,-0.011,-0.002,0.027,0.52,-1.01,9.46,0.56,-0.83,-0.33,-0.03,-0.17,9.8,1.78125,2.5,0.0,0.0
2024-11-14 18:30:54.305000+00:00,0.0,120.25,-0.188,1.0,22.0,22.062,-6.562,-53.0,-0.011,-0.002,0.027,0.52,-1.01,9.46,0.56,-0.83,-0.33,-0.03,-0.17,9.8,1.825,2.5,0.0,0.0
2024-11-14 18:30:54.358000+00:00,0.0,120.25,-0.188,1.0,22.0,22.062,-6.562,-53.0,-0.011,-0.002,0.027,0.52,-1.01,9.46,0.56,-0.83,-0.33,-0.03,-0.17,9.8,1.825,2.5,0.0,0.0
2024-11-14 18:30:54.419000+00:00,0.0,120.062,-0.188,0.875,22.0,22.062,-6.562,-53.0,-0.011,-0.002,0.027,0.52,-1.01,9.46,0.56,-0.83,-0.33,-0.03,-0.17,9.8,1.825,2.5,0.0,0.0
2024-11-14 18:30:54.465000+00:00,0.0,120.062,-0.188,0.875,22.0,22.062,-6.562,-53.0,-0.011,-0.002,0.027,0.52,-1.01,9.46,0.56,-0.83,-0.33,-0.03,-0.17,9.8,1.825,2.5,0.0,0.0
2024-11-14 18:30:54.518000+00:00,0.0,120.062,-0.188,0.875,22.0,19.875,-10.25,-54.0,-0.011,-0.002,0.027,0.52,-1.01,9.46,0.56,-0.83,-0.33,-0.03,-0.17,9.8,1.825,2.5,0.0,0.0
2024-11-14 18:30:54.573000+00:00,0.0,120.062,-0.188,0.875,22.0,19.875,-10.25,-54.0,-0.02,-0.019,0.018,0.52,-1.01,9.46,0.56,-0.83,-0.33,-0.03,-0.17,9.8,1.825,2.5,0.0,0.0
2024-11-14 18:30:54.634000+00:00,0.0,120.062,-0.188,0.875,22.0,19.875,-10.25,-54.0,-0.02,-0.019,0.018,0.17,-0.2,9.38,0.56,-0.83,-0.33,-0.03,-0.17,9.8,1.825,2.5,0.0,0.0
2024-11-14 18:30:54.695000+00:00,0.0,120.062,-0.188,0.875,22.0,19.875,-10.25,-54.0,-0.02,-0.019,0.018,0.17,-0.2,9.38,0.21,-0.04,-0.41,-0.03,-0.17,9.8,1.825,2.5,0.0,0.0
2024-11-14 18:30:54.756000+00:00,0.0,120.062,-0.188,0.875,22.0,19.875,-10.25,-54.0,-0.02,-0.019,0.018,0.17,-0.2,9.38,0.21,-0.04,-0.41,-0.03,-0.16,9.8,1.825,2.5,0.0,0.0
2024-11-14 18:30:55.049000+00:00,0.0,120.062,-0.188,0.875,22.0,19.875,-10.25,-54.0,-0.02,-0.019,0.018,0.17,-0.2,9.38,0.21,-0.04,-0.41,-0.03,-0.16,9.8,1.825,2.5,0.0,0.0
2024-11-14 18:30:55.262000+00:00,0.0,120.062,-0.188,0.875,22.0,19.875,-10.25,-54.0,-0.02,-0.019,0.018,0.17,-0.2,9.38,0.21,-0.04,-0.41,-0.03,-0.16,9.8,1.825,2.5,0.0,0.0
2024-11-14 18:30:55.312000+00:00,0.0,120.062,-0.188,0.875,22.0,19.875,-10.25,-54.0,-0.02,-0.019,0.018,0.17,-0.2,9.38,0.21,-0.04,-0.41,-0.03,-0.16,9.8,1.79125,2.5,0.0,0.0
2024-11-14 18:30:55.317000+00:00,0.0,120.062,-0.188,0.875,22.0,19.875,-10.25,-54.0,-0.02,-0.019,0.018,0.17,-0.2,9.38,0.21,-0.04,-0.41,-0.03,-0.16,9.8,1.79125,2.5,0.0,0.0
2024-11-14 18:30:55.371000+00:00,0.0,120.062,-0.188,0.875,22.0,19.875,-10.25,-54.0,-0.02,-0.019,0.018,0.17,-0.2,9.38,0.21,-0.04,-0.41,-0.03,-0.16,9.8,1.79125,2.5,0.0,0.0
2024-11-14 18:30:55.427000+00:00,0.0,106.312,-0.312,0.0,22.0,19.875,-10.25,-54.0,-0.02,-0.019,0.018,0.17,-0.2,9.38,0.21,-0.04,-0.41,-0.03,-0.16,9.8,1.79125,2.5,0.0,0.0
2024-11-14 18:30:55.489000+00:00,0.0,106.312,-0.312,0.0,22.0,19.875,-10.25,-54.0,-0.02,-0.019,0.018,0.17,-0.2,9.38,0.21,-0.04,-0.41,-0.03,-0.16,9.8,1.79125,2.5,0.0,0.0
2024-11-14 18:30:55.550000+00:00,0.0,106.312,-0.312,0.0,22.0,-3.5,-24.562,-48.562,-0.02,-0.019,0.018,0.17,-0.2,9.38,0.21,-0.04,-0.41,-0.03,-0.16,9.8,1.79125,2.5,0.0,0.0
2024-11-14 18:30:55.612000+00:00,0.0,106.312,-0.312,0.0,22.0,-3.5,-24.562,-48.562,0.127,0.072,2.841,0.17,-0.2,9.38,0.21,-0.04,-0.41,-0.03,-0.16,9.8,1.79125,2.5,0.0,0.0
2024-11-14 18:30:55.667000+00:00,0.0,106.312,-0.312,0.0,22.0,-3.5,-24.562,-48.562,0.127,0.072,2.841,1.59,1.21,9.24,0.21,-0.04,-0.41,-0.03,-0.16,9.8,1.79125,2.5,0.0,0.0
2024-11-14 18:30:55.730000+00:00,0.0,106.312,-0.312,0.0,22.0,-3.5,-24.562,-48.562,0.127,0.072,2.841,1.59,1.21,9.24,1.66,1.2,-0.56,-0.03,-0.16,9.8,1.79125,2.5,0.0,0.0
2024-11-14 18:30:55.785000+00:00,0.0,106.312,-0.312,0.0,22.0,-3.5,-24.562,-48.562,0.127,0.072,2.841,1.59,1.21,9.24,1.66,1.2,-0.56,-0.06,0.0,9.8,1.79125,2.5,0.0,0.0
2024-11-14 18:30:56.266000+00:00,0.0,106.312,-0.312,0.0,22.0,-3.5,-24.562,-48.562,0.127,0.072,2.841,1.59,1.21,9.24,1.66,1.2,-0.56,-0.06,0.0,9.8,1.79125,-1.25,0.0,0.0
2024-11-14 18:30:56.359000+00:00,0.0,106.312,-0.312,0.0,22.0,-3.5,-24.562,-48.562,0.127,0.072,2.841,1.59,1.21,9.24,1.66,1.2,-0.56,-0.06,0.0,9.8,1.65125,-1.25,0.0,0.0
2024-11-14 18:30:56.364000+00:00,0.0,106.312,-0.312,0.0,22.0,-3.5,-24.562,-48.562,0.127,0.072,2.841,1.59,1.21,9.24,1.66,1.2,-0.56,-0.06,0.0,9.8,1.65125,-1.25,0.0,0.0
2024-11-14 18:30:56.410000+00:00,0.0,102.188,-0.625,1.188,22.0,-3.5,-24.562,-48.562,0.127,0.072,2.841,1.59,1.21,9.24,1.66,1.2,-0.56,-0.06,0.0,9.8,1.65125,-1.25,0.0,0.0
2024-11-14 18:30:56.463000+00:00,0.0,102.188,-0.625,1.188,22.0,-3.5,-24.562,-48.562,0.127,0.072,2.841,1.59,1.21,9.24,1.66,1.2,-0.56,-0.06,0.0,9.8,1.65125,-1.25,0.0,0.0
2024-11-14 18:30:56.517000+00:00,0.0,102.188,-0.625,1.188,22.0,-13.562,-18.5,-50.25,0.127,0.072,2.841,1.59,1.21,9.24,1.66,1.2,-0.56,-0.06,0.0,9.8,1.65125,-1.25,0.0,0.0
2024-11-14 18:30:56.579000+00:00,0.0,102.188,-0.625,1.188,22.0,-13.562,-18.5,-50.25,-0.046,0.021,-0.001,1.59,1.21,9.24,1.66,1.2,-0.56,-0.06,0.0,9.8,1.65125,-1.25,0.0,0.0
2024-11-14 18:30:56.640000+00:00,0.0,102.188,-0.625,1.188,22.0,-13.562,-18.5,-50.25,-0.046,0.021,-0.001,-0.03,-0.03,9.41,1.66,1.2,-0.56,-0.06,0.0,9.8,1.65125,-1.25,0.0,0.0
2024-11-14 18:30:56.701000+00:00,0.0,102.188,-0.625,1.188,22.0,-13.562,-18.5,-50.25,-0.046,0.021,-0.001,-0.03,-0.03,9.41,0.07,0.17,-0.38,-0.06,0.0,9.8,1.65125,-1.25,0.0,0.0
2024-11-14 18:30:56.760000+00:00,0.0,102.188,-0.625,1.188,22.0,-13.562,-18.5,-50.25,-0.046,0.021,-0.001,-0.03,-0.03,9.41,0.07,0.17,-0.38,-0.11,-0.2,9.8,1.65125,-1.25,0.0,0.0
2024-11-14 18:30:56.814000+00:00,0.0,102.188,-0.625,1.188,22.0,-13.562,-18.5,-50.25,-0.046,0.021,-0.001,-0.03,-0.03,9.41,0.07,0.17,-0.38,-0.11,-0.2,9.8,1.65125,-1.25,0.0,0.0
2024-11-14 18:30:57.269000+00:00,0.0,102.188,-0.625,1.188,22.0,-13.562,-18.5,-50.25,-0.046,0.021,-0.001,-0.03,-0.03,9.41,0.07,0.17,-0.38,-0.11,-0.2,9.8,1.65125,-1.25,0.0,0.0
2024-11-14 18:30:57.358000+00:00,0.0,102.188,-0.625,1.188,22.0,-13.562,-18.5,-50.25,-0.046,0.021,-0.001,-0.03,-0.03,9.41,0.07,0.17,-0.38,-0.11,-0.2,9.8,1.53375,-1.25,0.0,0.0
2024-11-14 18:30:57.362000+00:00,0.0,102.188,-0.625,1.188,22.0,-13.562,-18.5,-50.25,-0.046,0.021,-0.001,-0.03,-0.03,9.41,0.07,0.17,-0.38,-0.11,-0.2,9.8,1.53375,-1.25,0.0,0.0
2024-11-14 18:30:57.414000+00:00,0.0,102.062,-0.562,1.312,22.0,-13.562,-18.5,-50.25,-0.046,0.021,-0.001,-0.03,-0.03,9.41,0.07,0.17,-0.38,-0.11,-0.2,9.8,1.53375,-1.25,0.0,0.0
2024-11-14 18:30:57.476000+00:00,0.0,102.062,-0.562,1.312,22.0,-13.562,-18.5,-50.25,-0.046,0.021,-0.001,-0.03,-0.03,9.41,0.07,0.17,-0.38,-0.11,-0.2,9.8,1.53375,-1.25,0.0,0.0
2024-11-14 18:30:57.536000+00:00,0.0,102.062,-0.562,1.312,22.0,-23.062,-17.875,-81.188,-0.046,0.021,-0.001,-0.03,-0.03,9.41,0.07,0.17,-0.38,-0.11,-0.2,9.8,1.53375,-1.25,0.0,0.0
2024-11-14 18:30:57.598000+00:00,0.0,102.062,-0.562,1.312,22.0,-23.062,-17.875,-81.188,-0.019,-0.011,0.039,-0.03,-0.03,9.41,0.07,0.17,-0.38,-0.11,-0.2,9.8,1.53375,-1.25,0.0,0.0
