temperature_value,vibration_magnitude,temperature_warning,vibration_warning,shutdown_decision
22.0,9.365564585223893,False,True,True
22.0,9.365564585223893,False,True,True
22.0,9.365564585223893,False,True,True
22.0,9.365564585223893,False,True,True
22.0,9.365564585223893,False,True,True
22.0,9.365564585223893,False,True,True
22.0,9.365564585223893,False,True,True
22.0,9.365564585223893,False,True,True
22.0,9.365564585223893,False,True,True
22.0,9.365564585223893,False,True,True
22.0,9.365564585223893,False,True,True
22.0,9.369711841887135,False,True,True
22.0,9.369711841887135,False,True,True
22.0,9.369711841887135,False,True,True
22.0,9.369711841887135,False,True,True
22.0,9.369711841887135,False,True,True
22.0,9.369711841887135,False,True,True
22.0,9.369711841887135,False,True,True
22.0,9.369711841887135,False,True,True
22.0,9.369711841887135,False,True,True
22.0,9.369711841887135,False,True,True
22.0,9.369711841887135,False,True,True
22.0,9.508133360444626,False,True,True
22.0,9.508133360444626,False,True,True
22.0,9.508133360444626,False,True,True
22.0,9.508133360444626,False,True,True
22.0,9.508133360444626,False,True,True
22.0,9.508133360444626,False,True,True
22.0,9.508133360444626,False,True,True
22.0,9.508133360444626,False,True,True
22.0,9.508133360444626,False,True,True
22.0,9.508133360444626,False,True,True
22.0,9.508133360444626,False,True,True
22.0,9.447481145786956,False,True,True
22.0,9.447481145786956,False,True,True
22.0,9.447481145786956,False,True,True
22.0,9.447481145786956,False,True,True
22.0,9.447481145786956,False,True,True
22.0,9.447481145786956,False,True,True
22.0,9.447481145786956,False,True,True
22.0,9.447481145786956,False,True,True
22.0,9.447481145786956,False,True,True
22.0,9.447481145786956,False,True,True
22.0,9.447481145786956,False,True,True
22.0,9.488234820028433,False,True,True
22.0,9.488234820028433,False,True,True
22.0,9.488234820028433,False,True,True
22.0,9.488234820028433,False,True,True
22.0,9.488234820028433,False,True,True
22.0,9.488234820028433,False,True,True
22.0,9.488234820028433,False,True,True
22.0,9.488234820028433,False,True,True
22.0,9.488234820028433,False,True,True
22.0,9.488234820028433,False,True,True
22.0,9.488234820028433,False,True,True
22.0,9.488234820028433,False,True,True
22.0,9.331441474927654,False,True,True
22.0,9.331441474927654,False,True,True
22.0,9.331441474927654,False,True,True
22.0,9.331441474927654,False,True,True
22.0,9.331441474927654,False,True,True
22.0,9.331441474927654,False,True,True
22.0,9.331441474927654,False,True,True
22.0,9.331441474927654,False,True,True
22.0,9.331441474927654,False,True,True
22.0,9.331441474927654,False,True,True
22.0,9.331441474927654,False,True,True
22.0,9.443230379483495,False,True,True
22.0,9.443230379483495,False,True,True
22.0,9.443230379483495,False,True,True
22.0,9.443230379483495,False,True,True
22.0,9.443230379483495,False,True,True
22.0,9.443230379483495,False,True,True
22.0,9.443230379483495,False,True,True
22.0,9.443230379483495,False,True,True
22.0,9.443230379483495,False,True,True
22.0,9.443230379483495,False,True,True
22.0,9.443230379483495,False,True,True
22.0,9.443230379483495,False,True,True
22.0,9.466868542448449,False,True,True
22.0,9.466868542448449,False,True,True
22.0,9.466868542448449,False,True,True
22.0,9.466868542448449,False,True,True
22.0,9.466868542448449,False,True,True
22.0,9.466868542448449,False,True,True
22.0,9.466868542448449,False,True,True
22.0,9.466868542448449,False,True,True
22.0,9.466868542448449,False,True,True
22.0,9.466868542448449,False,True,True
22.0,9.466868542448449,False,True,True
22.0,9.369364973145192,False,True,True
22.0,9.369364973145192,False,True,True
22.0,9.369364973145192,False,True,True
22.0,9.369364973145192,False,True,True
22.0,9.369364973145192,False,True,True
22.0,9.369364973145192,False,True,True
22.0,9.369364973145192,False,True,True
22.0,9.369364973145192,False,True,True
22.0,9.369364973145192,False,True,True
22.0,9.369364973145192,False,True,True
22.0,9.369364973145192,False,True,True
22.0,9.369364973145192,False,True,True
22.0,9.42666961338945,False,True,True
22.0,9.42666961338945,False,True,True
22.0,9.42666961338945,False,True,True
22.0,9.42666961338945,False,True,True
22.0,9.42666961338945,False,True,True
22.0,9.42666961338945,False,True,True
22.0,9.42666961338945,False,True,True
22.0,9.42666961338945,False,True,True
22.0,9.42666961338945,False,True,True
22.0,9.42666961338945,False,True,True
22.0,9.42666961338945,False,True,True
22.0,9.402398630136888,False,True,True
22.0,9.402398630136888,False,True,True
22.0,9.402398630136888,False,True,True
22.0,9.402398630136888,False,True,True
22.0,9.402398630136888,False,True,True
22.0,9.402398630136888,False,True,True
22.0,9.402398630136888,False,True,True
22.0,9.402398630136888,False,True,True
22.0,9.402398630136888,False,True,True
22.0,9.402398630136888,False,True,True
22.0,9.402398630136888,False,True,True
22.0,9.43407653138345,False,True,True
22.0,9.43407653138345,False,True,True
22.0,9.43407653138345,False,True,True
22.0,9.43407653138345,False,True,True
22.0,9.43407653138345,False,True,True
22.0,9.43407653138345,False,True,True
22.0,9.43407653138345,False,True,True
22.0,9.43407653138345,False,True,True
22.0,9.43407653138345,False,True,True
22.0,9.43407653138345,False,True,True
22.0,9.360309823932111,False,True,True
22.0,9.360309823932111,False,True,True
22.0,9.360309823932111,False,True,True
22.0,9.360309823932111,False,True,True
22.0,9.360309823932111,False,True,True
22.0,9.360309823932111,False,True,True
22.0,9.360309823932111,False,True,True
22.0,9.360309823932111,False,True,True
22.0,9.360309823932111,False,True,True
22.0,9.360309823932111,False,True,True
22.0,9.360309823932111,False,True,True
22.0,9.360309823932111,False,True,True
22.0,9.478412314306654,False,True,True
22.0,9.478412314306654,False,True,True
22.0,9.478412314306654,False,True,True
22.0,9.478412314306654,False,True,True
22.0,9.478412314306654,False,True,True
22.0,9.478412314306654,False,True,True
22.0,9.478412314306654,False,True,True
22.0,9.478412314306654,False,True,True
22.0,9.478412314306654,False,True,True
22.0,9.478412314306654,False,True,True
22.0,9.478412314306654,False,True,True
22.0,9.339705562810854,False,True,True
22.0,9.339705562810854,False,True,True
22.0,9.339705562810854,False,True,True
22.0,9.339705562810854,False,True,True
22.0,9.339705562810854,False,True,True
22.0,9.339705562810854,False,True,True
22.0,9.339705562810854,False,True,True
22.0,9.339705562810854,False,True,True
22.0,9.339705562810854,False,True,True
22.0,9.339705562810854,False,True,True
22.0,9.339705562810854,False,True,True
22.0,9.413022893842339,False,True,True
22.0,9.413022893842339,False,True,True
22.0,9.413022893842339,False,True,True
22.0,9.413022893842339,False,True,True
22.0,9.413022893842339,False,True,True
22.0,9.413022893842339,False,True,True
22.0,9.413022893842339,False,True,True
22.0,9.413022893842339,False,True,True
22.0,9.413022893842339,False,True,True
22.0,9.413022893842339,False,True,True
22.0,9.413022893842339,False,True,True
22.0,9.413022893842339,False,True,True
22.0,9.413548746354904,False,True,True
22.0,9.413548746354904,False,True,True
22.0,9.413548746354904,False,True,True
22.0,9.413548746354904,False,True,True
22.0,9.413548746354904,False,True,True
22.0,9.413548746354904,False,True,True
22.0,9.413548746354904,False,True,True
22.0,9.413548746354904,False,True,True
22.0,9.413548746354904,False,True,True
22.0,9.413548746354904,False,True,True
22.0,9.413548746354904,False,True,True
22.0,9.413548746354904,False,True,True
22.0,9.398052989848482,False,True,True
22.0,9.398052989848482,False,True,True
22.0,9.398052989848482,False,True,True
22.0,9.398052989848482,False,True,True
22.0,9.398052989848482,False,True,True
22.0,9.398052989848482,False,True,True
22.0,9.398052989848482,False,True,True
22.0,9.398052989848482,False,True,True
22.0,9.398052989848482,False,True,True
22.0,9.398052989848482,False,True,True
22.0,9.398052989848482,False,True,True
22.0,9.519290939980772,False,True,True
22.0,9.519290939980772,False,True,True
22.0,9.519290939980772,False,True,True
22.0,9.519290939980772,False,True,True
22.0,9.519290939980772,False,True,True
22.0,9.519290939980772,False,True,True
22.0,9.519290939980772,False,True,True
22.0,9.519290939980772,False,True,True
22.0,9.519290939980772,False,True,True
22.0,9.519290939980772,False,True,True
22.0,9.519290939980772,False,True,True
22.0,9.434903285142886,False,True,True
22.0,9.434903285142886,False,True,True
22.0,9.434903285142886,False,True,True
22.0,9.434903285142886,False,True,True
22.0,9.434903285142886,False,True,True
22.0,9.434903285142886,False,True,True
22.0,9.434903285142886,False,True,True
22.0,9.434903285142886,False,True,True
22.0,9.434903285142886,False,True,True
22.0,9.434903285142886,False,True,True
22.0,9.434903285142886,False,True,True
22.0,9.450661352519198,False,True,True
22.0,9.450661352519198,False,True,True
22.0,9.450661352519198,False,True,True
22.0,9.450661352519198,False,True,True
22.0,9.450661352519198,False,True,True
22.0,9.450661352519198,False,True,True
22.0,9.450661352519198,False,True,True
22.0,9.450661352519198,False,True,True
22.0,9.450661352519198,False,True,True
22.0,9.450661352519198,False,True,True
22.0,9.450661352519198,False,True,True
22.0,9.440444904770114,False,True,True
22.0,9.440444904770114,False,True,True
22.0,9.440444904770114,False,True,True
22.0,9.440444904770114,False,True,True
22.0,9.440444904770114,False,True,True
22.0,9.440444904770114,False,True,True
22.0,9.440444904770114,False,True,True
22.0,9.440444904770114,False,True,True
22.0,9.440444904770114,False,True,True
22.0,9.440444904770114,False,True,True
22.0,9.404700952183434,False,True,True
22.0,9.404700952183434,False,True,True
22.0,9.404700952183434,False,True,True
22.0,9.404700952183434,False,True,True
22.0,9.404700952183434,False,True,True
22.0,9.404700952183434,False,True,True
22.0,9.404700952183434,False,True,True
22.0,9.404700952183434,False,True,True
22.0,9.404700952183434,False,True,True
22.0,9.404700952183434,False,True,True
22.0,9.404700952183434,False,True,True
22.0,9.444675748801544,False,True,True
22.0,9.444675748801544,False,True,True
22.0,9.444675748801544,False,True,True
22.0,9.444675748801544,False,True,True
22.0,9.444675748801544,False,True,True
22.0,9.444675748801544,False,True,True
22.0,9.444675748801544,False,True,True
22.0,9.444675748801544,False,True,True
22.0,9.444675748801544,False,True,True
22.0,9.444675748801544,False,True,True
22.0,9.444675748801544,False,True,True
22.0,9.484160479452042,False,True,True
22.0,9.484160479452042,False,True,True
22.0,9.484160479452042,False,True,True
22.0,9.484160479452042,False,True,True
22.0,9.484160479452042,False,True,True
22.0,9.484160479452042,False,True,True
22.0,9.484160479452042,False,True,True
22.0,9.484160479452042,False,True,True
22.0,9.484160479452042,False,True,True
22.0,9.484160479452042,False,True,True
22.0,9.484160479452042,False,True,True
22.0,9.547680346555387,False,True,True
22.0,9.547680346555387,False,True,True
22.0,9.547680346555387,False,True,True
22.0,9.547680346555387,False,True,True
22.0,9.547680346555387,False,True,True
22.0,9.547680346555387,False,True,True
22.0,9.547680346555387,False,True,True
22.0,9.547680346555387,False,True,True
22.0,9.547680346555387,False,True,True
22.0,9.547680346555387,False,True,True
22.0,9.547680346555387,False,True,True
22.0,9.422340473576616,False,True,True
22.0,9.422340473576616,False,True,True
22.0,9.422340473576616,False,True,True
22.0,9.422340473576616,False,True,True
22.0,9.422340473576616,False,True,True
22.0,9.422340473576616,False,True,True
22.0,9.422340473576616,False,True,True
22.0,9.422340473576616,False,True,True
22.0,9.422340473576616,False,True,True
22.0,9.422340473576616,False,True,True
22.0,9.422340473576616,False,True,True
22.0,9.422340473576616,False,True,True
22.0,9.422340473576616,False,True,True
22.0,9.50737082478642,False,True,True
22.0,9.50737082478642,False,True,True
22.0,9.50737082478642,False,True,True
22.0,9.50737082478642,False,True,True
22.0,9.50737082478642,False,True,True
22.0,9.50737082478642,False,True,True
22.0,9.50737082478642,False,True,True
22.0,9.50737082478642,False,True,True
22.0,9.50737082478642,False,True,True
22.0,9.50737082478642,False,True,True
22.0,9.50737082478642,False,True,True
22.0,9.412300462692423,False,True,True
22.0,9.412300462692423,False,True,True
22.0,9.412300462692423,False,True,True
22.0,9.412300462692423,False,True,True
22.0,9.412300462692423,False,True,True
22.0,9.412300462692423,False,True,True
22.0,9.412300462692423,False,True,True
22.0,9.412300462692423,False,True,True
22.0,9.412300462692423,False,True,True
22.0,9.412300462692423,False,True,True
22.0,9.412300462692423,False,True,True
22.0,9.339068476031215,False,True,True
22.0,9.339068476031215,False,True,True
22.0,9.339068476031215,False,True,True
22.0,9.339068476031215,False,True,True
22.0,9.339068476031215,False,True,True
22.0,9.339068476031215,False,True,True
22.0,9.339068476031215,False,True,True
22.0,9.339068476031215,False,True,True
22.0,9.339068476031215,False,True,True
22.0,9.339068476031215,False,True,True
22.0,9.339068476031215,False,True,True
22.0,9.339068476031215,False,True,True
22.0,9.439306118566131,False,True,True
22.0,9.439306118566131,False,True,True
22.0,9.439306118566131,False,True,True
22.0,9.439306118566131,False,True,True
22.0,9.439306118566131,False,True,True
22.0,9.439306118566131,False,True,True
22.0,9.439306118566131,False,True,True
22.0,9.439306118566131,False,True,True
22.0,9.439306118566131,False,True,True
22.0,9.439306118566131,False,True,True
22.0,9.439306118566131,False,True,True
22.0,9.439306118566131,False,True,True
22.0,9.432253177263638,False,True,True
22.0,9.432253177263638,False,True,True
22.0,9.432253177263638,False,True,True
22.0,9.432253177263638,False,True,True
22.0,9.432253177263638,False,True,True
22.0,9.432253177263638,False,True,True
22.0,9.432253177263638,False,True,True
22.0,9.432253177263638,False,True,True
22.0,9.432253177263638,False,True,True
22.0,9.432253177263638,False,True,True
22.0,9.432253177263638,False,True,True
22.0,9.432253177263638,False,True,True
22.0,9.45043385247471,False,True,True
22.0,9.45043385247471,False,True,True
22.0,9.45043385247471,False,True,True
22.0,9.45043385247471,False,True,True
22.0,9.45043385247471,False,True,True
22.0,9.45043385247471,False,True,True
22.0,9.45043385247471,False,True,True
22.0,9.45043385247471,False,True,True
22.0,9.45043385247471,False,True,True
22.0,9.45043385247471,False,True,True
22.0,9.416692625332953,False,True,True
22.0,9.416692625332953,False,True,True
22.0,9.416692625332953,False,True,True
22.0,9.416692625332953,False,True,True
22.0,9.416692625332953,False,True,True
22.0,9.416692625332953,False,True,True
22.0,9.416692625332953,False,True,True
22.0,9.416692625332953,False,True,True
22.0,9.416692625332953,False,True,True
22.0,9.416692625332953,False,True,True
22.0,9.416692625332953,False,True,True
22.0,9.44691484030633,False,True,True
22.0,9.44691484030633,False,True,True
22.0,9.44691484030633,False,True,True
22.0,9.44691484030633,False,True,True
22.0,9.44691484030633,False,True,True
22.0,9.44691484030633,False,True,True
22.0,9.44691484030633,False,True,True
22.0,9.44691484030633,False,True,True
22.0,9.44691484030633,False,True,True
22.0,9.44691484030633,False,True,True
22.0,9.44691484030633,False,True,True
22.0,9.421698360699095,False,True,True
22.0,9.421698360699095,False,True,True
22.0,9.421698360699095,False,True,True
22.0,9.421698360699095,False,True,True
22.0,9.421698360699095,False,True,True
22.0,9.421698360699095,False,True,True
22.0,9.421698360699095,False,True,True
22.0,9.421698360699095,False,True,True
22.0,9.421698360699095,False,True,True
22.0,9.421698360699095,False,True,True
22.0,9.421698360699095,False,True,True
22.0,9.421698360699095,False,True,True
22.0,9.544532466286654,False,True,True
22.0,9.544532466286654,False,True,True
22.0,9.544532466286654,False,True,True
22.0,9.544532466286654,False,True,True
22.0,9.544532466286654,False,True,True
22.0,9.544532466286654,False,True,True
22.0,9.544532466286654,False,True,True
22.0,9.544532466286654,False,True,True
22.0,9.544532466286654,False,True,True
22.0,9.544532466286654,False,True,True
22.0,9.544532466286654,False,True,True
22.0,9.544532466286654,False,True,True
22.0,9.544532466286654,False,True,True
22.0,9.416209428427132,False,True,True
22.0,9.416209428427132,False,True,True
22.0,9.416209428427132,False,True,True
22.0,9.416209428427132,False,True,True
22.0,9.416209428427132,False,True,True
22.0,9.416209428427132,False,True,True
22.0,9.416209428427132,False,True,True
22.0,9.416209428427132,False,True,True
22.0,9.416209428427132,False,True,True
22.0,9.416209428427132,False,True,True
22.0,9.366461444964154,False,True,True
22.0,9.366461444964154,False,True,True
22.0,9.366461444964154,False,True,True
22.0,9.366461444964154,False,True,True
22.0,9.366461444964154,False,True,True
22.0,9.366461444964154,False,True,True
22.0,9.366461444964154,False,True,True
22.0,9.366461444964154,False,True,True
22.0,9.366461444964154,False,True,True
22.0,9.366461444964154,False,True,True
22.0,9.366461444964154,False,True,True
22.0,9.366461444964154,False,True,True
22.0,9.48215692761937,False,True,True
22.0,9.48215692761937,False,True,True
22.0,9.48215692761937,False,True,True
22.0,9.48215692761937,False,True,True
22.0,9.48215692761937,False,True,True
22.0,9.48215692761937,False,True,True
22.0,9.48215692761937,False,True,True
22.0,9.48215692761937,False,True,True
22.0,9.48215692761937,False,True,True
22.0,9.48215692761937,False,True,True
22.0,9.48215692761937,False,True,True
22.0,9.48215692761937,False,True,True
22.0,9.446528462879895,False,True,True
22.0,9.446528462879895,False,True,True
22.0,9.446528462879895,False,True,True
22.0,9.446528462879895,False,True,True
22.0,9.446528462879895,False,True,True
22.0,9.446528462879895,False,True,True
22.0,9.446528462879895,False,True,True
22.0,9.446528462879895,False,True,True
22.0,9.446528462879895,False,True,True
22.0,9.446528462879895,False,True,True
22.0,9.446528462879895,False,True,True
22.0,9.446131483311039,False,True,True
22.0,9.446131483311039,False,True,True
22.0,9.446131483311039,False,True,True
22.0,9.446131483311039,False,True,True
22.0,9.446131483311039,False,True,True
22.0,9.446131483311039,False,True,True
22.0,9.446131483311039,False,True,True
22.0,9.446131483311039,False,True,True
22.0,9.446131483311039,False,True,True
22.0,9.446131483311039,False,True,True
22.0,9.446131483311039,False,True,True
22.0,9.385462162301865,False,True,True
22.0,9.385462162301865,False,True,True
22.0,9.385462162301865,False,True,True
22.0,9.385462162301865,False,True,True
22.0,9.385462162301865,False,True,True
22.0,9.385462162301865,False,True,True
22.0,9.385462162301865,False,True,True
22.0,9.385462162301865,False,True,True
22.0,9.385462162301865,False,True,True
22.0,9.385462162301865,False,True,True
22.0,9.385462162301865,False,True,True
22.0,9.440688534211898,False,True,True
22.0,9.440688534211898,False,True,True
22.0,9.440688534211898,False,True,True
22.0,9.440688534211898,False,True,True
22.0,9.440688534211898,False,True,True
22.0,9.440688534211898,False,True,True
22.0,9.440688534211898,False,True,True
22.0,9.440688534211898,False,True,True
22.0,9.440688534211898,False,True,True
22.0,9.440688534211898,False,True,True
22.0,9.440688534211898,False,True,True
22.0,9.545595843110057,False,True,True
22.0,9.545595843110057,False,True,True
22.0,9.545595843110057,False,True,True
22.0,9.545595843110057,False,True,True
22.0,9.545595843110057,False,True,True
22.0,9.545595843110057,False,True,True
22.0,9.545595843110057,False,True,True
22.0,9.545595843110057,False,True,True
22.0,9.545595843110057,False,True,True
22.0,9.545595843110057,False,True,True
22.0,9.545595843110057,False,True,True
22.0,9.545595843110057,False,True,True
22.0,9.463175999631414,False,True,True
22.0,9.463175999631414,False,True,True
22.0,9.463175999631414,False,True,True
22.0,9.463175999631414,False,True,True
22.0,9.463175999631414,False,True,True
22.0,9.463175999631414,False,True,True
22.0,9.463175999631414,False,True,True
22.0,9.463175999631414,False,True,True
22.0,9.463175999631414,False,True,True
22.0,9.463175999631414,False,True,True
22.0,9.463175999631414,False,True,True
22.0,9.434028831840616,False,True,True
22.0,9.434028831840616,False,True,True
22.0,9.434028831840616,False,True,True
22.0,9.434028831840616,False,True,True
22.0,9.434028831840616,False,True,True
22.0,9.434028831840616,False,True,True
22.0,9.434028831840616,False,True,True
22.0,9.434028831840616,False,True,True
22.0,9.434028831840616,False,True,True
22.0,9.434028831840616,False,True,True
22.0,9.434028831840616,False,True,True
22.0,9.489789249503911,False,True,True
22.0,9.489789249503911,False,True,True
22.0,9.489789249503911,False,True,True
22.0,9.489789249503911,False,True,True
22.0,9.489789249503911,False,True,True
22.0,9.489789249503911,False,True,True
22.0,9.489789249503911,False,True,True
22.0,9.489789249503911,False,True,True
22.0,9.489789249503911,False,True,True
22.0,9.489789249503911,False,True,True
22.0,9.489789249503911,False,True,True
22.0,9.391783643163848,False,True,True
22.0,9.391783643163848,False,True,True
22.0,9.391783643163848,False,True,True
22.0,9.391783643163848,False,True,True
22.0,9.391783643163848,False,True,True
22.0,9.391783643163848,False,True,True
22.0,9.391783643163848,False,True,True
22.0,9.391783643163848,False,True,True
22.0,9.391783643163848,False,True,True
22.0,9.391783643163848,False,True,True
22.0,9.391783643163848,False,True,True
22.0,9.476038201695896,False,True,True
22.0,9.476038201695896,False,True,True
22.0,9.476038201695896,False,True,True
22.0,9.476038201695896,False,True,True
22.0,9.476038201695896,False,True,True
22.0,9.476038201695896,False,True,True
22.0,9.476038201695896,False,True,True
22.0,9.476038201695896,False,True,True
22.0,9.476038201695896,False,True,True
22.0,9.476038201695896,False,True,True
22.0,9.476038201695896,False,True,True
22.0,9.49739964411312,False,True,True
22.0,9.49739964411312,False,True,True
22.0,9.49739964411312,False,True,True
22.0,9.49739964411312,False,True,True
22.0,9.49739964411312,False,True,True
22.0,9.49739964411312,False,True,True
22.0,9.49739964411312,False,True,True
22.0,9.49739964411312,False,True,True
22.0,9.49739964411312,False,True,True
22.0,9.49739964411312,False,True,True
22.0,9.49739964411312,False,True,True
22.0,9.378560657158431,False,True,True
22.0,9.378560657158431,False,True,True
22.0,9.378560657158431,False,True,True
22.0,9.378560657158431,False,True,True
22.0,9.378560657158431,False,True,True
22.0,9.378560657158431,False,True,True
22.0,9.378560657158431,False,True,True
22.0,9.378560657158431,False,True,True
22.0,9.378560657158431,False,True,True
22.0,9.378560657158431,False,True,True
22.0,9.378560657158431,False,True,True
22.0,9.378560657158431,False,True,True
22.0,9.385632637174757,False,True,True
22.0,9.385632637174757,False,True,True
22.0,9.385632637174757,False,True,True
22.0,9.385632637174757,False,True,True
22.0,9.385632637174757,False,True,True
22.0,9.385632637174757,False,True,True
22.0,9.385632637174757,False,True,True
22.0,9.385632637174757,False,True,True
22.0,9.385632637174757,False,True,True
22.0,9.385632637174757,False,True,True
22.0,9.385632637174757,False,True,True
22.0,9.364432711061573,False,True,True
22.0,9.364432711061573,False,True,True
22.0,9.364432711061573,False,True,True
22.0,9.364432711061573,False,True,True
22.0,9.364432711061573,False,True,True
22.0,9.364432711061573,False,True,True
22.0,9.364432711061573,False,True,True
22.0,9.364432711061573,False,True,True
22.0,9.364432711061573,False,True,True
22.0,9.364432711061573,False,True,True
22.0,9.364432711061573,False,True,True
22.0,9.407199370694768,False,True,True
22.0,9.407199370694768,False,True,True
22.0,9.407199370694768,False,True,True
22.0,9.407199370694768,False,True,True
22.0,9.407199370694768,False,True,True
22.0,9.407199370694768,False,True,True
22.0,9.407199370694768,False,True,True
22.0,9.407199370694768,False,True,True
22.0,9.407199370694768,False,True,True
22.0,9.407199370694768,False,True,True
22.0,9.407199370694768,False,True,True
22.0,9.383826511610282,False,True,True
22.0,9.383826511610282,False,True,True
22.0,9.383826511610282,False,True,True
22.0,9.383826511610282,False,True,True
22.0,9.383826511610282,False,True,True
22.0,9.383826511610282,False,True,True
22.0,9.383826511610282,False,True,True
22.0,9.383826511610282,False,True,True
22.0,9.383826511610282,False,True,True
22.0,9.383826511610282,False,True,True
22.0,9.383826511610282,False,True,True
22.0,9.383826511610282,False,True,True
22.0,9.36882596700355,False,True,True
22.0,9.36882596700355,False,True,True
22.0,9.36882596700355,False,True,True
22.0,9.36882596700355,False,True,True
22.0,9.36882596700355,False,True,True
22.0,9.36882596700355,False,True,True
22.0,9.36882596700355,False,True,True
22.0,9.36882596700355,False,True,True
22.0,9.36882596700355,False,True,True
22.0,9.36882596700355,False,True,True
22.0,9.36882596700355,False,True,True
22.0,9.470892249413463,False,True,True
22.0,9.470892249413463,False,True,True
22.0,9.470892249413463,False,True,True
22.0,9.470892249413463,False,True,True
22.0,9.470892249413463,False,True,True
22.0,9.470892249413463,False,True,True
22.0,9.470892249413463,False,True,True
22.0,9.470892249413463,False,True,True
22.0,9.470892249413463,False,True,True
22.0,9.470892249413463,False,True,True
22.0,9.470892249413463,False,True,True
22.0,9.470892249413463,False,True,True
22.0,9.370282813234613,False,True,True
22.0,9.370282813234613,False,True,True
22.0,9.370282813234613,False,True,True
22.0,9.370282813234613,False,True,True
22.0,9.370282813234613,False,True,True
22.0,9.370282813234613,False,True,True
22.0,9.370282813234613,False,True,True
22.0,9.370282813234613,False,True,True
22.0,9.370282813234613,False,True,True
22.0,9.370282813234613,False,True,True
22.0,9.370282813234613,False,True,True
22.0,9.370282813234613,False,True,True
22.0,9.388466328426597,False,True,True
22.0,9.388466328426597,False,True,True
22.0,9.388466328426597,False,True,True
22.0,9.388466328426597,False,True,True
22.0,9.388466328426597,False,True,True
22.0,9.388466328426597,False,True,True
22.0,9.388466328426597,False,True,True
22.0,9.388466328426597,False,True,True
22.0,9.388466328426597,False,True,True
22.0,9.388466328426597,False,True,True
22.0,9.388466328426597,False,True,True
22.0,9.455099153366929,False,True,True
22.0,9.455099153366929,False,True,True
22.0,9.455099153366929,False,True,True
22.0,9.455099153366929,False,True,True
22.0,9.455099153366929,False,True,True
22.0,9.455099153366929,False,True,True
22.0,9.455099153366929,False,True,True
22.0,9.455099153366929,False,True,True
22.0,9.455099153366929,False,True,True
22.0,9.455099153366929,False,True,True
22.0,9.38698034513762,False,True,True
22.0,9.38698034513762,False,True,True
22.0,9.38698034513762,False,True,True
22.0,9.38698034513762,False,True,True
22.0,9.38698034513762,False,True,True
22.0,9.38698034513762,False,True,True
22.0,9.38698034513762,False,True,True
22.0,9.38698034513762,False,True,True
22.0,9.38698034513762,False,True,True
22.0,9.38698034513762,False,True,True
22.0,9.38698034513762,False,True,True
22.0,9.345678145538718,False,True,True
22.0,9.345678145538718,False,True,True
22.0,9.345678145538718,False,True,True
22.0,9.345678145538718,False,True,True
22.0,9.345678145538718,False,True,True
22.0,9.345678145538718,False,True,True
22.0,9.345678145538718,False,True,True
22.0,9.345678145538718,False,True,True
22.0,9.345678145538718,False,True,True
22.0,9.345678145538718,False,True,True
22.0,9.345678145538718,False,True,True
22.0,9.367187411384487,False,True,True
22.0,9.367187411384487,False,True,True
22.0,9.367187411384487,False,True,True
22.0,9.367187411384487,False,True,True
22.0,9.367187411384487,False,True,True
22.0,9.367187411384487,False,True,True
22.0,9.367187411384487,False,True,True
22.0,9.367187411384487,False,True,True
22.0,9.367187411384487,False,True,True
22.0,9.367187411384487,False,True,True
22.0,9.367187411384487,False,True,True
22.0,9.356185120015528,False,True,True
22.0,9.356185120015528,False,True,True
22.0,9.356185120015528,False,True,True
22.0,9.356185120015528,False,True,True
22.0,9.356185120015528,False,True,True
22.0,9.356185120015528,False,True,True
22.0,9.356185120015528,False,True,True
22.0,9.356185120015528,False,True,True
22.0,9.356185120015528,False,True,True
22.0,9.356185120015528,False,True,True
22.0,9.356185120015528,False,True,True
22.0,9.356185120015528,False,True,True
22.0,9.422059222908759,False,True,True
22.0,9.422059222908759,False,True,True
22.0,9.422059222908759,False,True,True
22.0,9.422059222908759,False,True,True
22.0,9.422059222908759,False,True,True
22.0,9.422059222908759,False,True,True
22.0,9.422059222908759,False,True,True
22.0,9.422059222908759,False,True,True
22.0,9.422059222908759,False,True,True
22.0,9.422059222908759,False,True,True
22.0,9.422059222908759,False,True,True
22.0,9.422059222908759,False,True,True
22.0,9.422059222908759,False,True,True
22.0,9.479061134943693,False,True,True
22.0,9.479061134943693,False,True,True
22.0,9.479061134943693,False,True,True
22.0,9.479061134943693,False,True,True
22.0,9.479061134943693,False,True,True
22.0,9.479061134943693,False,True,True
22.0,9.479061134943693,False,True,True
22.0,9.479061134943693,False,True,True
22.0,9.479061134943693,False,True,True
22.0,9.479061134943693,False,True,True
22.0,9.479061134943693,False,True,True
22.0,9.456706614884487,False,True,True
22.0,9.456706614884487,False,True,True
22.0,9.456706614884487,False,True,True
22.0,9.456706614884487,False,True,True
22.0,9.456706614884487,False,True,True
22.0,9.456706614884487,False,True,True
22.0,9.456706614884487,False,True,True
22.0,9.456706614884487,False,True,True
22.0,9.456706614884487,False,True,True
22.0,9.456706614884487,False,True,True
22.0,9.456706614884487,False,True,True
22.0,9.425927010114178,False,True,True
22.0,9.425927010114178,False,True,True
22.0,9.425927010114178,False,True,True
22.0,9.425927010114178,False,True,True
22.0,9.425927010114178,False,True,True
22.0,9.425927010114178,False,True,True
22.0,9.425927010114178,False,True,True
22.0,9.425927010114178,False,True,True
