,rpm_value,orientation_heading,orientation_roll,orientation_pitch,temperature_value,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value
2024-11-13 21:02:49.083000+00:00,0.0,359.812,-1.375,-1.0,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:02:50.089000+00:00,0.0,359.812,-1.312,-1.125,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:02:51.088000+00:00,0.0,359.75,-1.312,-1.125,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:02:52.055000+00:00,0.0,359.75,-1.438,-1.062,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:02:53.024000+00:00,0.0,359.75,-1.562,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:02:54.203000+00:00,0.0,359.75,-1.562,-1.25,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:02:56.109000+00:00,0.0,359.688,-1.625,-1.25,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:02:57.077000+00:00,0.0,359.688,-1.625,-1.25,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:02:58.065000+00:00,0.0,359.75,-1.562,-1.25,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:02:59.074000+00:00,0.0,359.688,-1.625,-1.312,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:00.081000+00:00,0.0,359.625,-1.625,-1.25,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:01.020000+00:00,0.0,359.562,-1.562,-1.312,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:01.959000+00:00,0.0,359.5,-1.438,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:02.896000+00:00,0.0,359.5,-1.375,-1.062,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:03.837000+00:00,0.0,359.5,-1.562,-1.125,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:04.776000+00:00,0.0,359.5,-1.562,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:05.750000+00:00,0.0,359.562,-1.5,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:06.758000+00:00,0.0,359.562,-1.5,-1.25,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:07.768000+00:00,0.0,359.5,-1.562,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:08.734000+00:00,0.0,359.5,-1.562,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:09.687000+00:00,0.0,359.438,-1.5,-1.25,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:10.639000+00:00,0.0,359.438,-1.438,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:11.589000+00:00,0.0,359.375,-1.25,-1.062,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:12.539000+00:00,0.0,359.438,-1.188,-1.062,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:13.496000+00:00,0.0,359.375,-1.125,-0.938,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:14.504000+00:00,0.0,359.312,-1.312,-1.062,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:15.514000+00:00,0.0,359.375,-1.25,-1.125,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:16.501000+00:00,0.0,359.375,-1.375,-1.25,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:17.462000+00:00,0.0,359.312,-1.312,-1.125,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:18.423000+00:00,0.0,359.25,-1.438,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:19.384000+00:00,0.0,359.25,-1.375,-1.125,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:20.345000+00:00,0.0,359.25,-1.5,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:21.308000+00:00,0.0,359.25,-1.625,-1.25,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:22.289000+00:00,0.0,359.188,-1.688,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:23.299000+00:00,0.0,359.125,-1.625,-1.25,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:24.298000+00:00,0.0,359.062,-1.625,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:25.496000+00:00,0.0,359.0,-1.5,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:27.420000+00:00,0.0,359.062,-1.562,-1.25,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:28.393000+00:00,0.0,359.0,-1.562,-1.25,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:29.364000+00:00,0.0,358.938,-1.625,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:30.335000+00:00,0.0,358.938,-1.562,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:31.335000+00:00,0.0,358.875,-1.625,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:32.345000+00:00,0.0,358.812,-1.5,-1.062,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:33.347000+00:00,0.0,358.875,-1.5,-1.0,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:34.275000+00:00,0.0,358.812,-1.562,-1.062,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:35.196000+00:00,0.0,358.812,-1.562,-1.0,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:36.123000+00:00,0.0,358.75,-1.5,-0.938,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:37.049000+00:00,0.0,358.812,-1.438,-1.0,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:38+00:00,0.0,358.75,-1.5,-1.125,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:39.010000+00:00,0.0,358.688,-1.562,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:40.021000+00:00,0.0,358.688,-1.5,-1.125,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:41.029000+00:00,0.0,358.688,-1.312,-1.062,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:41.983000+00:00,0.0,358.688,-1.438,-1.125,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:42.924000+00:00,0.0,358.562,-1.438,-1.125,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:43.865000+00:00,0.0,358.625,-1.438,-1.125,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:44.803000+00:00,0.0,358.562,-1.562,-1.125,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:45.746000+00:00,0.0,358.562,-1.562,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:46.753000+00:00,0.0,358.562,-1.562,-1.125,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:47.763000+00:00,0.0,358.562,-1.562,-1.125,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:48.774000+00:00,0.0,358.562,-1.562,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:49.756000+00:00,0.0,358.5,-1.5,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:50.713000+00:00,0.0,358.5,-1.5,-1.125,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:51.667000+00:00,0.0,358.438,-1.562,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:52.623000+00:00,0.0,358.438,-1.562,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:53.578000+00:00,0.0,358.438,-1.562,-1.25,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:54.551000+00:00,0.0,358.438,-1.625,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:55.561000+00:00,0.0,358.375,-1.625,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:57.731000+00:00,0.0,358.375,-1.625,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:58.717000+00:00,0.0,358.375,-1.688,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:03:59.657000+00:00,0.0,358.375,-1.562,-1.125,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:04:00.595000+00:00,0.0,358.375,-1.562,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:04:01.533000+00:00,0.0,358.375,-1.625,-1.25,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:04:02.471000+00:00,0.0,358.375,-1.438,-1.125,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:10:56.171000+00:00,0.0,356.625,-1.5,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:10:56.230000+00:00,0.0,356.625,-1.5,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:10:56.234000+00:00,0.0,356.625,-1.5,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:10:56.287000+00:00,0.0,356.625,-1.5,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:10:56.340000+00:00,0.0,356.625,-1.5,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:10:56.399000+00:00,0.0,356.625,-1.5,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:10:56.461000+00:00,0.0,356.625,-1.5,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:10:57.180000+00:00,0.0,356.625,-1.438,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:10:57.278000+00:00,0.0,356.625,-1.438,-1.188,23.0,-24.062,-4.25,-56.688,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:10:57.289000+00:00,0.0,356.625,-1.438,-1.188,23.0,-24.375,-3.875,-55.75,0.0,-0.009,-0.007,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:10:57.347000+00:00,0.0,356.625,-1.438,-1.188,23.0,-24.375,-3.875,-55.75,-0.002,-0.01,0.01,-0.15,0.0,9.42,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:10:57.399000+00:00,0.0,356.625,-1.438,-1.188,23.0,-24.375,-3.875,-55.75,-0.002,-0.01,0.01,-0.47,0.33,9.45,0.08,-0.17,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:10:57.462000+00:00,0.0,356.625,-1.438,-1.188,23.0,-24.375,-3.875,-55.75,-0.002,-0.01,0.01,-0.47,0.33,9.45,-0.22,0.13,-0.34,-0.25,0.21,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:10:57.525000+00:00,0.0,356.625,-1.438,-1.188,23.0,-24.375,-3.875,-55.75,-0.002,-0.01,0.01,-0.47,0.33,9.45,-0.22,0.13,-0.34,-0.25,0.2,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:10:58.189000+00:00,0.0,356.562,-1.438,-1.125,23.0,-24.375,-3.875,-55.75,-0.002,-0.01,0.01,-0.47,0.33,9.45,-0.22,0.13,-0.34,-0.25,0.2,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:10:58.279000+00:00,0.0,356.562,-1.438,-1.125,23.0,-24.375,-3.875,-55.75,-0.002,-0.01,0.01,-0.47,0.33,9.45,-0.22,0.13,-0.34,-0.25,0.2,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:10:58.282000+00:00,0.0,356.562,-1.438,-1.125,23.0,-24.5,-4.188,-55.0,-0.002,-0.01,0.01,-0.47,0.33,9.45,-0.22,0.13,-0.34,-0.25,0.2,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:10:58.333000+00:00,0.0,356.562,-1.438,-1.125,23.0,-24.5,-4.188,-55.0,-0.019,-0.002,0.018,-0.47,0.33,9.45,-0.22,0.13,-0.34,-0.25,0.2,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:10:58.385000+00:00,0.0,356.562,-1.438,-1.125,23.0,-24.5,-4.188,-55.0,-0.019,-0.002,0.018,-0.22,0.17,9.39,-0.22,0.13,-0.34,-0.25,0.2,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:10:58.437000+00:00,0.0,356.562,-1.438,-1.125,23.0,-24.5,-4.188,-55.0,-0.019,-0.002,0.018,-0.22,0.17,9.39,0.03,-0.02,-0.41,-0.25,0.2,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:10:58.489000+00:00,0.0,356.562,-1.438,-1.125,23.0,-24.5,-4.188,-55.0,-0.019,-0.002,0.018,-0.22,0.17,9.39,0.03,-0.02,-0.41,-0.25,0.19,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:10:59.199000+00:00,0.0,356.562,-1.375,-1.125,23.0,-24.5,-4.188,-55.0,-0.019,-0.002,0.018,-0.22,0.17,9.39,0.03,-0.02,-0.41,-0.25,0.19,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:10:59.263000+00:00,0.0,356.562,-1.375,-1.125,23.0,-24.5,-4.188,-55.0,-0.019,-0.002,0.018,-0.22,0.17,9.39,0.03,-0.02,-0.41,-0.25,0.19,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:10:59.319000+00:00,0.0,356.562,-1.375,-1.125,23.0,-25.562,-3.75,-55.75,-0.019,-0.002,0.018,-0.22,0.17,9.39,0.03,-0.02,-0.41,-0.25,0.19,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:10:59.372000+00:00,0.0,356.562,-1.375,-1.125,23.0,-25.562,-3.75,-55.75,-0.003,-0.007,0.019,-0.22,0.17,9.39,0.03,-0.02,-0.41,-0.25,0.19,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:10:59.424000+00:00,0.0,356.562,-1.375,-1.125,23.0,-25.562,-3.75,-55.75,-0.003,-0.007,0.019,0.0,0.16,9.4,0.03,-0.02,-0.41,-0.25,0.19,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:10:59.476000+00:00,0.0,356.562,-1.375,-1.125,23.0,-25.562,-3.75,-55.75,-0.003,-0.007,0.019,0.0,0.16,9.4,0.24,-0.03,-0.39,-0.25,0.19,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:10:59.538000+00:00,0.0,356.562,-1.375,-1.125,23.0,-25.562,-3.75,-55.75,-0.003,-0.007,0.019,0.0,0.16,9.4,0.24,-0.03,-0.39,-0.23,0.19,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:11:00.210000+00:00,0.0,356.562,-1.438,-1.188,23.0,-25.562,-3.75,-55.75,-0.003,-0.007,0.019,0.0,0.16,9.4,0.24,-0.03,-0.39,-0.23,0.19,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:11:00.263000+00:00,0.0,356.562,-1.438,-1.188,23.0,-25.562,-3.75,-55.75,-0.003,-0.007,0.019,0.0,0.16,9.4,0.24,-0.03,-0.39,-0.23,0.19,9.8,0.11750000000000001,1.25,0.0,0.0
2024-11-13 21:11:00.314000+00:00,0.0,356.562,-1.438,-1.188,23.0,-24.5,-4.188,-56.188,-0.003,-0.007,0.019,0.0,0.16,9.4,0.24,-0.03,-0.39,-0.23,0.19,9.8,0.11750000000000001,1.25,0.0,0.0
