,rpm_value,orientation_heading,orientation_roll,orientation_pitch,temperature_value,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value
2024-11-14 18:52:50.360000+00:00,55.034993079293955,353.438,-0.625,1.375,22.0,14.688,-16.562,-50.688,0.016,-0.012,0.049,-0.23,0.0,9.47,-0.29,-0.14,-0.35,-0.07,-0.22,9.8,1.63875,-1.25,0.0,0.0
2024-11-14 18:52:50.410000+00:00,55.034993079293955,353.438,-0.625,1.375,22.0,14.688,-16.562,-50.688,0.016,-0.012,0.049,-0.23,0.0,9.47,-0.12,0.24,-0.33,-0.07,-0.22,9.8,1.63875,-1.25,0.0,0.0
2024-11-14 18:52:50.466000+00:00,55.034993079293955,353.438,-0.625,1.375,22.0,14.688,-16.562,-50.688,0.016,-0.012,0.049,-0.23,0.0,9.47,-0.12,0.24,-0.33,-0.11,-0.24,9.8,1.63875,-1.25,0.0,0.0
2024-11-14 18:52:50.513000+00:00,55.034993079293955,353.438,-0.625,1.375,22.0,14.688,-16.562,-50.688,0.016,-0.012,0.049,-0.23,0.0,9.47,-0.12,0.24,-0.33,-0.11,-0.24,9.8,1.63875,1.25,0.0,0.0
2024-11-14 18:52:50.563000+00:00,55.034993079293955,353.438,-0.625,1.375,22.0,14.688,-16.562,-50.688,0.016,-0.012,0.049,-0.23,0.0,9.47,-0.12,0.24,-0.33,-0.11,-0.24,9.8,1.5987500000000001,1.25,0.0,0.0
2024-11-14 18:52:50.614000+00:00,55.034993079293955,353.438,-0.625,1.375,22.0,14.688,-16.562,-50.688,0.016,-0.012,0.049,-0.23,0.0,9.47,-0.12,0.24,-0.33,-0.11,-0.24,9.8,1.5987500000000001,1.25,0.0,0.0
2024-11-14 18:52:50.665000+00:00,55.03509163966985,353.438,-0.625,1.375,22.0,14.688,-16.562,-50.688,0.016,-0.012,0.049,-0.23,0.0,9.47,-0.12,0.24,-0.33,-0.11,-0.24,9.8,1.5987500000000001,1.25,0.0,0.0
2024-11-14 18:52:50.715000+00:00,55.03519020004576,353.438,-0.625,1.375,22.0,14.688,-16.562,-50.688,0.016,-0.012,0.049,-0.23,0.0,9.47,-0.12,0.24,-0.33,-0.11,-0.24,9.8,1.5987500000000001,1.25,0.0,0.0
2024-11-14 18:52:51.154000+00:00,55.03519020004576,353.25,-0.688,1.312,22.0,14.688,-16.562,-50.688,0.016,-0.012,0.049,-0.23,0.0,9.47,-0.12,0.24,-0.33,-0.11,-0.24,9.8,1.5987500000000001,1.25,0.0,0.0
2024-11-14 18:52:51.215000+00:00,55.03519020004576,353.25,-0.688,1.312,22.0,14.688,-16.562,-50.688,0.016,-0.012,0.049,-0.23,0.0,9.47,-0.12,0.24,-0.33,-0.11,-0.24,9.8,1.5987500000000001,1.25,0.0,0.0
2024-11-14 18:52:51.270000+00:00,55.03519020004576,353.25,-0.688,1.312,22.0,11.375,-21.0,-51.375,0.016,-0.012,0.049,-0.23,0.0,9.47,-0.12,0.24,-0.33,-0.11,-0.24,9.8,1.5987500000000001,1.25,0.0,0.0
2024-11-14 18:52:51.321000+00:00,55.03519020004576,353.25,-0.688,1.312,22.0,11.375,-21.0,-51.375,0.027,-0.034,0.03,-0.23,0.0,9.47,-0.12,0.24,-0.33,-0.11,-0.24,9.8,1.5987500000000001,1.25,0.0,0.0
2024-11-14 18:52:51.372000+00:00,55.03519020004576,353.25,-0.688,1.312,22.0,11.375,-21.0,-51.375,0.027,-0.034,0.03,-0.27,-0.18,9.45,-0.12,0.24,-0.33,-0.11,-0.24,9.8,1.5987500000000001,1.25,0.0,0.0
2024-11-14 18:52:51.438000+00:00,55.03519020004576,353.25,-0.688,1.312,22.0,11.375,-21.0,-51.375,0.027,-0.034,0.03,-0.27,-0.18,9.45,-0.1,0.39,-0.26,-0.11,-0.24,9.8,1.5987500000000001,1.25,0.0,0.0
2024-11-14 18:52:51.484000+00:00,55.03519020004576,353.25,-0.688,1.312,22.0,11.375,-21.0,-51.375,0.027,-0.034,0.03,-0.27,-0.18,9.45,-0.1,0.39,-0.26,-0.12,-0.22,9.8,1.5987500000000001,1.25,0.0,0.0
2024-11-14 18:52:51.537000+00:00,55.03519020004576,353.25,-0.688,1.312,22.0,11.375,-21.0,-51.375,0.027,-0.034,0.03,-0.27,-0.18,9.45,-0.1,0.39,-0.26,-0.12,-0.22,9.8,1.5987500000000001,0.0,0.0,0.0
2024-11-14 18:52:51.602000+00:00,55.03519020004576,353.25,-0.688,1.312,22.0,11.375,-21.0,-51.375,0.027,-0.034,0.03,-0.27,-0.18,9.45,-0.1,0.39,-0.26,-0.12,-0.22,9.8,1.64125,0.0,0.0,0.0
2024-11-14 18:52:51.659000+00:00,55.03519020004576,353.25,-0.688,1.312,22.0,11.375,-21.0,-51.375,0.027,-0.034,0.03,-0.27,-0.18,9.45,-0.1,0.39,-0.26,-0.12,-0.22,9.8,1.64125,0.0,0.0,0.0
2024-11-14 18:52:51.732000+00:00,55.26236179854658,353.25,-0.688,1.312,22.0,11.375,-21.0,-51.375,0.027,-0.034,0.03,-0.27,-0.18,9.45,-0.1,0.39,-0.26,-0.12,-0.22,9.8,1.64125,0.0,0.0,0.0
2024-11-14 18:52:51.789000+00:00,55.26236179854658,353.25,-0.688,1.312,22.0,11.375,-21.0,-51.375,0.027,-0.034,0.03,-0.27,-0.18,9.45,-0.1,0.39,-0.26,-0.12,-0.22,9.8,1.64125,0.0,0.0,0.0
2024-11-14 18:52:52.162000+00:00,55.26236179854658,353.188,-0.438,1.375,22.0,11.375,-21.0,-51.375,0.027,-0.034,0.03,-0.27,-0.18,9.45,-0.1,0.39,-0.26,-0.12,-0.22,9.8,1.64125,0.0,0.0,0.0
2024-11-14 18:52:52.229000+00:00,55.26236179854658,353.188,-0.438,1.375,22.0,11.375,-21.0,-51.375,0.027,-0.034,0.03,-0.27,-0.18,9.45,-0.1,0.39,-0.26,-0.12,-0.22,9.8,1.64125,0.0,0.0,0.0
2024-11-14 18:52:52.282000+00:00,55.26236179854658,353.188,-0.438,1.375,22.0,-0.75,-20.562,-49.375,0.027,-0.034,0.03,-0.27,-0.18,9.45,-0.1,0.39,-0.26,-0.12,-0.22,9.8,1.64125,0.0,0.0,0.0
2024-11-14 18:52:52.335000+00:00,55.26236179854658,353.188,-0.438,1.375,22.0,-0.75,-20.562,-49.375,0.021,0.029,0.058,-0.27,-0.18,9.45,-0.1,0.39,-0.26,-0.12,-0.22,9.8,1.64125,0.0,0.0,0.0
2024-11-14 18:52:52.385000+00:00,55.26236179854658,353.188,-0.438,1.375,22.0,-0.75,-20.562,-49.375,0.021,0.029,0.058,0.36,0.49,9.5,-0.1,0.39,-0.26,-0.12,-0.22,9.8,1.64125,0.0,0.0,0.0
2024-11-14 18:52:52.447000+00:00,55.26236179854658,353.188,-0.438,1.375,22.0,-0.75,-20.562,-49.375,0.021,0.029,0.058,0.36,0.49,9.5,-0.23,0.8,-0.42,-0.12,-0.22,9.8,1.64125,0.0,0.0,0.0
2024-11-14 18:52:52.513000+00:00,55.26236179854658,353.188,-0.438,1.375,22.0,-0.75,-20.562,-49.375,0.021,0.029,0.058,0.36,0.49,9.5,-0.23,0.8,-0.42,-0.08,-0.23,9.8,1.64125,0.0,0.0,0.0
2024-11-14 18:52:52.576000+00:00,55.26236179854658,353.188,-0.438,1.375,22.0,-0.75,-20.562,-49.375,0.021,0.029,0.058,0.36,0.49,9.5,-0.23,0.8,-0.42,-0.08,-0.23,9.8,1.64125,0.0,0.0,0.0
2024-11-14 18:52:52.632000+00:00,55.26236179854658,353.188,-0.438,1.375,22.0,-0.75,-20.562,-49.375,0.021,0.029,0.058,0.36,0.49,9.5,-0.23,0.8,-0.42,-0.08,-0.23,9.8,1.675,0.0,0.0,0.0
2024-11-14 18:52:52.683000+00:00,55.26236179854658,353.188,-0.438,1.375,22.0,-0.75,-20.562,-49.375,0.021,0.029,0.058,0.36,0.49,9.5,-0.23,0.8,-0.42,-0.08,-0.23,9.8,1.675,0.0,0.0,0.0
2024-11-14 18:52:52.932000+00:00,55.454500109669425,353.188,-0.438,1.375,22.0,-0.75,-20.562,-49.375,0.021,0.029,0.058,0.36,0.49,9.5,-0.23,0.8,-0.42,-0.08,-0.23,9.8,1.675,0.0,0.0,0.0
2024-11-14 18:52:53.172000+00:00,55.454500109669425,353.25,-0.5,1.375,22.0,-0.75,-20.562,-49.375,0.021,0.029,0.058,0.36,0.49,9.5,-0.23,0.8,-0.42,-0.08,-0.23,9.8,1.675,0.0,0.0,0.0
2024-11-14 18:52:53.235000+00:00,55.454500109669425,353.25,-0.5,1.375,22.0,-0.75,-20.562,-49.375,0.021,0.029,0.058,0.36,0.49,9.5,-0.23,0.8,-0.42,-0.08,-0.23,9.8,1.675,0.0,0.0,0.0
2024-11-14 18:52:53.285000+00:00,55.454500109669425,353.25,-0.5,1.375,22.0,-5.188,-33.75,-66.5,0.021,0.029,0.058,0.36,0.49,9.5,-0.23,0.8,-0.42,-0.08,-0.23,9.8,1.675,0.0,0.0,0.0
2024-11-14 18:52:53.337000+00:00,55.454500109669425,353.25,-0.5,1.375,22.0,-5.188,-33.75,-66.5,-0.018,0.001,-0.052,0.36,0.49,9.5,-0.23,0.8,-0.42,-0.08,-0.23,9.8,1.675,0.0,0.0,0.0
2024-11-14 18:52:53.388000+00:00,55.454500109669425,353.25,-0.5,1.375,22.0,-5.188,-33.75,-66.5,-0.018,0.001,-0.052,-0.4,-0.12,9.36,-0.23,0.8,-0.42,-0.08,-0.23,9.8,1.675,0.0,0.0,0.0
2024-11-14 18:52:53.439000+00:00,55.454500109669425,353.25,-0.5,1.375,22.0,-5.188,-33.75,-66.5,-0.018,0.001,-0.052,-0.4,-0.12,9.36,-0.04,0.03,-0.37,-0.08,-0.23,9.8,1.675,0.0,0.0,0.0
2024-11-14 18:52:53.490000+00:00,55.454500109669425,353.25,-0.5,1.375,22.0,-5.188,-33.75,-66.5,-0.018,0.001,-0.052,-0.4,-0.12,9.36,-0.04,0.03,-0.37,-0.09,-0.24,9.8,1.675,0.0,0.0,0.0
2024-11-14 18:52:53.548000+00:00,55.454500109669425,353.25,-0.5,1.375,22.0,-5.188,-33.75,-66.5,-0.018,0.001,-0.052,-0.4,-0.12,9.36,-0.04,0.03,-0.37,-0.09,-0.24,9.8,1.675,1.25,0.0,0.0
2024-11-14 18:52:53.606000+00:00,55.454500109669425,353.25,-0.5,1.375,22.0,-5.188,-33.75,-66.5,-0.018,0.001,-0.052,-0.4,-0.12,9.36,-0.04,0.03,-0.37,-0.09,-0.24,9.8,1.605,1.25,0.0,0.0
2024-11-14 18:52:53.657000+00:00,55.454500109669425,353.25,-0.5,1.375,22.0,-5.188,-33.75,-66.5,-0.018,0.001,-0.052,-0.4,-0.12,9.36,-0.04,0.03,-0.37,-0.09,-0.24,9.8,1.605,1.25,0.0,0.0
2024-11-14 18:52:54.033000+00:00,55.68157493267612,353.25,-0.5,1.375,22.0,-5.188,-33.75,-66.5,-0.018,0.001,-0.052,-0.4,-0.12,9.36,-0.04,0.03,-0.37,-0.09,-0.24,9.8,1.605,1.25,0.0,0.0
2024-11-14 18:52:54.133000+00:00,55.6818440270039,353.25,-0.5,1.375,22.0,-5.188,-33.75,-66.5,-0.018,0.001,-0.052,-0.4,-0.12,9.36,-0.04,0.03,-0.37,-0.09,-0.24,9.8,1.605,1.25,0.0,0.0
2024-11-14 18:52:54.186000+00:00,55.6818440270039,353.125,-0.625,1.438,22.0,-5.188,-33.75,-66.5,-0.018,0.001,-0.052,-0.4,-0.12,9.36,-0.04,0.03,-0.37,-0.09,-0.24,9.8,1.605,1.25,0.0,0.0
2024-11-14 18:52:54.239000+00:00,55.6818440270039,353.125,-0.625,1.438,22.0,-5.188,-33.75,-66.5,-0.018,0.001,-0.052,-0.4,-0.12,9.36,-0.04,0.03,-0.37,-0.09,-0.24,9.8,1.605,1.25,0.0,0.0
2024-11-14 18:52:54.293000+00:00,55.6818440270039,353.125,-0.625,1.438,22.0,-10.0,-15.562,-88.875,-0.018,0.001,-0.052,-0.4,-0.12,9.36,-0.04,0.03,-0.37,-0.09,-0.24,9.8,1.605,1.25,0.0,0.0
2024-11-14 18:52:54.355000+00:00,55.6818440270039,353.125,-0.625,1.438,22.0,-10.0,-15.562,-88.875,-0.017,0.024,-0.067,-0.4,-0.12,9.36,-0.04,0.03,-0.37,-0.09,-0.24,9.8,1.605,1.25,0.0,0.0
2024-11-14 18:52:54.417000+00:00,55.6818440270039,353.125,-0.625,1.438,22.0,-10.0,-15.562,-88.875,-0.017,0.024,-0.067,-0.53,-0.5,9.45,-0.04,0.03,-0.37,-0.09,-0.24,9.8,1.605,1.25,0.0,0.0
2024-11-14 18:52:54.472000+00:00,55.6818440270039,353.125,-0.625,1.438,22.0,-10.0,-15.562,-88.875,-0.017,0.024,-0.067,-0.53,-0.5,9.45,-0.64,-0.16,-0.31,-0.09,-0.24,9.8,1.605,1.25,0.0,0.0
2024-11-14 18:52:54.522000+00:00,55.6818440270039,353.125,-0.625,1.438,22.0,-10.0,-15.562,-88.875,-0.017,0.024,-0.067,-0.53,-0.5,9.45,-0.64,-0.16,-0.31,-0.11,-0.25,9.8,1.605,1.25,0.0,0.0
2024-11-14 18:52:54.574000+00:00,55.6818440270039,353.125,-0.625,1.438,22.0,-10.0,-15.562,-88.875,-0.017,0.024,-0.067,-0.53,-0.5,9.45,-0.64,-0.16,-0.31,-0.11,-0.25,9.8,1.605,-2.5,0.0,0.0
2024-11-14 18:52:54.626000+00:00,55.6818440270039,353.125,-0.625,1.438,22.0,-10.0,-15.562,-88.875,-0.017,0.024,-0.067,-0.53,-0.5,9.45,-0.64,-0.16,-0.31,-0.11,-0.25,9.8,1.6075,-2.5,0.0,0.0
2024-11-14 18:52:54.682000+00:00,55.6818440270039,353.125,-0.625,1.438,22.0,-10.0,-15.562,-88.875,-0.017,0.024,-0.067,-0.53,-0.5,9.45,-0.64,-0.16,-0.31,-0.11,-0.25,9.8,1.6075,-2.5,0.0,0.0
2024-11-14 18:52:55.193000+00:00,55.6818440270039,353.125,-0.438,1.688,22.0,-10.0,-15.562,-88.875,-0.017,0.024,-0.067,-0.53,-0.5,9.45,-0.64,-0.16,-0.31,-0.11,-0.25,9.8,1.6075,-2.5,0.0,0.0
2024-11-14 18:52:55.244000+00:00,55.6818440270039,353.125,-0.438,1.688,22.0,-10.0,-15.562,-88.875,-0.017,0.024,-0.067,-0.53,-0.5,9.45,-0.64,-0.16,-0.31,-0.11,-0.25,9.8,1.6075,-2.5,0.0,0.0
2024-11-14 18:52:55.291000+00:00,55.6818440270039,353.125,-0.438,1.688,22.0,5.688,5.875,-70.562,-0.017,0.024,-0.067,-0.53,-0.5,9.45,-0.64,-0.16,-0.31,-0.11,-0.25,9.8,1.6075,-2.5,0.0,0.0
2024-11-14 18:52:55.343000+00:00,55.6818440270039,353.125,-0.438,1.688,22.0,5.688,5.875,-70.562,-0.029,-0.034,-0.023,-0.53,-0.5,9.45,-0.64,-0.16,-0.31,-0.11,-0.25,9.8,1.6075,-2.5,0.0,0.0
2024-11-14 18:52:55.394000+00:00,55.6818440270039,353.125,-0.438,1.688,22.0,5.688,5.875,-70.562,-0.029,-0.034,-0.023,-0.3,-0.55,9.45,-0.64,-0.16,-0.31,-0.11,-0.25,9.8,1.6075,-2.5,0.0,0.0
2024-11-14 18:52:55.445000+00:00,55.6818440270039,353.125,-0.438,1.688,22.0,5.688,5.875,-70.562,-0.029,-0.034,-0.023,-0.3,-0.55,9.45,-0.22,-0.26,-0.34,-0.11,-0.25,9.8,1.6075,-2.5,0.0,0.0
2024-11-14 18:52:55.496000+00:00,55.6818440270039,353.125,-0.438,1.688,22.0,5.688,5.875,-70.562,-0.029,-0.034,-0.023,-0.3,-0.55,9.45,-0.22,-0.26,-0.34,-0.07,-0.28,9.8,1.6075,-2.5,0.0,0.0
2024-11-14 18:52:55.545000+00:00,55.682250639609364,353.125,-0.438,1.688,22.0,5.688,5.875,-70.562,-0.029,-0.034,-0.023,-0.3,-0.55,9.45,-0.22,-0.26,-0.34,-0.07,-0.28,9.8,1.6075,-2.5,0.0,0.0
2024-11-14 18:52:55.614000+00:00,55.40982664400472,353.125,-0.438,1.688,22.0,5.688,5.875,-70.562,-0.029,-0.034,-0.023,-0.3,-0.55,9.45,-0.22,-0.26,-0.34,-0.07,-0.28,9.8,1.6075,-2.5,0.0,0.0
2024-11-14 18:52:55.669000+00:00,55.40982664400472,353.125,-0.438,1.688,22.0,5.688,5.875,-70.562,-0.029,-0.034,-0.023,-0.3,-0.55,9.45,-0.22,-0.26,-0.34,-0.07,-0.28,9.8,1.6075,0.0,0.0,0.0
2024-11-14 18:52:55.720000+00:00,55.40982664400472,353.125,-0.438,1.688,22.0,5.688,5.875,-70.562,-0.029,-0.034,-0.023,-0.3,-0.55,9.45,-0.22,-0.26,-0.34,-0.07,-0.28,9.8,1.69625,0.0,0.0,0.0
2024-11-14 18:52:55.773000+00:00,55.40982664400472,353.125,-0.438,1.688,22.0,5.688,5.875,-70.562,-0.029,-0.034,-0.023,-0.3,-0.55,9.45,-0.22,-0.26,-0.34,-0.07,-0.28,9.8,1.69625,0.0,0.0,0.0
2024-11-14 18:52:56.200000+00:00,55.40982664400472,353.062,-0.375,1.562,22.0,5.688,5.875,-70.562,-0.029,-0.034,-0.023,-0.3,-0.55,9.45,-0.22,-0.26,-0.34,-0.07,-0.28,9.8,1.69625,0.0,0.0,0.0
2024-11-14 18:52:56.264000+00:00,55.40982664400472,353.062,-0.375,1.562,22.0,5.688,5.875,-70.562,-0.029,-0.034,-0.023,-0.3,-0.55,9.45,-0.22,-0.26,-0.34,-0.07,-0.28,9.8,1.69625,0.0,0.0,0.0
2024-11-14 18:52:56.319000+00:00,55.40982664400472,353.062,-0.375,1.562,22.0,9.375,3.0,-60.062,-0.029,-0.034,-0.023,-0.3,-0.55,9.45,-0.22,-0.26,-0.34,-0.07,-0.28,9.8,1.69625,0.0,0.0,0.0
2024-11-14 18:52:56.375000+00:00,55.40982664400472,353.062,-0.375,1.562,22.0,9.375,3.0,-60.062,0.008,-0.042,0.092,-0.3,-0.55,9.45,-0.22,-0.26,-0.34,-0.07,-0.28,9.8,1.69625,0.0,0.0,0.0
